crosslink_id	type	effective_functionality	scanlan_classification
4	Tetra-S	2	bridging
9	Tetra-S	2	bridging
14	Tetra-S	2	bridging
19	Tetra-S	2	bridging
24	Tetra-S	3	effective
29	Tetra-S	2	bridging
34	Tetra-S	0	ineffective
39	Tetra-S	0	ineffective
44	Tetra-S	2	bridging
49	Tetra-S	2	bridging
54	Tetra-S	4	effective
59	Tetra-S	4	effective
64	Tetra-S	0	ineffective
74	Tetra-S	0	ineffective
79	Tetra-S	2	bridging
84	Tetra-S	0	ineffective
89	Tetra-S	2	bridging
94	Tetra-S	3	effective
99	Tetra-S	2	bridging
104	Tetra-S	4	effective
109	Tetra-S	2	bridging
114	Tetra-S	0	ineffective
119	Tetra-S	0	ineffective
124	Tetra-S	3	effective
129	Tetra-S	0	ineffective
134	Tetra-S	0	ineffective
139	Tetra-S	2	bridging
144	Tetra-S	2	bridging
149	Tetra-S	0	ineffective
154	Tetra-S	3	effective
159	Tetra-S	3	effective
164	Tetra-S	3	effective
169	Tetra-S	2	bridging
174	Tetra-S	2	bridging
179	Tetra-S	0	ineffective
184	Tetra-S	0	ineffective
189	Tetra-S	0	ineffective
194	Tetra-S	3	effective
204	Tetra-S	3	effective
209	Tetra-S	4	effective
214	Tetra-S	3	effective
219	Tetra-S	3	effective
224	Tetra-S	0	ineffective
229	Tetra-S	3	effective
239	Tetra-S	3	effective
244	Tetra-S	3	effective
249	Tetra-S	0	ineffective
254	Tetra-S	0	ineffective
259	Tetra-S	0	ineffective
264	Tetra-S	2	bridging
279	Tetra-S	0	ineffective
284	Tetra-S	0	ineffective
289	Tetra-S	2	bridging
299	Tetra-S	3	effective
304	Tetra-S	0	ineffective
309	Tetra-S	2	bridging
314	Tetra-S	4	effective
319	Tetra-S	3	effective
324	Tetra-S	2	bridging
329	Tetra-S	2	bridging
334	Tetra-S	0	ineffective
339	Tetra-S	3	effective
344	Tetra-S	3	effective
349	Tetra-S	3	effective
359	Tetra-S	3	effective
364	Tetra-S	0	ineffective
369	Tetra-S	3	effective
374	Tetra-S	2	bridging
379	Tetra-S	2	bridging
384	Tetra-S	3	effective
389	Tetra-S	2	bridging
394	Tetra-S	2	bridging
399	Tetra-S	2	bridging
404	Tetra-S	2	bridging
409	Tetra-S	3	effective
414	Tetra-S	3	effective
419	Tetra-S	3	effective
424	Tetra-S	4	effective
429	Tetra-S	4	effective
434	Tetra-S	3	effective
444	Tetra-S	0	ineffective
454	Tetra-S	2	bridging
459	Tetra-S	0	ineffective
464	Tetra-S	4	effective
469	Tetra-S	3	effective
474	Tetra-S	2	bridging
479	Tetra-S	2	bridging
484	Tetra-S	0	ineffective
494	Tetra-S	3	effective
504	Tetra-S	3	effective
509	Tetra-S	2	bridging
514	Tetra-S	2	bridging
519	Tetra-S	3	effective
524	Tetra-S	2	bridging
529	Tetra-S	2	bridging
534	Tetra-S	3	effective
539	Tetra-S	3	effective
554	Tetra-S	2	bridging
559	Tetra-S	2	bridging
564	Tetra-S	0	ineffective
569	Tetra-S	3	effective
574	Tetra-S	2	bridging
579	Tetra-S	3	effective
584	Tetra-S	0	ineffective
589	Tetra-S	0	ineffective
594	Tetra-S	0	ineffective
599	Tetra-S	3	effective
604	Tetra-S	2	bridging
609	Tetra-S	3	effective
614	Tetra-S	2	bridging
619	Tetra-S	0	ineffective
624	Tetra-S	4	effective
629	Tetra-S	3	effective
634	Tetra-S	0	ineffective
639	Tetra-S	2	bridging
644	Tetra-S	4	effective
649	Tetra-S	2	bridging
654	Tetra-S	0	ineffective
659	Tetra-S	0	ineffective
664	Tetra-S	2	bridging
669	Tetra-S	3	effective
674	Tetra-S	0	ineffective
679	Tetra-S	2	bridging
684	Tetra-S	2	bridging
689	Tetra-S	4	effective
704	Tetra-S	2	bridging
709	Tetra-S	4	effective
714	Tetra-S	0	ineffective
719	Tetra-S	0	ineffective
724	Tetra-S	0	ineffective
729	Tetra-S	3	effective
734	Tetra-S	3	effective
739	Tetra-S	3	effective
744	Tetra-S	3	effective
749	Tetra-S	2	bridging
754	Tetra-S	2	bridging
759	Tetra-S	3	effective
764	Tetra-S	0	ineffective
774	Tetra-S	2	bridging
779	Tetra-S	2	bridging
784	Tetra-S	0	ineffective
789	Tetra-S	4	effective
794	Tetra-S	2	bridging
804	Tetra-S	2	bridging
809	Tetra-S	2	bridging
814	Tetra-S	2	bridging
819	Tetra-S	0	ineffective
824	Tetra-S	3	effective
829	Tetra-S	2	bridging
849	Tetra-S	2	bridging
854	Tetra-S	2	bridging
859	Tetra-S	2	bridging
864	Tetra-S	2	bridging
869	Tetra-S	2	bridging
874	Tetra-S	0	ineffective
879	Tetra-S	2	bridging
884	Tetra-S	0	ineffective
889	Tetra-S	2	bridging
894	Tetra-S	0	ineffective
899	Tetra-S	3	effective
904	Tetra-S	0	ineffective
914	Tetra-S	3	effective
919	Tetra-S	2	bridging
924	Tetra-S	3	effective
934	Tetra-S	2	bridging
939	Tetra-S	3	effective
944	Tetra-S	0	ineffective
949	Tetra-S	4	effective
959	Tetra-S	2	bridging
964	Tetra-S	0	ineffective
969	Tetra-S	2	bridging
974	Tetra-S	0	ineffective
984	Tetra-S	2	bridging
989	Tetra-S	3	effective
994	Tetra-S	3	effective
999	Tetra-S	0	ineffective
1004	Tetra-S	0	ineffective
1009	Tetra-S	2	bridging
1014	Tetra-S	2	bridging
1019	Tetra-S	0	ineffective
1024	Tetra-S	2	bridging
1029	Tetra-S	2	bridging
1034	Tetra-S	3	effective
1039	Tetra-S	2	bridging
1044	Tetra-S	2	bridging
1049	Tetra-S	0	ineffective
1054	Tetra-S	3	effective
1059	Tetra-S	0	ineffective
1064	Tetra-S	0	ineffective
1069	Tetra-S	3	effective
1074	Tetra-S	3	effective
1079	Tetra-S	0	ineffective
1084	Tetra-S	0	ineffective
1089	Tetra-S	3	effective
1094	Tetra-S	0	ineffective
1099	Tetra-S	3	effective
1104	Tetra-S	2	bridging
1109	Tetra-S	2	bridging
1114	Tetra-S	3	effective
1119	Tetra-S	4	effective
1124	Tetra-S	2	bridging
1129	Tetra-S	2	bridging
1134	Tetra-S	0	ineffective
1139	Tetra-S	2	bridging
1144	Tetra-S	2	bridging
1159	Tetra-S	3	effective
1164	Tetra-S	2	bridging
1169	Tetra-S	0	ineffective
1174	Tetra-S	0	ineffective
1179	Tetra-S	0	ineffective
1189	Tetra-S	3	effective
1194	Tetra-S	2	bridging
1199	Tetra-S	2	bridging
1204	Tetra-S	0	ineffective
1209	Tetra-S	3	effective
1214	Tetra-S	0	ineffective
1219	Tetra-S	4	effective
1224	Tetra-S	0	ineffective
1229	Tetra-S	0	ineffective
1234	Tetra-S	2	bridging
1239	Tetra-S	3	effective
1244	Tetra-S	0	ineffective
1249	Tetra-S	2	bridging
1254	Tetra-S	0	ineffective
1259	Tetra-S	2	bridging
1264	Tetra-S	4	effective
1269	Tetra-S	3	effective
1274	Tetra-S	3	effective
1279	Tetra-S	3	effective
1284	Tetra-S	2	bridging
1289	Tetra-S	4	effective
1294	Tetra-S	2	bridging
1304	Tetra-S	2	bridging
1309	Tetra-S	2	bridging
1319	Tetra-S	3	effective
1324	Tetra-S	2	bridging
1329	Tetra-S	0	ineffective
1344	Tetra-S	3	effective
1349	Tetra-S	2	bridging
1354	Tetra-S	2	bridging
1359	Tetra-S	2	bridging
1364	Tetra-S	3	effective
1369	Tetra-S	0	ineffective
1374	Tetra-S	0	ineffective
1379	Tetra-S	2	bridging
1384	Tetra-S	0	ineffective
1389	Tetra-S	3	effective
1394	Tetra-S	0	ineffective
1399	Tetra-S	0	ineffective
1404	Tetra-S	3	effective
1409	Tetra-S	0	ineffective
1414	Tetra-S	0	ineffective
1419	Tetra-S	0	ineffective
1424	Tetra-S	3	effective
1429	Tetra-S	4	effective
1434	Tetra-S	3	effective
1439	Tetra-S	2	bridging
1444	Tetra-S	0	ineffective
1449	Tetra-S	2	bridging
1459	Tetra-S	2	bridging
1464	Tetra-S	3	effective
1469	Tetra-S	4	effective
1474	Tetra-S	0	ineffective
1479	Tetra-S	0	ineffective
1484	Tetra-S	3	effective
1489	Tetra-S	0	ineffective
1499	Tetra-S	3	effective
1504	Tetra-S	3	effective
1509	Tetra-S	2	bridging
1514	Tetra-S	3	effective
1519	Tetra-S	4	effective
1529	Tetra-S	0	ineffective
1534	Tetra-S	0	ineffective
1539	Tetra-S	0	ineffective
1544	Tetra-S	2	bridging
1549	Tetra-S	0	ineffective
1554	Tetra-S	2	bridging
1559	Tetra-S	3	effective
1564	Tetra-S	3	effective
1569	Tetra-S	2	bridging
1574	Tetra-S	0	ineffective
1579	Tetra-S	2	bridging
1584	Tetra-S	0	ineffective
1589	Tetra-S	0	ineffective
1599	Tetra-S	4	effective
1604	Tetra-S	3	effective
1609	Tetra-S	0	ineffective
1614	Tetra-S	2	bridging
1619	Tetra-S	2	bridging
1624	Tetra-S	2	bridging
1634	Tetra-S	0	ineffective
1639	Tetra-S	2	bridging
1644	Tetra-S	0	ineffective
1654	Tetra-S	2	bridging
1664	Tetra-S	2	bridging
1669	Tetra-S	0	ineffective
1674	Tetra-S	0	ineffective
1679	Tetra-S	2	bridging
1684	Tetra-S	3	effective
1689	Tetra-S	0	ineffective
1694	Tetra-S	2	bridging
1699	Tetra-S	0	ineffective
1704	Tetra-S	3	effective
1709	Tetra-S	0	ineffective
1714	Tetra-S	0	ineffective
1719	Tetra-S	2	bridging
1724	Tetra-S	2	bridging
1729	Tetra-S	2	bridging
1739	Tetra-S	2	bridging
1744	Tetra-S	2	bridging
1749	Tetra-S	2	bridging
1754	Tetra-S	3	effective
1759	Tetra-S	3	effective
1769	Tetra-S	2	bridging
1774	Tetra-S	0	ineffective
1779	Tetra-S	3	effective
1784	Tetra-S	3	effective
1789	Tetra-S	3	effective
1794	Tetra-S	0	ineffective
1809	Tetra-S	2	bridging
1814	Tetra-S	0	ineffective
1819	Tetra-S	0	ineffective
1824	Tetra-S	3	effective
1829	Tetra-S	3	effective
1834	Tetra-S	2	bridging
1839	Tetra-S	2	bridging
1844	Tetra-S	0	ineffective
1849	Tetra-S	0	ineffective
1854	Tetra-S	2	bridging
1859	Tetra-S	0	ineffective
1864	Tetra-S	3	effective
1874	Tetra-S	0	ineffective
