crosslink_id	type	effective_functionality	scanlan_classification
4	Tetra-S	1	ineffective
9	Tetra-S	3	effective
14	Tetra-S	3	effective
19	Tetra-S	2	bridging
24	Tetra-S	4	effective
29	Tetra-S	3	effective
34	Tetra-S	3	effective
39	Tetra-S	4	effective
44	Tetra-S	2	bridging
49	Tetra-S	4	effective
54	Tetra-S	4	effective
59	Tetra-S	4	effective
64	Tetra-S	3	effective
69	Tetra-S	3	effective
74	Tetra-S	4	effective
79	Tetra-S	2	bridging
84	Tetra-S	3	effective
89	Tetra-S	3	effective
94	Tetra-S	4	effective
99	Tetra-S	3	effective
104	Tetra-S	3	effective
109	Tetra-S	3	effective
114	Tetra-S	2	bridging
119	Tetra-S	4	effective
124	Tetra-S	4	effective
129	Tetra-S	3	effective
134	Tetra-S	4	effective
139	Tetra-S	2	bridging
144	Tetra-S	4	effective
149	Tetra-S	2	bridging
154	Tetra-S	3	effective
159	Tetra-S	2	bridging
164	Tetra-S	4	effective
169	Tetra-S	4	effective
174	Tetra-S	0	ineffective
179	Tetra-S	3	effective
184	Tetra-S	2	bridging
189	Tetra-S	3	effective
194	Tetra-S	1	ineffective
199	Tetra-S	4	effective
204	Tetra-S	4	effective
209	Tetra-S	2	bridging
214	Tetra-S	2	bridging
219	Tetra-S	0	ineffective
224	Tetra-S	2	bridging
229	Tetra-S	2	bridging
234	Tetra-S	2	bridging
239	Tetra-S	4	effective
244	Tetra-S	4	effective
249	Tetra-S	4	effective
254	Tetra-S	4	effective
259	Tetra-S	4	effective
264	Tetra-S	3	effective
269	Tetra-S	4	effective
274	Tetra-S	3	effective
279	Tetra-S	4	effective
284	Tetra-S	4	effective
289	Tetra-S	4	effective
294	Tetra-S	3	effective
299	Tetra-S	4	effective
304	Tetra-S	3	effective
309	Tetra-S	2	bridging
314	Tetra-S	4	effective
319	Tetra-S	4	effective
324	Tetra-S	3	effective
329	Tetra-S	4	effective
334	Tetra-S	4	effective
339	Tetra-S	3	effective
344	Tetra-S	4	effective
349	Tetra-S	4	effective
354	Tetra-S	0	ineffective
359	Tetra-S	4	effective
364	Tetra-S	3	effective
