crosslink_id	type	effective_functionality	scanlan_classification
4	Tetra-S	3	effective
9	Tetra-S	3	effective
14	Tetra-S	2	bridging
19	Tetra-S	0	ineffective
24	Tetra-S	0	ineffective
29	Tetra-S	3	effective
34	Tetra-S	2	bridging
39	Tetra-S	3	effective
49	Tetra-S	3	effective
54	Tetra-S	2	bridging
59	Tetra-S	2	bridging
64	Tetra-S	0	ineffective
69	Tetra-S	0	ineffective
74	Tetra-S	3	effective
79	Tetra-S	3	effective
84	Tetra-S	2	bridging
89	Tetra-S	3	effective
94	Tetra-S	3	effective
104	Tetra-S	3	effective
109	Tetra-S	3	effective
114	Tetra-S	3	effective
119	Tetra-S	0	ineffective
124	Tetra-S	2	bridging
134	Tetra-S	2	bridging
139	Tetra-S	0	ineffective
144	Tetra-S	0	ineffective
149	Tetra-S	0	ineffective
154	Tetra-S	3	effective
159	Tetra-S	0	ineffective
164	Tetra-S	3	effective
169	Tetra-S	2	bridging
179	Tetra-S	0	ineffective
184	Tetra-S	4	effective
189	Tetra-S	0	ineffective
194	Tetra-S	2	bridging
199	Tetra-S	2	bridging
204	Tetra-S	2	bridging
209	Tetra-S	0	ineffective
214	Tetra-S	2	bridging
219	Tetra-S	3	effective
224	Tetra-S	3	effective
229	Tetra-S	0	ineffective
234	Tetra-S	2	bridging
239	Tetra-S	2	bridging
244	Tetra-S	2	bridging
249	Tetra-S	0	ineffective
254	Tetra-S	0	ineffective
259	Tetra-S	2	bridging
269	Tetra-S	2	bridging
274	Tetra-S	2	bridging
279	Tetra-S	0	ineffective
284	Tetra-S	0	ineffective
289	Tetra-S	2	bridging
294	Tetra-S	3	effective
299	Tetra-S	0	ineffective
304	Tetra-S	3	effective
309	Tetra-S	3	effective
314	Tetra-S	0	ineffective
319	Tetra-S	3	effective
324	Tetra-S	0	ineffective
329	Tetra-S	0	ineffective
334	Tetra-S	3	effective
349	Tetra-S	0	ineffective
354	Tetra-S	0	ineffective
364	Tetra-S	3	effective
369	Tetra-S	0	ineffective
374	Tetra-S	3	effective
379	Tetra-S	4	effective
384	Tetra-S	2	bridging
394	Tetra-S	0	ineffective
399	Tetra-S	0	ineffective
404	Tetra-S	3	effective
409	Tetra-S	0	ineffective
414	Tetra-S	2	bridging
419	Tetra-S	0	ineffective
424	Tetra-S	2	bridging
429	Tetra-S	3	effective
439	Tetra-S	0	ineffective
444	Tetra-S	2	bridging
449	Tetra-S	0	ineffective
454	Tetra-S	2	bridging
459	Tetra-S	0	ineffective
469	Tetra-S	2	bridging
484	Tetra-S	3	effective
489	Tetra-S	3	effective
499	Tetra-S	0	ineffective
504	Tetra-S	0	ineffective
509	Tetra-S	3	effective
514	Tetra-S	3	effective
524	Tetra-S	2	bridging
529	Tetra-S	0	ineffective
534	Tetra-S	0	ineffective
539	Tetra-S	0	ineffective
544	Tetra-S	0	ineffective
554	Tetra-S	3	effective
559	Tetra-S	3	effective
564	Tetra-S	0	ineffective
569	Tetra-S	2	bridging
574	Tetra-S	3	effective
579	Tetra-S	3	effective
584	Tetra-S	0	ineffective
589	Tetra-S	0	ineffective
599	Tetra-S	0	ineffective
609	Tetra-S	0	ineffective
614	Tetra-S	2	bridging
619	Tetra-S	0	ineffective
629	Tetra-S	2	bridging
634	Tetra-S	2	bridging
639	Tetra-S	2	bridging
644	Tetra-S	2	bridging
649	Tetra-S	3	effective
654	Tetra-S	2	bridging
659	Tetra-S	4	effective
664	Tetra-S	0	ineffective
669	Tetra-S	0	ineffective
679	Tetra-S	2	bridging
689	Tetra-S	3	effective
694	Tetra-S	2	bridging
699	Tetra-S	2	bridging
704	Tetra-S	4	effective
709	Tetra-S	2	bridging
714	Tetra-S	0	ineffective
719	Tetra-S	0	ineffective
724	Tetra-S	3	effective
729	Tetra-S	2	bridging
734	Tetra-S	4	effective
739	Tetra-S	3	effective
744	Tetra-S	0	ineffective
749	Tetra-S	3	effective
754	Tetra-S	2	bridging
764	Tetra-S	0	ineffective
769	Tetra-S	0	ineffective
774	Tetra-S	2	bridging
779	Tetra-S	2	bridging
784	Tetra-S	0	ineffective
789	Tetra-S	0	ineffective
794	Tetra-S	0	ineffective
799	Tetra-S	0	ineffective
809	Tetra-S	2	bridging
814	Tetra-S	4	effective
819	Tetra-S	2	bridging
824	Tetra-S	0	ineffective
829	Tetra-S	2	bridging
834	Tetra-S	0	ineffective
839	Tetra-S	0	ineffective
844	Tetra-S	2	bridging
849	Tetra-S	2	bridging
854	Tetra-S	0	ineffective
859	Tetra-S	0	ineffective
864	Tetra-S	2	bridging
874	Tetra-S	3	effective
879	Tetra-S	3	effective
889	Tetra-S	0	ineffective
894	Tetra-S	2	bridging
904	Tetra-S	4	effective
909	Tetra-S	3	effective
914	Tetra-S	2	bridging
919	Tetra-S	2	bridging
924	Tetra-S	2	bridging
929	Tetra-S	0	ineffective
934	Tetra-S	4	effective
939	Tetra-S	2	bridging
949	Tetra-S	2	bridging
954	Tetra-S	0	ineffective
