crosslink_id	type	effective_functionality	scanlan_classification
4	Tetra-S	3	effective
9	Tetra-S	2	bridging
14	Tetra-S	3	effective
19	Tetra-S	3	effective
24	Tetra-S	2	bridging
29	Tetra-S	0	ineffective
34	Tetra-S	2	bridging
39	Tetra-S	2	bridging
44	Tetra-S	3	effective
49	Tetra-S	0	ineffective
54	Tetra-S	3	effective
59	Tetra-S	3	effective
64	Tetra-S	0	ineffective
69	Tetra-S	0	ineffective
74	Tetra-S	0	ineffective
79	Tetra-S	3	effective
84	Tetra-S	3	effective
89	Tetra-S	2	bridging
94	Tetra-S	2	bridging
104	Tetra-S	2	bridging
114	Tetra-S	3	effective
119	Tetra-S	4	effective
124	Tetra-S	0	ineffective
129	Tetra-S	2	bridging
134	Tetra-S	2	bridging
139	Tetra-S	3	effective
149	Tetra-S	2	bridging
154	Tetra-S	2	bridging
159	Tetra-S	0	ineffective
169	Tetra-S	2	bridging
174	Tetra-S	3	effective
179	Tetra-S	3	effective
184	Tetra-S	2	bridging
189	Tetra-S	0	ineffective
194	Tetra-S	0	ineffective
199	Tetra-S	0	ineffective
204	Tetra-S	3	effective
209	Tetra-S	0	ineffective
219	Tetra-S	0	ineffective
229	Tetra-S	0	ineffective
234	Tetra-S	0	ineffective
239	Tetra-S	0	ineffective
244	Tetra-S	3	effective
249	Tetra-S	0	ineffective
254	Tetra-S	2	bridging
259	Tetra-S	3	effective
264	Tetra-S	0	ineffective
269	Tetra-S	2	bridging
274	Tetra-S	0	ineffective
279	Tetra-S	0	ineffective
284	Tetra-S	2	bridging
289	Tetra-S	0	ineffective
294	Tetra-S	0	ineffective
304	Tetra-S	2	bridging
309	Tetra-S	2	bridging
319	Tetra-S	2	bridging
324	Tetra-S	2	bridging
329	Tetra-S	2	bridging
334	Tetra-S	2	bridging
339	Tetra-S	2	bridging
344	Tetra-S	2	bridging
349	Tetra-S	2	bridging
354	Tetra-S	0	ineffective
359	Tetra-S	2	bridging
364	Tetra-S	3	effective
369	Tetra-S	2	bridging
379	Tetra-S	3	effective
384	Tetra-S	4	effective
389	Tetra-S	3	effective
394	Tetra-S	2	bridging
399	Tetra-S	2	bridging
409	Tetra-S	0	ineffective
414	Tetra-S	2	bridging
419	Tetra-S	2	bridging
424	Tetra-S	0	ineffective
434	Tetra-S	0	ineffective
439	Tetra-S	0	ineffective
444	Tetra-S	3	effective
449	Tetra-S	0	ineffective
454	Tetra-S	3	effective
459	Tetra-S	0	ineffective
464	Tetra-S	0	ineffective
469	Tetra-S	0	ineffective
474	Tetra-S	0	ineffective
484	Tetra-S	0	ineffective
489	Tetra-S	0	ineffective
494	Tetra-S	2	bridging
499	Tetra-S	3	effective
504	Tetra-S	2	bridging
509	Tetra-S	0	ineffective
514	Tetra-S	0	ineffective
519	Tetra-S	3	effective
529	Tetra-S	2	bridging
534	Tetra-S	0	ineffective
539	Tetra-S	3	effective
554	Tetra-S	3	effective
564	Tetra-S	3	effective
569	Tetra-S	4	effective
574	Tetra-S	2	bridging
579	Tetra-S	2	bridging
584	Tetra-S	2	bridging
589	Tetra-S	2	bridging
594	Tetra-S	2	bridging
599	Tetra-S	2	bridging
604	Tetra-S	0	ineffective
609	Tetra-S	0	ineffective
614	Tetra-S	2	bridging
619	Tetra-S	0	ineffective
624	Tetra-S	2	bridging
629	Tetra-S	3	effective
639	Tetra-S	3	effective
644	Tetra-S	2	bridging
649	Tetra-S	3	effective
654	Tetra-S	0	ineffective
659	Tetra-S	0	ineffective
664	Tetra-S	2	bridging
669	Tetra-S	4	effective
674	Tetra-S	3	effective
679	Tetra-S	3	effective
684	Tetra-S	2	bridging
689	Tetra-S	2	bridging
694	Tetra-S	2	bridging
699	Tetra-S	3	effective
709	Tetra-S	2	bridging
719	Tetra-S	2	bridging
724	Tetra-S	0	ineffective
729	Tetra-S	0	ineffective
734	Tetra-S	2	bridging
739	Tetra-S	2	bridging
744	Tetra-S	2	bridging
749	Tetra-S	3	effective
754	Tetra-S	2	bridging
759	Tetra-S	3	effective
764	Tetra-S	2	bridging
769	Tetra-S	0	ineffective
774	Tetra-S	2	bridging
779	Tetra-S	2	bridging
784	Tetra-S	0	ineffective
789	Tetra-S	0	ineffective
799	Tetra-S	0	ineffective
804	Tetra-S	2	bridging
814	Tetra-S	0	ineffective
819	Tetra-S	3	effective
824	Tetra-S	2	bridging
829	Tetra-S	2	bridging
834	Tetra-S	0	ineffective
839	Tetra-S	3	effective
849	Tetra-S	2	bridging
854	Tetra-S	2	bridging
859	Tetra-S	2	bridging
864	Tetra-S	3	effective
869	Tetra-S	3	effective
874	Tetra-S	0	ineffective
879	Tetra-S	0	ineffective
889	Tetra-S	2	bridging
894	Tetra-S	3	effective
899	Tetra-S	2	bridging
904	Tetra-S	2	bridging
909	Tetra-S	2	bridging
919	Tetra-S	3	effective
924	Tetra-S	2	bridging
929	Tetra-S	0	ineffective
934	Tetra-S	0	ineffective
939	Tetra-S	0	ineffective
944	Tetra-S	0	ineffective
949	Tetra-S	3	effective
954	Tetra-S	0	ineffective
959	Tetra-S	3	effective
964	Tetra-S	2	bridging
969	Tetra-S	0	ineffective
974	Tetra-S	0	ineffective
984	Tetra-S	0	ineffective
994	Tetra-S	0	ineffective
999	Tetra-S	3	effective
