crosslink_id	type	effective_functionality	scanlan_classification
9	Tetra-S	1	ineffective
14	Tetra-S	0	ineffective
29	Tetra-S	0	ineffective
34	Tetra-S	2	bridging
39	Tetra-S	0	ineffective
44	Tetra-S	2	bridging
49	Tetra-S	2	bridging
54	Tetra-S	0	ineffective
59	Tetra-S	0	ineffective
64	Tetra-S	2	bridging
69	Tetra-S	0	ineffective
79	Tetra-S	2	bridging
89	Tetra-S	0	ineffective
99	Tetra-S	4	effective
104	Tetra-S	0	ineffective
109	Tetra-S	0	ineffective
114	Tetra-S	3	effective
119	Tetra-S	3	effective
124	Tetra-S	2	bridging
129	Tetra-S	0	ineffective
134	Tetra-S	2	bridging
139	Tetra-S	0	ineffective
144	Tetra-S	2	bridging
149	Tetra-S	0	ineffective
154	Tetra-S	2	bridging
164	Tetra-S	0	ineffective
169	Tetra-S	2	bridging
174	Tetra-S	0	ineffective
179	Tetra-S	2	bridging
184	Tetra-S	0	ineffective
189	Tetra-S	0	ineffective
194	Tetra-S	2	bridging
199	Tetra-S	0	ineffective
209	Tetra-S	3	effective
214	Tetra-S	2	bridging
219	Tetra-S	3	effective
224	Tetra-S	3	effective
229	Tetra-S	0	ineffective
234	Tetra-S	1	ineffective
244	Tetra-S	3	effective
249	Tetra-S	3	effective
254	Tetra-S	3	effective
259	Tetra-S	0	ineffective
264	Tetra-S	2	bridging
269	Tetra-S	4	effective
274	Tetra-S	2	bridging
279	Tetra-S	0	ineffective
284	Tetra-S	2	bridging
289	Tetra-S	0	ineffective
294	Tetra-S	3	effective
309	Tetra-S	0	ineffective
314	Tetra-S	2	bridging
319	Tetra-S	3	effective
324	Tetra-S	3	effective
329	Tetra-S	3	effective
334	Tetra-S	3	effective
339	Tetra-S	2	bridging
344	Tetra-S	3	effective
354	Tetra-S	2	bridging
364	Tetra-S	0	ineffective
369	Tetra-S	3	effective
374	Tetra-S	2	bridging
379	Tetra-S	2	bridging
384	Tetra-S	2	bridging
389	Tetra-S	2	bridging
394	Tetra-S	4	effective
404	Tetra-S	2	bridging
409	Tetra-S	3	effective
414	Tetra-S	4	effective
419	Tetra-S	0	ineffective
429	Tetra-S	2	bridging
434	Tetra-S	3	effective
439	Tetra-S	2	bridging
444	Tetra-S	0	ineffective
449	Tetra-S	2	bridging
454	Tetra-S	3	effective
459	Tetra-S	2	bridging
464	Tetra-S	2	bridging
469	Tetra-S	3	effective
474	Tetra-S	3	effective
479	Tetra-S	0	ineffective
489	Tetra-S	0	ineffective
494	Tetra-S	3	effective
499	Tetra-S	4	effective
509	Tetra-S	2	bridging
514	Tetra-S	0	ineffective
519	Tetra-S	2	bridging
524	Tetra-S	3	effective
529	Tetra-S	0	ineffective
534	Tetra-S	0	ineffective
539	Tetra-S	2	bridging
554	Tetra-S	0	ineffective
559	Tetra-S	2	bridging
564	Tetra-S	3	effective
569	Tetra-S	2	bridging
574	Tetra-S	2	bridging
584	Tetra-S	3	effective
589	Tetra-S	2	bridging
599	Tetra-S	2	bridging
604	Tetra-S	0	ineffective
614	Tetra-S	2	bridging
619	Tetra-S	2	bridging
629	Tetra-S	2	bridging
634	Tetra-S	3	effective
639	Tetra-S	0	ineffective
644	Tetra-S	0	ineffective
649	Tetra-S	2	bridging
654	Tetra-S	4	effective
664	Tetra-S	2	bridging
669	Tetra-S	0	ineffective
674	Tetra-S	2	bridging
679	Tetra-S	4	effective
684	Tetra-S	0	ineffective
689	Tetra-S	2	bridging
694	Tetra-S	2	bridging
699	Tetra-S	2	bridging
704	Tetra-S	2	bridging
719	Tetra-S	3	effective
724	Tetra-S	0	ineffective
729	Tetra-S	2	bridging
734	Tetra-S	2	bridging
739	Tetra-S	0	ineffective
744	Tetra-S	1	ineffective
749	Tetra-S	3	effective
759	Tetra-S	2	bridging
764	Tetra-S	0	ineffective
769	Tetra-S	3	effective
774	Tetra-S	2	bridging
779	Tetra-S	4	effective
784	Tetra-S	0	ineffective
789	Tetra-S	0	ineffective
794	Tetra-S	3	effective
799	Tetra-S	3	effective
804	Tetra-S	2	bridging
809	Tetra-S	3	effective
814	Tetra-S	0	ineffective
819	Tetra-S	0	ineffective
829	Tetra-S	2	bridging
839	Tetra-S	2	bridging
844	Tetra-S	2	bridging
849	Tetra-S	1	ineffective
854	Tetra-S	0	ineffective
859	Tetra-S	2	bridging
864	Tetra-S	0	ineffective
869	Tetra-S	3	effective
874	Tetra-S	2	bridging
879	Tetra-S	2	bridging
884	Tetra-S	3	effective
889	Tetra-S	0	ineffective
894	Tetra-S	3	effective
899	Tetra-S	3	effective
904	Tetra-S	3	effective
914	Tetra-S	2	bridging
919	Tetra-S	2	bridging
924	Tetra-S	2	bridging
929	Tetra-S	3	effective
934	Tetra-S	2	bridging
939	Tetra-S	3	effective
944	Tetra-S	0	ineffective
949	Tetra-S	2	bridging
954	Tetra-S	0	ineffective
959	Tetra-S	0	ineffective
969	Tetra-S	2	bridging
974	Tetra-S	4	effective
979	Tetra-S	2	bridging
984	Tetra-S	0	ineffective
989	Tetra-S	0	ineffective
999	Tetra-S	0	ineffective
1009	Tetra-S	0	ineffective
1019	Tetra-S	3	effective
1024	Tetra-S	2	bridging
1029	Tetra-S	3	effective
1034	Tetra-S	0	ineffective
1039	Tetra-S	3	effective
1044	Tetra-S	2	bridging
1049	Tetra-S	2	bridging
1054	Tetra-S	2	bridging
1069	Tetra-S	3	effective
1074	Tetra-S	3	effective
1079	Tetra-S	2	bridging
1084	Tetra-S	0	ineffective
1089	Tetra-S	3	effective
1094	Tetra-S	0	ineffective
1099	Tetra-S	3	effective
1104	Tetra-S	2	bridging
1109	Tetra-S	3	effective
1114	Tetra-S	3	effective
1119	Tetra-S	0	ineffective
1124	Tetra-S	0	ineffective
1129	Tetra-S	3	effective
1134	Tetra-S	3	effective
1139	Tetra-S	0	ineffective
1144	Tetra-S	0	ineffective
1149	Tetra-S	3	effective
1154	Tetra-S	2	bridging
1159	Tetra-S	3	effective
1164	Tetra-S	0	ineffective
1169	Tetra-S	0	ineffective
1174	Tetra-S	3	effective
1179	Tetra-S	4	effective
1184	Tetra-S	4	effective
1189	Tetra-S	0	ineffective
1194	Tetra-S	2	bridging
1199	Tetra-S	2	bridging
1204	Tetra-S	0	ineffective
1209	Tetra-S	0	ineffective
1219	Tetra-S	2	bridging
1224	Tetra-S	2	bridging
1229	Tetra-S	3	effective
1234	Tetra-S	0	ineffective
1244	Tetra-S	2	bridging
1249	Tetra-S	2	bridging
1254	Tetra-S	1	ineffective
1259	Tetra-S	2	bridging
1264	Tetra-S	3	effective
1269	Tetra-S	3	effective
1279	Tetra-S	2	bridging
1284	Tetra-S	2	bridging
1289	Tetra-S	3	effective
1294	Tetra-S	2	bridging
1299	Tetra-S	2	bridging
1304	Tetra-S	2	bridging
