crosslink_id	type	effective_functionality	scanlan_classification
9	Tetra-S	2	bridging
19	Tetra-S	2	bridging
24	Tetra-S	3	effective
29	Tetra-S	2	bridging
34	Tetra-S	0	ineffective
39	Tetra-S	0	ineffective
44	Tetra-S	2	bridging
49	Tetra-S	3	effective
54	Tetra-S	2	bridging
59	Tetra-S	4	effective
69	Tetra-S	0	ineffective
74	Tetra-S	0	ineffective
79	Tetra-S	0	ineffective
84	Tetra-S	2	bridging
99	Tetra-S	2	bridging
104	Tetra-S	2	bridging
109	Tetra-S	3	effective
114	Tetra-S	0	ineffective
124	Tetra-S	3	effective
129	Tetra-S	3	effective
134	Tetra-S	0	ineffective
139	Tetra-S	0	ineffective
149	Tetra-S	3	effective
154	Tetra-S	2	bridging
159	Tetra-S	2	bridging
164	Tetra-S	2	bridging
174	Tetra-S	2	bridging
179	Tetra-S	2	bridging
184	Tetra-S	0	ineffective
189	Tetra-S	4	effective
194	Tetra-S	3	effective
209	Tetra-S	0	ineffective
214	Tetra-S	3	effective
219	Tetra-S	2	bridging
224	Tetra-S	2	bridging
229	Tetra-S	0	ineffective
234	Tetra-S	2	bridging
239	Tetra-S	2	bridging
244	Tetra-S	2	bridging
254	Tetra-S	0	ineffective
259	Tetra-S	3	effective
264	Tetra-S	2	bridging
269	Tetra-S	0	ineffective
274	Tetra-S	3	effective
279	Tetra-S	3	effective
284	Tetra-S	0	ineffective
289	Tetra-S	4	effective
294	Tetra-S	3	effective
299	Tetra-S	0	ineffective
304	Tetra-S	2	bridging
309	Tetra-S	3	effective
314	Tetra-S	3	effective
324	Tetra-S	0	ineffective
329	Tetra-S	3	effective
334	Tetra-S	3	effective
339	Tetra-S	3	effective
344	Tetra-S	3	effective
349	Tetra-S	2	bridging
354	Tetra-S	3	effective
359	Tetra-S	0	ineffective
364	Tetra-S	3	effective
374	Tetra-S	3	effective
379	Tetra-S	3	effective
384	Tetra-S	2	bridging
389	Tetra-S	2	bridging
394	Tetra-S	3	effective
399	Tetra-S	0	ineffective
404	Tetra-S	0	ineffective
414	Tetra-S	2	bridging
424	Tetra-S	0	ineffective
429	Tetra-S	0	ineffective
434	Tetra-S	0	ineffective
439	Tetra-S	2	bridging
444	Tetra-S	2	bridging
449	Tetra-S	0	ineffective
454	Tetra-S	3	effective
464	Tetra-S	3	effective
474	Tetra-S	0	ineffective
479	Tetra-S	0	ineffective
484	Tetra-S	0	ineffective
489	Tetra-S	2	bridging
494	Tetra-S	2	bridging
499	Tetra-S	2	bridging
504	Tetra-S	2	bridging
509	Tetra-S	2	bridging
514	Tetra-S	0	ineffective
519	Tetra-S	0	ineffective
524	Tetra-S	0	ineffective
534	Tetra-S	2	bridging
539	Tetra-S	0	ineffective
554	Tetra-S	2	bridging
559	Tetra-S	3	effective
564	Tetra-S	2	bridging
569	Tetra-S	0	ineffective
574	Tetra-S	2	bridging
584	Tetra-S	2	bridging
589	Tetra-S	2	bridging
594	Tetra-S	2	bridging
599	Tetra-S	0	ineffective
604	Tetra-S	4	effective
609	Tetra-S	0	ineffective
614	Tetra-S	0	ineffective
619	Tetra-S	0	ineffective
624	Tetra-S	0	ineffective
629	Tetra-S	4	effective
634	Tetra-S	3	effective
639	Tetra-S	3	effective
644	Tetra-S	3	effective
649	Tetra-S	0	ineffective
654	Tetra-S	0	ineffective
659	Tetra-S	2	bridging
664	Tetra-S	2	bridging
669	Tetra-S	3	effective
674	Tetra-S	3	effective
679	Tetra-S	2	bridging
684	Tetra-S	2	bridging
689	Tetra-S	2	bridging
694	Tetra-S	0	ineffective
699	Tetra-S	0	ineffective
704	Tetra-S	2	bridging
709	Tetra-S	2	bridging
714	Tetra-S	2	bridging
719	Tetra-S	0	ineffective
724	Tetra-S	2	bridging
729	Tetra-S	0	ineffective
734	Tetra-S	0	ineffective
744	Tetra-S	3	effective
754	Tetra-S	2	bridging
764	Tetra-S	2	bridging
769	Tetra-S	2	bridging
774	Tetra-S	0	ineffective
779	Tetra-S	2	bridging
784	Tetra-S	3	effective
794	Tetra-S	0	ineffective
799	Tetra-S	0	ineffective
804	Tetra-S	2	bridging
809	Tetra-S	3	effective
814	Tetra-S	2	bridging
824	Tetra-S	0	ineffective
834	Tetra-S	0	ineffective
839	Tetra-S	0	ineffective
844	Tetra-S	0	ineffective
849	Tetra-S	2	bridging
854	Tetra-S	0	ineffective
869	Tetra-S	2	bridging
879	Tetra-S	0	ineffective
884	Tetra-S	2	bridging
894	Tetra-S	0	ineffective
899	Tetra-S	2	bridging
904	Tetra-S	3	effective
909	Tetra-S	3	effective
914	Tetra-S	0	ineffective
924	Tetra-S	2	bridging
929	Tetra-S	3	effective
934	Tetra-S	0	ineffective
944	Tetra-S	2	bridging
949	Tetra-S	4	effective
959	Tetra-S	2	bridging
964	Tetra-S	0	ineffective
969	Tetra-S	2	bridging
974	Tetra-S	0	ineffective
979	Tetra-S	3	effective
984	Tetra-S	3	effective
994	Tetra-S	3	effective
999	Tetra-S	2	bridging
1004	Tetra-S	3	effective
1009	Tetra-S	2	bridging
1014	Tetra-S	3	effective
1019	Tetra-S	3	effective
1024	Tetra-S	0	ineffective
1029	Tetra-S	0	ineffective
1039	Tetra-S	2	bridging
1044	Tetra-S	2	bridging
1064	Tetra-S	2	bridging
1069	Tetra-S	2	bridging
1074	Tetra-S	4	effective
1079	Tetra-S	2	bridging
1084	Tetra-S	0	ineffective
1089	Tetra-S	2	bridging
1094	Tetra-S	2	bridging
1099	Tetra-S	2	bridging
1104	Tetra-S	3	effective
1109	Tetra-S	0	ineffective
1114	Tetra-S	2	bridging
1119	Tetra-S	0	ineffective
1124	Tetra-S	2	bridging
1129	Tetra-S	0	ineffective
1134	Tetra-S	3	effective
1139	Tetra-S	2	bridging
1144	Tetra-S	3	effective
1149	Tetra-S	3	effective
1154	Tetra-S	0	ineffective
1159	Tetra-S	0	ineffective
1164	Tetra-S	2	bridging
1169	Tetra-S	2	bridging
1174	Tetra-S	0	ineffective
1179	Tetra-S	2	bridging
1184	Tetra-S	2	bridging
1189	Tetra-S	3	effective
1194	Tetra-S	3	effective
1199	Tetra-S	3	effective
1204	Tetra-S	2	bridging
1209	Tetra-S	4	effective
1214	Tetra-S	2	bridging
1224	Tetra-S	0	ineffective
1229	Tetra-S	2	bridging
1234	Tetra-S	0	ineffective
1244	Tetra-S	2	bridging
1254	Tetra-S	0	ineffective
1259	Tetra-S	2	bridging
1269	Tetra-S	2	bridging
1274	Tetra-S	2	bridging
1279	Tetra-S	0	ineffective
1284	Tetra-S	3	effective
1294	Tetra-S	3	effective
1299	Tetra-S	2	bridging
1304	Tetra-S	4	effective
1309	Tetra-S	2	bridging
1314	Tetra-S	0	ineffective
1319	Tetra-S	3	effective
1324	Tetra-S	3	effective
1329	Tetra-S	2	bridging
1334	Tetra-S	4	effective
1339	Tetra-S	3	effective
1344	Tetra-S	0	ineffective
1349	Tetra-S	3	effective
1354	Tetra-S	0	ineffective
1359	Tetra-S	3	effective
1364	Tetra-S	2	bridging
1374	Tetra-S	0	ineffective
1379	Tetra-S	3	effective
1384	Tetra-S	4	effective
1389	Tetra-S	3	effective
1394	Tetra-S	2	bridging
1404	Tetra-S	0	ineffective
1409	Tetra-S	4	effective
1419	Tetra-S	2	bridging
1424	Tetra-S	0	ineffective
1429	Tetra-S	4	effective
1434	Tetra-S	2	bridging
1439	Tetra-S	2	bridging
1444	Tetra-S	2	bridging
1449	Tetra-S	3	effective
1454	Tetra-S	2	bridging
1459	Tetra-S	0	ineffective
1464	Tetra-S	3	effective
1469	Tetra-S	0	ineffective
1474	Tetra-S	0	ineffective
1479	Tetra-S	3	effective
1484	Tetra-S	2	bridging
1489	Tetra-S	0	ineffective
1494	Tetra-S	0	ineffective
1499	Tetra-S	3	effective
1509	Tetra-S	3	effective
1514	Tetra-S	0	ineffective
1519	Tetra-S	2	bridging
1524	Tetra-S	0	ineffective
1529	Tetra-S	2	bridging
