crosslink_id	type	effective_functionality	scanlan_classification
9	Tetra-S	0	ineffective
24	Tetra-S	0	ineffective
29	Tetra-S	2	bridging
34	Tetra-S	2	bridging
39	Tetra-S	2	bridging
44	Tetra-S	0	ineffective
49	Tetra-S	0	ineffective
59	Tetra-S	3	effective
64	Tetra-S	2	bridging
69	Tetra-S	0	ineffective
74	Tetra-S	2	bridging
79	Tetra-S	0	ineffective
84	Tetra-S	0	ineffective
89	Tetra-S	3	effective
94	Tetra-S	3	effective
99	Tetra-S	2	bridging
104	Tetra-S	0	ineffective
109	Tetra-S	2	bridging
114	Tetra-S	3	effective
119	Tetra-S	0	ineffective
124	Tetra-S	0	ineffective
139	Tetra-S	0	ineffective
149	Tetra-S	2	bridging
154	Tetra-S	3	effective
159	Tetra-S	0	ineffective
164	Tetra-S	4	effective
179	Tetra-S	0	ineffective
184	Tetra-S	3	effective
194	Tetra-S	3	effective
199	Tetra-S	0	ineffective
209	Tetra-S	0	ineffective
214	Tetra-S	3	effective
219	Tetra-S	2	bridging
229	Tetra-S	2	bridging
234	Tetra-S	2	bridging
239	Tetra-S	3	effective
244	Tetra-S	2	bridging
254	Tetra-S	4	effective
259	Tetra-S	0	ineffective
269	Tetra-S	2	bridging
274	Tetra-S	0	ineffective
279	Tetra-S	0	ineffective
284	Tetra-S	0	ineffective
289	Tetra-S	0	ineffective
294	Tetra-S	2	bridging
299	Tetra-S	0	ineffective
304	Tetra-S	0	ineffective
309	Tetra-S	3	effective
314	Tetra-S	0	ineffective
319	Tetra-S	3	effective
324	Tetra-S	2	bridging
329	Tetra-S	0	ineffective
334	Tetra-S	2	bridging
344	Tetra-S	0	ineffective
349	Tetra-S	4	effective
354	Tetra-S	0	ineffective
359	Tetra-S	3	effective
364	Tetra-S	3	effective
369	Tetra-S	3	effective
374	Tetra-S	0	ineffective
379	Tetra-S	0	ineffective
384	Tetra-S	3	effective
389	Tetra-S	4	effective
394	Tetra-S	0	ineffective
399	Tetra-S	0	ineffective
404	Tetra-S	2	bridging
409	Tetra-S	2	bridging
414	Tetra-S	3	effective
424	Tetra-S	0	ineffective
429	Tetra-S	0	ineffective
434	Tetra-S	0	ineffective
439	Tetra-S	0	ineffective
449	Tetra-S	2	bridging
454	Tetra-S	3	effective
459	Tetra-S	4	effective
464	Tetra-S	2	bridging
469	Tetra-S	2	bridging
474	Tetra-S	2	bridging
489	Tetra-S	0	ineffective
494	Tetra-S	3	effective
499	Tetra-S	2	bridging
504	Tetra-S	2	bridging
