crosslink_id	type	effective_functionality	scanlan_classification
4	Tetra-S	3	effective
9	Tetra-S	3	effective
14	Tetra-S	0	ineffective
19	Tetra-S	2	bridging
24	Tetra-S	0	ineffective
29	Tetra-S	0	ineffective
34	Tetra-S	2	bridging
39	Tetra-S	0	ineffective
44	Tetra-S	2	bridging
49	Tetra-S	0	ineffective
54	Tetra-S	2	bridging
59	Tetra-S	2	bridging
64	Tetra-S	0	ineffective
69	Tetra-S	3	effective
74	Tetra-S	0	ineffective
79	Tetra-S	0	ineffective
84	Tetra-S	0	ineffective
89	Tetra-S	0	ineffective
99	Tetra-S	0	ineffective
104	Tetra-S	0	ineffective
109	Tetra-S	3	effective
114	Tetra-S	0	ineffective
119	Tetra-S	4	effective
129	Tetra-S	0	ineffective
134	Tetra-S	0	ineffective
139	Tetra-S	0	ineffective
144	Tetra-S	4	effective
149	Tetra-S	3	effective
154	Tetra-S	3	effective
159	Tetra-S	2	bridging
164	Tetra-S	2	bridging
174	Tetra-S	0	ineffective
179	Tetra-S	0	ineffective
184	Tetra-S	0	ineffective
189	Tetra-S	0	ineffective
194	Tetra-S	2	bridging
199	Tetra-S	2	bridging
204	Tetra-S	2	bridging
209	Tetra-S	0	ineffective
214	Tetra-S	0	ineffective
219	Tetra-S	2	bridging
224	Tetra-S	0	ineffective
229	Tetra-S	2	bridging
234	Tetra-S	0	ineffective
239	Tetra-S	3	effective
244	Tetra-S	0	ineffective
249	Tetra-S	2	bridging
254	Tetra-S	2	bridging
259	Tetra-S	2	bridging
264	Tetra-S	0	ineffective
269	Tetra-S	0	ineffective
284	Tetra-S	2	bridging
289	Tetra-S	4	effective
294	Tetra-S	2	bridging
299	Tetra-S	4	effective
309	Tetra-S	2	bridging
314	Tetra-S	2	bridging
319	Tetra-S	2	bridging
324	Tetra-S	0	ineffective
329	Tetra-S	2	bridging
339	Tetra-S	0	ineffective
344	Tetra-S	0	ineffective
349	Tetra-S	2	bridging
354	Tetra-S	0	ineffective
359	Tetra-S	2	bridging
364	Tetra-S	3	effective
369	Tetra-S	3	effective
374	Tetra-S	4	effective
379	Tetra-S	2	bridging
384	Tetra-S	2	bridging
389	Tetra-S	2	bridging
394	Tetra-S	3	effective
404	Tetra-S	0	ineffective
409	Tetra-S	3	effective
414	Tetra-S	0	ineffective
424	Tetra-S	3	effective
429	Tetra-S	2	bridging
439	Tetra-S	2	bridging
444	Tetra-S	4	effective
449	Tetra-S	2	bridging
454	Tetra-S	0	ineffective
459	Tetra-S	0	ineffective
469	Tetra-S	3	effective
474	Tetra-S	4	effective
479	Tetra-S	0	ineffective
484	Tetra-S	3	effective
489	Tetra-S	0	ineffective
494	Tetra-S	0	ineffective
499	Tetra-S	3	effective
504	Tetra-S	2	bridging
509	Tetra-S	3	effective
514	Tetra-S	3	effective
519	Tetra-S	2	bridging
524	Tetra-S	2	bridging
529	Tetra-S	2	bridging
534	Tetra-S	0	ineffective
539	Tetra-S	0	ineffective
544	Tetra-S	0	ineffective
549	Tetra-S	2	bridging
554	Tetra-S	2	bridging
564	Tetra-S	3	effective
569	Tetra-S	3	effective
579	Tetra-S	3	effective
584	Tetra-S	0	ineffective
589	Tetra-S	3	effective
594	Tetra-S	2	bridging
599	Tetra-S	4	effective
604	Tetra-S	2	bridging
609	Tetra-S	0	ineffective
614	Tetra-S	0	ineffective
619	Tetra-S	0	ineffective
624	Tetra-S	2	bridging
629	Tetra-S	2	bridging
639	Tetra-S	2	bridging
644	Tetra-S	2	bridging
649	Tetra-S	0	ineffective
654	Tetra-S	2	bridging
659	Tetra-S	2	bridging
664	Tetra-S	2	bridging
669	Tetra-S	2	bridging
674	Tetra-S	2	bridging
679	Tetra-S	4	effective
684	Tetra-S	3	effective
689	Tetra-S	2	bridging
694	Tetra-S	2	bridging
699	Tetra-S	3	effective
704	Tetra-S	3	effective
714	Tetra-S	3	effective
719	Tetra-S	2	bridging
724	Tetra-S	2	bridging
734	Tetra-S	0	ineffective
744	Tetra-S	0	ineffective
749	Tetra-S	3	effective
754	Tetra-S	3	effective
759	Tetra-S	2	bridging
764	Tetra-S	2	bridging
769	Tetra-S	0	ineffective
774	Tetra-S	0	ineffective
779	Tetra-S	3	effective
784	Tetra-S	2	bridging
789	Tetra-S	0	ineffective
794	Tetra-S	2	bridging
799	Tetra-S	0	ineffective
809	Tetra-S	3	effective
814	Tetra-S	2	bridging
819	Tetra-S	0	ineffective
824	Tetra-S	2	bridging
834	Tetra-S	2	bridging
839	Tetra-S	2	bridging
844	Tetra-S	0	ineffective
849	Tetra-S	3	effective
854	Tetra-S	0	ineffective
859	Tetra-S	0	ineffective
864	Tetra-S	0	ineffective
869	Tetra-S	3	effective
874	Tetra-S	2	bridging
879	Tetra-S	2	bridging
889	Tetra-S	2	bridging
894	Tetra-S	3	effective
899	Tetra-S	0	ineffective
909	Tetra-S	3	effective
914	Tetra-S	0	ineffective
919	Tetra-S	2	bridging
