crosslink_id	type	effective_functionality	scanlan_classification
4	Tetra-S	3	effective
9	Tetra-S	3	effective
14	Tetra-S	3	effective
24	Tetra-S	0	ineffective
29	Tetra-S	2	bridging
34	Tetra-S	2	bridging
39	Tetra-S	3	effective
44	Tetra-S	0	ineffective
49	Tetra-S	0	ineffective
54	Tetra-S	3	effective
59	Tetra-S	3	effective
64	Tetra-S	2	bridging
69	Tetra-S	3	effective
74	Tetra-S	3	effective
79	Tetra-S	0	ineffective
84	Tetra-S	3	effective
94	Tetra-S	2	bridging
99	Tetra-S	3	effective
104	Tetra-S	3	effective
109	Tetra-S	0	ineffective
114	Tetra-S	2	bridging
119	Tetra-S	0	ineffective
129	Tetra-S	0	ineffective
139	Tetra-S	3	effective
144	Tetra-S	0	ineffective
149	Tetra-S	0	ineffective
159	Tetra-S	0	ineffective
164	Tetra-S	3	effective
169	Tetra-S	0	ineffective
174	Tetra-S	2	bridging
179	Tetra-S	0	ineffective
184	Tetra-S	3	effective
189	Tetra-S	0	ineffective
194	Tetra-S	3	effective
199	Tetra-S	0	ineffective
204	Tetra-S	3	effective
209	Tetra-S	0	ineffective
214	Tetra-S	2	bridging
219	Tetra-S	3	effective
224	Tetra-S	3	effective
229	Tetra-S	2	bridging
234	Tetra-S	2	bridging
244	Tetra-S	2	bridging
254	Tetra-S	0	ineffective
259	Tetra-S	4	effective
264	Tetra-S	3	effective
269	Tetra-S	2	bridging
274	Tetra-S	0	ineffective
279	Tetra-S	0	ineffective
284	Tetra-S	3	effective
289	Tetra-S	0	ineffective
294	Tetra-S	3	effective
299	Tetra-S	0	ineffective
304	Tetra-S	3	effective
309	Tetra-S	3	effective
329	Tetra-S	0	ineffective
334	Tetra-S	3	effective
344	Tetra-S	4	effective
349	Tetra-S	0	ineffective
354	Tetra-S	0	ineffective
359	Tetra-S	3	effective
364	Tetra-S	2	bridging
369	Tetra-S	2	bridging
374	Tetra-S	0	ineffective
379	Tetra-S	2	bridging
384	Tetra-S	0	ineffective
389	Tetra-S	2	bridging
394	Tetra-S	2	bridging
399	Tetra-S	2	bridging
404	Tetra-S	2	bridging
409	Tetra-S	2	bridging
414	Tetra-S	2	bridging
419	Tetra-S	2	bridging
424	Tetra-S	2	bridging
429	Tetra-S	0	ineffective
434	Tetra-S	0	ineffective
439	Tetra-S	3	effective
444	Tetra-S	2	bridging
449	Tetra-S	0	ineffective
454	Tetra-S	0	ineffective
459	Tetra-S	3	effective
464	Tetra-S	2	bridging
469	Tetra-S	3	effective
474	Tetra-S	0	ineffective
479	Tetra-S	2	bridging
484	Tetra-S	4	effective
489	Tetra-S	2	bridging
494	Tetra-S	2	bridging
499	Tetra-S	2	bridging
504	Tetra-S	3	effective
514	Tetra-S	2	bridging
519	Tetra-S	2	bridging
524	Tetra-S	2	bridging
529	Tetra-S	0	ineffective
539	Tetra-S	0	ineffective
549	Tetra-S	2	bridging
554	Tetra-S	2	bridging
564	Tetra-S	2	bridging
574	Tetra-S	2	bridging
579	Tetra-S	0	ineffective
584	Tetra-S	3	effective
589	Tetra-S	0	ineffective
604	Tetra-S	0	ineffective
609	Tetra-S	0	ineffective
614	Tetra-S	2	bridging
619	Tetra-S	3	effective
624	Tetra-S	3	effective
629	Tetra-S	3	effective
634	Tetra-S	3	effective
639	Tetra-S	3	effective
644	Tetra-S	3	effective
649	Tetra-S	2	bridging
654	Tetra-S	0	ineffective
664	Tetra-S	2	bridging
669	Tetra-S	2	bridging
679	Tetra-S	0	ineffective
684	Tetra-S	2	bridging
689	Tetra-S	3	effective
699	Tetra-S	3	effective
719	Tetra-S	0	ineffective
724	Tetra-S	2	bridging
729	Tetra-S	2	bridging
734	Tetra-S	0	ineffective
739	Tetra-S	2	bridging
744	Tetra-S	0	ineffective
749	Tetra-S	2	bridging
754	Tetra-S	2	bridging
759	Tetra-S	2	bridging
769	Tetra-S	0	ineffective
774	Tetra-S	0	ineffective
779	Tetra-S	2	bridging
784	Tetra-S	0	ineffective
789	Tetra-S	0	ineffective
794	Tetra-S	3	effective
799	Tetra-S	0	ineffective
804	Tetra-S	0	ineffective
809	Tetra-S	2	bridging
814	Tetra-S	3	effective
819	Tetra-S	0	ineffective
824	Tetra-S	3	effective
829	Tetra-S	0	ineffective
834	Tetra-S	0	ineffective
839	Tetra-S	2	bridging
844	Tetra-S	0	ineffective
849	Tetra-S	0	ineffective
854	Tetra-S	2	bridging
864	Tetra-S	2	bridging
869	Tetra-S	2	bridging
874	Tetra-S	3	effective
884	Tetra-S	0	ineffective
894	Tetra-S	3	effective
899	Tetra-S	2	bridging
904	Tetra-S	2	bridging
909	Tetra-S	3	effective
914	Tetra-S	2	bridging
919	Tetra-S	0	ineffective
929	Tetra-S	0	ineffective
934	Tetra-S	3	effective
939	Tetra-S	0	ineffective
944	Tetra-S	2	bridging
949	Tetra-S	0	ineffective
954	Tetra-S	2	bridging
959	Tetra-S	0	ineffective
964	Tetra-S	2	bridging
