crosslink_id	type	effective_functionality	scanlan_classification
4	Tetra-S	3	effective
14	Tetra-S	2	bridging
19	Tetra-S	0	ineffective
24	Tetra-S	4	effective
29	Tetra-S	0	ineffective
34	Tetra-S	2	bridging
44	Tetra-S	2	bridging
49	Tetra-S	2	bridging
54	Tetra-S	3	effective
59	Tetra-S	0	ineffective
64	Tetra-S	2	bridging
69	Tetra-S	2	bridging
74	Tetra-S	3	effective
79	Tetra-S	3	effective
84	Tetra-S	3	effective
89	Tetra-S	2	bridging
94	Tetra-S	3	effective
99	Tetra-S	0	ineffective
104	Tetra-S	3	effective
109	Tetra-S	0	ineffective
114	Tetra-S	2	bridging
119	Tetra-S	0	ineffective
124	Tetra-S	2	bridging
129	Tetra-S	2	bridging
134	Tetra-S	2	bridging
139	Tetra-S	2	bridging
144	Tetra-S	3	effective
149	Tetra-S	0	ineffective
164	Tetra-S	4	effective
169	Tetra-S	2	bridging
174	Tetra-S	3	effective
184	Tetra-S	0	ineffective
194	Tetra-S	3	effective
199	Tetra-S	2	bridging
204	Tetra-S	0	ineffective
209	Tetra-S	2	bridging
214	Tetra-S	0	ineffective
219	Tetra-S	3	effective
224	Tetra-S	3	effective
229	Tetra-S	0	ineffective
234	Tetra-S	0	ineffective
239	Tetra-S	0	ineffective
244	Tetra-S	3	effective
249	Tetra-S	4	effective
254	Tetra-S	2	bridging
259	Tetra-S	3	effective
264	Tetra-S	2	bridging
269	Tetra-S	0	ineffective
274	Tetra-S	2	bridging
279	Tetra-S	3	effective
289	Tetra-S	0	ineffective
294	Tetra-S	0	ineffective
299	Tetra-S	0	ineffective
304	Tetra-S	3	effective
309	Tetra-S	3	effective
314	Tetra-S	3	effective
324	Tetra-S	4	effective
329	Tetra-S	2	bridging
334	Tetra-S	3	effective
339	Tetra-S	0	ineffective
344	Tetra-S	0	ineffective
349	Tetra-S	0	ineffective
359	Tetra-S	3	effective
364	Tetra-S	0	ineffective
369	Tetra-S	0	ineffective
374	Tetra-S	2	bridging
384	Tetra-S	3	effective
389	Tetra-S	2	bridging
394	Tetra-S	2	bridging
399	Tetra-S	2	bridging
404	Tetra-S	3	effective
409	Tetra-S	2	bridging
414	Tetra-S	2	bridging
419	Tetra-S	4	effective
424	Tetra-S	2	bridging
429	Tetra-S	3	effective
434	Tetra-S	2	bridging
439	Tetra-S	2	bridging
444	Tetra-S	0	ineffective
449	Tetra-S	0	ineffective
464	Tetra-S	0	ineffective
469	Tetra-S	4	effective
479	Tetra-S	3	effective
484	Tetra-S	0	ineffective
489	Tetra-S	2	bridging
494	Tetra-S	0	ineffective
499	Tetra-S	3	effective
509	Tetra-S	2	bridging
519	Tetra-S	4	effective
524	Tetra-S	2	bridging
529	Tetra-S	2	bridging
534	Tetra-S	0	ineffective
539	Tetra-S	0	ineffective
544	Tetra-S	0	ineffective
549	Tetra-S	2	bridging
554	Tetra-S	2	bridging
559	Tetra-S	2	bridging
564	Tetra-S	3	effective
569	Tetra-S	2	bridging
574	Tetra-S	3	effective
579	Tetra-S	3	effective
584	Tetra-S	3	effective
589	Tetra-S	0	ineffective
599	Tetra-S	0	ineffective
604	Tetra-S	2	bridging
614	Tetra-S	2	bridging
619	Tetra-S	3	effective
624	Tetra-S	3	effective
629	Tetra-S	0	ineffective
634	Tetra-S	3	effective
639	Tetra-S	3	effective
644	Tetra-S	0	ineffective
654	Tetra-S	2	bridging
659	Tetra-S	0	ineffective
664	Tetra-S	2	bridging
669	Tetra-S	2	bridging
674	Tetra-S	0	ineffective
679	Tetra-S	3	effective
684	Tetra-S	0	ineffective
689	Tetra-S	2	bridging
694	Tetra-S	3	effective
699	Tetra-S	0	ineffective
704	Tetra-S	0	ineffective
709	Tetra-S	0	ineffective
714	Tetra-S	0	ineffective
719	Tetra-S	4	effective
724	Tetra-S	3	effective
734	Tetra-S	0	ineffective
739	Tetra-S	3	effective
744	Tetra-S	2	bridging
749	Tetra-S	2	bridging
754	Tetra-S	3	effective
764	Tetra-S	2	bridging
774	Tetra-S	2	bridging
779	Tetra-S	0	ineffective
789	Tetra-S	4	effective
794	Tetra-S	0	ineffective
799	Tetra-S	2	bridging
804	Tetra-S	0	ineffective
809	Tetra-S	0	ineffective
814	Tetra-S	2	bridging
819	Tetra-S	2	bridging
824	Tetra-S	0	ineffective
829	Tetra-S	3	effective
839	Tetra-S	4	effective
844	Tetra-S	0	ineffective
849	Tetra-S	2	bridging
854	Tetra-S	2	bridging
859	Tetra-S	3	effective
864	Tetra-S	3	effective
869	Tetra-S	2	bridging
874	Tetra-S	0	ineffective
879	Tetra-S	3	effective
884	Tetra-S	0	ineffective
889	Tetra-S	3	effective
894	Tetra-S	4	effective
904	Tetra-S	3	effective
909	Tetra-S	3	effective
914	Tetra-S	4	effective
919	Tetra-S	0	ineffective
924	Tetra-S	3	effective
934	Tetra-S	2	bridging
939	Tetra-S	3	effective
949	Tetra-S	2	bridging
954	Tetra-S	0	ineffective
964	Tetra-S	0	ineffective
969	Tetra-S	0	ineffective
974	Tetra-S	2	bridging
984	Tetra-S	3	effective
989	Tetra-S	2	bridging
994	Tetra-S	0	ineffective
999	Tetra-S	3	effective
1004	Tetra-S	3	effective
1009	Tetra-S	0	ineffective
1014	Tetra-S	2	bridging
1019	Tetra-S	0	ineffective
1024	Tetra-S	0	ineffective
1039	Tetra-S	3	effective
1044	Tetra-S	0	ineffective
1054	Tetra-S	2	bridging
1059	Tetra-S	3	effective
1064	Tetra-S	2	bridging
1074	Tetra-S	2	bridging
1079	Tetra-S	2	bridging
1089	Tetra-S	3	effective
1094	Tetra-S	0	ineffective
1104	Tetra-S	2	bridging
1109	Tetra-S	3	effective
1114	Tetra-S	2	bridging
1119	Tetra-S	3	effective
1124	Tetra-S	2	bridging
1129	Tetra-S	2	bridging
1144	Tetra-S	2	bridging
1149	Tetra-S	2	bridging
1154	Tetra-S	2	bridging
1159	Tetra-S	0	ineffective
1164	Tetra-S	3	effective
1169	Tetra-S	2	bridging
1174	Tetra-S	2	bridging
1179	Tetra-S	0	ineffective
1184	Tetra-S	2	bridging
1189	Tetra-S	2	bridging
1194	Tetra-S	3	effective
1199	Tetra-S	4	effective
1204	Tetra-S	2	bridging
1209	Tetra-S	2	bridging
1214	Tetra-S	0	ineffective
1219	Tetra-S	0	ineffective
1224	Tetra-S	2	bridging
1229	Tetra-S	4	effective
1234	Tetra-S	2	bridging
1239	Tetra-S	2	bridging
1244	Tetra-S	3	effective
1249	Tetra-S	2	bridging
1254	Tetra-S	2	bridging
1264	Tetra-S	2	bridging
1269	Tetra-S	2	bridging
1274	Tetra-S	3	effective
1279	Tetra-S	0	ineffective
1284	Tetra-S	2	bridging
1289	Tetra-S	2	bridging
1294	Tetra-S	2	bridging
1304	Tetra-S	2	bridging
1309	Tetra-S	2	bridging
1314	Tetra-S	0	ineffective
1319	Tetra-S	0	ineffective
1324	Tetra-S	2	bridging
1329	Tetra-S	2	bridging
1334	Tetra-S	3	effective
1339	Tetra-S	0	ineffective
1344	Tetra-S	3	effective
1349	Tetra-S	2	bridging
1354	Tetra-S	4	effective
1359	Tetra-S	0	ineffective
1379	Tetra-S	2	bridging
1389	Tetra-S	2	bridging
1394	Tetra-S	3	effective
1399	Tetra-S	3	effective
1404	Tetra-S	0	ineffective
1409	Tetra-S	3	effective
1414	Tetra-S	3	effective
1419	Tetra-S	2	bridging
1424	Tetra-S	0	ineffective
1429	Tetra-S	3	effective
1434	Tetra-S	0	ineffective
1439	Tetra-S	4	effective
1444	Tetra-S	2	bridging
1449	Tetra-S	2	bridging
1454	Tetra-S	4	effective
1459	Tetra-S	0	ineffective
1469	Tetra-S	3	effective
1474	Tetra-S	2	bridging
