crosslink_id	type	effective_functionality	scanlan_classification
4	Tetra-S	3	effective
9	Tetra-S	4	effective
14	Tetra-S	4	effective
19	Tetra-S	4	effective
24	Tetra-S	3	effective
29	Tetra-S	2	bridging
34	Tetra-S	0	ineffective
39	Tetra-S	2	bridging
44	Tetra-S	4	effective
49	Tetra-S	0	ineffective
54	Tetra-S	2	bridging
59	Tetra-S	4	effective
64	Tetra-S	2	bridging
69	Tetra-S	3	effective
74	Tetra-S	3	effective
84	Tetra-S	2	bridging
89	Tetra-S	2	bridging
94	Tetra-S	2	bridging
99	Tetra-S	3	effective
104	Tetra-S	0	ineffective
109	Tetra-S	3	effective
114	Tetra-S	4	effective
119	Tetra-S	4	effective
124	Tetra-S	3	effective
129	Tetra-S	3	effective
134	Tetra-S	2	bridging
139	Tetra-S	0	ineffective
144	Tetra-S	2	bridging
149	Tetra-S	2	bridging
154	Tetra-S	2	bridging
159	Tetra-S	3	effective
164	Tetra-S	2	bridging
169	Tetra-S	3	effective
174	Tetra-S	3	effective
179	Tetra-S	3	effective
184	Tetra-S	4	effective
189	Tetra-S	3	effective
194	Tetra-S	2	bridging
199	Tetra-S	4	effective
204	Tetra-S	3	effective
209	Tetra-S	4	effective
214	Tetra-S	2	bridging
219	Tetra-S	4	effective
224	Tetra-S	4	effective
229	Tetra-S	2	bridging
234	Tetra-S	3	effective
239	Tetra-S	4	effective
244	Tetra-S	3	effective
249	Tetra-S	2	bridging
254	Tetra-S	2	bridging
259	Tetra-S	2	bridging
264	Tetra-S	2	bridging
269	Tetra-S	4	effective
274	Tetra-S	3	effective
279	Tetra-S	2	bridging
284	Tetra-S	2	bridging
289	Tetra-S	3	effective
294	Tetra-S	2	bridging
299	Tetra-S	3	effective
304	Tetra-S	0	ineffective
309	Tetra-S	3	effective
314	Tetra-S	4	effective
319	Tetra-S	4	effective
324	Tetra-S	4	effective
329	Tetra-S	4	effective
334	Tetra-S	0	ineffective
339	Tetra-S	3	effective
344	Tetra-S	0	ineffective
349	Tetra-S	0	ineffective
354	Tetra-S	0	ineffective
359	Tetra-S	0	ineffective
364	Tetra-S	4	effective
369	Tetra-S	4	effective
374	Tetra-S	3	effective
379	Tetra-S	4	effective
384	Tetra-S	4	effective
389	Tetra-S	2	bridging
394	Tetra-S	3	effective
399	Tetra-S	3	effective
404	Tetra-S	4	effective
409	Tetra-S	4	effective
414	Tetra-S	3	effective
419	Tetra-S	2	bridging
424	Tetra-S	2	bridging
429	Tetra-S	3	effective
434	Tetra-S	3	effective
439	Tetra-S	4	effective
444	Tetra-S	3	effective
449	Tetra-S	4	effective
454	Tetra-S	2	bridging
459	Tetra-S	4	effective
464	Tetra-S	4	effective
469	Tetra-S	4	effective
474	Tetra-S	2	bridging
479	Tetra-S	4	effective
484	Tetra-S	4	effective
489	Tetra-S	3	effective
494	Tetra-S	3	effective
499	Tetra-S	4	effective
504	Tetra-S	2	bridging
509	Tetra-S	3	effective
514	Tetra-S	4	effective
519	Tetra-S	0	ineffective
524	Tetra-S	4	effective
529	Tetra-S	3	effective
534	Tetra-S	4	effective
539	Tetra-S	3	effective
544	Tetra-S	4	effective
549	Tetra-S	2	bridging
554	Tetra-S	0	ineffective
559	Tetra-S	2	bridging
564	Tetra-S	4	effective
569	Tetra-S	3	effective
574	Tetra-S	4	effective
579	Tetra-S	4	effective
584	Tetra-S	4	effective
589	Tetra-S	0	ineffective
594	Tetra-S	3	effective
599	Tetra-S	4	effective
604	Tetra-S	3	effective
609	Tetra-S	3	effective
614	Tetra-S	2	bridging
619	Tetra-S	2	bridging
624	Tetra-S	2	bridging
629	Tetra-S	0	ineffective
634	Tetra-S	4	effective
639	Tetra-S	3	effective
644	Tetra-S	4	effective
649	Tetra-S	4	effective
654	Tetra-S	0	ineffective
659	Tetra-S	2	bridging
664	Tetra-S	2	bridging
669	Tetra-S	2	bridging
674	Tetra-S	0	ineffective
679	Tetra-S	0	ineffective
684	Tetra-S	0	ineffective
689	Tetra-S	2	bridging
694	Tetra-S	0	ineffective
699	Tetra-S	4	effective
704	Tetra-S	2	bridging
709	Tetra-S	0	ineffective
