crosslink_id	type	effective_functionality	scanlan_classification
4	Tetra-S	0	ineffective
9	Tetra-S	3	effective
14	Tetra-S	2	bridging
19	Tetra-S	3	effective
24	Tetra-S	0	ineffective
29	Tetra-S	2	bridging
34	Tetra-S	2	bridging
44	Tetra-S	2	bridging
49	Tetra-S	2	bridging
54	Tetra-S	0	ineffective
59	Tetra-S	3	effective
64	Tetra-S	1	ineffective
69	Tetra-S	4	effective
79	Tetra-S	3	effective
84	Tetra-S	4	effective
89	Tetra-S	2	bridging
94	Tetra-S	3	effective
99	Tetra-S	0	ineffective
104	Tetra-S	2	bridging
114	Tetra-S	2	bridging
119	Tetra-S	0	ineffective
124	Tetra-S	0	ineffective
129	Tetra-S	3	effective
134	Tetra-S	1	ineffective
149	Tetra-S	3	effective
154	Tetra-S	2	bridging
164	Tetra-S	3	effective
169	Tetra-S	2	bridging
174	Tetra-S	0	ineffective
179	Tetra-S	2	bridging
184	Tetra-S	2	bridging
189	Tetra-S	4	effective
204	Tetra-S	3	effective
209	Tetra-S	4	effective
214	Tetra-S	2	bridging
219	Tetra-S	3	effective
224	Tetra-S	2	bridging
229	Tetra-S	3	effective
234	Tetra-S	1	ineffective
239	Tetra-S	3	effective
244	Tetra-S	3	effective
249	Tetra-S	3	effective
254	Tetra-S	1	ineffective
259	Tetra-S	2	bridging
264	Tetra-S	3	effective
274	Tetra-S	1	ineffective
284	Tetra-S	0	ineffective
289	Tetra-S	4	effective
299	Tetra-S	3	effective
304	Tetra-S	3	effective
309	Tetra-S	4	effective
314	Tetra-S	0	ineffective
319	Tetra-S	2	bridging
324	Tetra-S	3	effective
329	Tetra-S	2	bridging
334	Tetra-S	0	ineffective
339	Tetra-S	2	bridging
344	Tetra-S	3	effective
354	Tetra-S	2	bridging
359	Tetra-S	0	ineffective
364	Tetra-S	3	effective
374	Tetra-S	4	effective
379	Tetra-S	4	effective
384	Tetra-S	0	ineffective
394	Tetra-S	4	effective
399	Tetra-S	0	ineffective
404	Tetra-S	3	effective
419	Tetra-S	1	ineffective
424	Tetra-S	4	effective
429	Tetra-S	4	effective
439	Tetra-S	4	effective
444	Tetra-S	2	bridging
454	Tetra-S	4	effective
459	Tetra-S	3	effective
464	Tetra-S	4	effective
474	Tetra-S	4	effective
479	Tetra-S	2	bridging
489	Tetra-S	4	effective
499	Tetra-S	3	effective
504	Tetra-S	3	effective
509	Tetra-S	3	effective
514	Tetra-S	0	ineffective
519	Tetra-S	3	effective
524	Tetra-S	2	bridging
529	Tetra-S	4	effective
534	Tetra-S	3	effective
539	Tetra-S	2	bridging
544	Tetra-S	2	bridging
549	Tetra-S	2	bridging
559	Tetra-S	3	effective
564	Tetra-S	3	effective
569	Tetra-S	2	bridging
574	Tetra-S	2	bridging
579	Tetra-S	4	effective
584	Tetra-S	3	effective
589	Tetra-S	1	ineffective
594	Tetra-S	4	effective
599	Tetra-S	2	bridging
604	Tetra-S	3	effective
609	Tetra-S	1	ineffective
614	Tetra-S	2	bridging
619	Tetra-S	3	effective
624	Tetra-S	4	effective
629	Tetra-S	2	bridging
634	Tetra-S	3	effective
644	Tetra-S	2	bridging
649	Tetra-S	2	bridging
