crosslink_id	type	effective_functionality	scanlan_classification
4	Tetra-S	2	bridging
9	Tetra-S	4	effective
14	Tetra-S	3	effective
19	Tetra-S	0	ineffective
24	Tetra-S	3	effective
29	Tetra-S	0	ineffective
34	Tetra-S	4	effective
39	Tetra-S	2	bridging
44	Tetra-S	4	effective
49	Tetra-S	4	effective
54	Tetra-S	2	bridging
59	Tetra-S	0	ineffective
64	Tetra-S	4	effective
69	Tetra-S	2	bridging
74	Tetra-S	2	bridging
79	Tetra-S	4	effective
84	Tetra-S	2	bridging
89	Tetra-S	3	effective
94	Tetra-S	2	bridging
99	Tetra-S	4	effective
104	Tetra-S	3	effective
109	Tetra-S	2	bridging
114	Tetra-S	2	bridging
119	Tetra-S	2	bridging
124	Tetra-S	3	effective
129	Tetra-S	3	effective
134	Tetra-S	3	effective
139	Tetra-S	4	effective
144	Tetra-S	2	bridging
149	Tetra-S	4	effective
154	Tetra-S	2	bridging
159	Tetra-S	4	effective
164	Tetra-S	4	effective
169	Tetra-S	0	ineffective
174	Tetra-S	3	effective
179	Tetra-S	4	effective
184	Tetra-S	4	effective
189	Tetra-S	4	effective
194	Tetra-S	3	effective
199	Tetra-S	2	bridging
204	Tetra-S	2	bridging
209	Tetra-S	2	bridging
214	Tetra-S	2	bridging
219	Tetra-S	0	ineffective
224	Tetra-S	2	bridging
229	Tetra-S	4	effective
234	Tetra-S	2	bridging
239	Tetra-S	4	effective
244	Tetra-S	0	ineffective
249	Tetra-S	3	effective
254	Tetra-S	3	effective
259	Tetra-S	0	ineffective
264	Tetra-S	3	effective
269	Tetra-S	4	effective
274	Tetra-S	4	effective
279	Tetra-S	0	ineffective
284	Tetra-S	2	bridging
289	Tetra-S	3	effective
294	Tetra-S	2	bridging
299	Tetra-S	3	effective
304	Tetra-S	3	effective
309	Tetra-S	4	effective
314	Tetra-S	2	bridging
319	Tetra-S	3	effective
324	Tetra-S	4	effective
329	Tetra-S	2	bridging
334	Tetra-S	4	effective
339	Tetra-S	3	effective
344	Tetra-S	4	effective
349	Tetra-S	3	effective
354	Tetra-S	4	effective
359	Tetra-S	2	bridging
364	Tetra-S	3	effective
369	Tetra-S	4	effective
374	Tetra-S	0	ineffective
379	Tetra-S	3	effective
384	Tetra-S	3	effective
389	Tetra-S	4	effective
394	Tetra-S	3	effective
399	Tetra-S	4	effective
404	Tetra-S	4	effective
414	Tetra-S	4	effective
