crosslink_id	type	effective_functionality	scanlan_classification
4	Tetra-S	2	bridging
9	Tetra-S	2	bridging
14	Tetra-S	3	effective
19	Tetra-S	2	bridging
24	Tetra-S	3	effective
34	Tetra-S	4	effective
39	Tetra-S	2	bridging
59	Tetra-S	2	bridging
64	Tetra-S	0	ineffective
69	Tetra-S	2	bridging
79	Tetra-S	3	effective
84	Tetra-S	3	effective
89	Tetra-S	2	bridging
94	Tetra-S	2	bridging
99	Tetra-S	3	effective
104	Tetra-S	3	effective
109	Tetra-S	2	bridging
114	Tetra-S	2	bridging
124	Tetra-S	3	effective
129	Tetra-S	4	effective
134	Tetra-S	0	ineffective
139	Tetra-S	0	ineffective
144	Tetra-S	3	effective
149	Tetra-S	2	bridging
154	Tetra-S	2	bridging
159	Tetra-S	3	effective
164	Tetra-S	2	bridging
169	Tetra-S	2	bridging
174	Tetra-S	0	ineffective
179	Tetra-S	3	effective
184	Tetra-S	0	ineffective
189	Tetra-S	4	effective
194	Tetra-S	3	effective
199	Tetra-S	2	bridging
204	Tetra-S	2	bridging
209	Tetra-S	0	ineffective
214	Tetra-S	0	ineffective
219	Tetra-S	4	effective
224	Tetra-S	0	ineffective
229	Tetra-S	0	ineffective
234	Tetra-S	3	effective
239	Tetra-S	0	ineffective
249	Tetra-S	3	effective
254	Tetra-S	2	bridging
259	Tetra-S	3	effective
264	Tetra-S	2	bridging
269	Tetra-S	0	ineffective
274	Tetra-S	3	effective
279	Tetra-S	2	bridging
289	Tetra-S	4	effective
294	Tetra-S	3	effective
299	Tetra-S	3	effective
304	Tetra-S	0	ineffective
309	Tetra-S	3	effective
314	Tetra-S	3	effective
319	Tetra-S	2	bridging
324	Tetra-S	0	ineffective
329	Tetra-S	3	effective
334	Tetra-S	3	effective
344	Tetra-S	4	effective
349	Tetra-S	3	effective
354	Tetra-S	0	ineffective
364	Tetra-S	2	bridging
369	Tetra-S	3	effective
374	Tetra-S	3	effective
379	Tetra-S	4	effective
384	Tetra-S	3	effective
389	Tetra-S	0	ineffective
394	Tetra-S	2	bridging
399	Tetra-S	3	effective
404	Tetra-S	2	bridging
409	Tetra-S	4	effective
414	Tetra-S	3	effective
419	Tetra-S	2	bridging
424	Tetra-S	0	ineffective
429	Tetra-S	0	ineffective
434	Tetra-S	4	effective
439	Tetra-S	2	bridging
444	Tetra-S	3	effective
454	Tetra-S	3	effective
464	Tetra-S	0	ineffective
469	Tetra-S	2	bridging
474	Tetra-S	4	effective
479	Tetra-S	2	bridging
484	Tetra-S	0	ineffective
494	Tetra-S	2	bridging
504	Tetra-S	0	ineffective
509	Tetra-S	2	bridging
514	Tetra-S	3	effective
519	Tetra-S	4	effective
524	Tetra-S	0	ineffective
529	Tetra-S	0	ineffective
534	Tetra-S	2	bridging
539	Tetra-S	3	effective
544	Tetra-S	3	effective
549	Tetra-S	3	effective
554	Tetra-S	0	ineffective
559	Tetra-S	2	bridging
564	Tetra-S	0	ineffective
569	Tetra-S	3	effective
574	Tetra-S	2	bridging
579	Tetra-S	2	bridging
584	Tetra-S	4	effective
589	Tetra-S	0	ineffective
594	Tetra-S	2	bridging
599	Tetra-S	2	bridging
604	Tetra-S	0	ineffective
609	Tetra-S	0	ineffective
614	Tetra-S	0	ineffective
619	Tetra-S	4	effective
624	Tetra-S	3	effective
629	Tetra-S	0	ineffective
634	Tetra-S	0	ineffective
639	Tetra-S	3	effective
644	Tetra-S	2	bridging
649	Tetra-S	4	effective
654	Tetra-S	4	effective
659	Tetra-S	4	effective
664	Tetra-S	0	ineffective
669	Tetra-S	3	effective
674	Tetra-S	3	effective
679	Tetra-S	3	effective
684	Tetra-S	0	ineffective
689	Tetra-S	0	ineffective
694	Tetra-S	0	ineffective
704	Tetra-S	2	bridging
709	Tetra-S	2	bridging
714	Tetra-S	4	effective
719	Tetra-S	4	effective
724	Tetra-S	0	ineffective
729	Tetra-S	0	ineffective
734	Tetra-S	2	bridging
739	Tetra-S	0	ineffective
744	Tetra-S	4	effective
749	Tetra-S	3	effective
754	Tetra-S	4	effective
759	Tetra-S	4	effective
764	Tetra-S	3	effective
769	Tetra-S	3	effective
774	Tetra-S	0	ineffective
779	Tetra-S	3	effective
784	Tetra-S	4	effective
789	Tetra-S	3	effective
794	Tetra-S	0	ineffective
799	Tetra-S	2	bridging
809	Tetra-S	4	effective
814	Tetra-S	2	bridging
819	Tetra-S	3	effective
824	Tetra-S	0	ineffective
829	Tetra-S	0	ineffective
834	Tetra-S	3	effective
839	Tetra-S	3	effective
849	Tetra-S	3	effective
854	Tetra-S	3	effective
859	Tetra-S	3	effective
864	Tetra-S	2	bridging
869	Tetra-S	3	effective
874	Tetra-S	0	ineffective
879	Tetra-S	2	bridging
884	Tetra-S	0	ineffective
889	Tetra-S	3	effective
894	Tetra-S	3	effective
899	Tetra-S	4	effective
904	Tetra-S	3	effective
909	Tetra-S	3	effective
914	Tetra-S	0	ineffective
919	Tetra-S	0	ineffective
924	Tetra-S	0	ineffective
929	Tetra-S	3	effective
934	Tetra-S	2	bridging
939	Tetra-S	3	effective
944	Tetra-S	0	ineffective
949	Tetra-S	2	bridging
954	Tetra-S	2	bridging
959	Tetra-S	3	effective
964	Tetra-S	0	ineffective
969	Tetra-S	4	effective
974	Tetra-S	0	ineffective
979	Tetra-S	2	bridging
984	Tetra-S	2	bridging
989	Tetra-S	3	effective
994	Tetra-S	2	bridging
999	Tetra-S	3	effective
1004	Tetra-S	2	bridging
1009	Tetra-S	0	ineffective
1014	Tetra-S	3	effective
1019	Tetra-S	3	effective
1024	Tetra-S	0	ineffective
1029	Tetra-S	0	ineffective
1034	Tetra-S	3	effective
1039	Tetra-S	3	effective
1044	Tetra-S	2	bridging
1054	Tetra-S	4	effective
1059	Tetra-S	3	effective
1064	Tetra-S	2	bridging
1069	Tetra-S	0	ineffective
1074	Tetra-S	2	bridging
1079	Tetra-S	0	ineffective
1084	Tetra-S	2	bridging
1089	Tetra-S	2	bridging
1094	Tetra-S	0	ineffective
1099	Tetra-S	3	effective
1104	Tetra-S	2	bridging
1109	Tetra-S	0	ineffective
1114	Tetra-S	2	bridging
1119	Tetra-S	2	bridging
1124	Tetra-S	2	bridging
1129	Tetra-S	3	effective
1134	Tetra-S	3	effective
1139	Tetra-S	4	effective
1144	Tetra-S	2	bridging
1149	Tetra-S	0	ineffective
1154	Tetra-S	3	effective
1159	Tetra-S	3	effective
1164	Tetra-S	3	effective
1169	Tetra-S	4	effective
1174	Tetra-S	3	effective
1179	Tetra-S	0	ineffective
1184	Tetra-S	2	bridging
1189	Tetra-S	4	effective
1194	Tetra-S	2	bridging
1204	Tetra-S	3	effective
1209	Tetra-S	2	bridging
1214	Tetra-S	0	ineffective
1219	Tetra-S	0	ineffective
1224	Tetra-S	4	effective
1229	Tetra-S	4	effective
1234	Tetra-S	0	ineffective
1239	Tetra-S	0	ineffective
1244	Tetra-S	0	ineffective
1249	Tetra-S	4	effective
1254	Tetra-S	2	bridging
1259	Tetra-S	3	effective
1264	Tetra-S	2	bridging
1269	Tetra-S	2	bridging
1274	Tetra-S	3	effective
1279	Tetra-S	2	bridging
1284	Tetra-S	2	bridging
1289	Tetra-S	2	bridging
1294	Tetra-S	2	bridging
1299	Tetra-S	0	ineffective
1304	Tetra-S	2	bridging
1309	Tetra-S	4	effective
1314	Tetra-S	0	ineffective
1319	Tetra-S	3	effective
1324	Tetra-S	4	effective
1329	Tetra-S	3	effective
1334	Tetra-S	3	effective
1339	Tetra-S	0	ineffective
1344	Tetra-S	0	ineffective
1349	Tetra-S	2	bridging
1354	Tetra-S	3	effective
1364	Tetra-S	3	effective
1369	Tetra-S	3	effective
1374	Tetra-S	0	ineffective
1379	Tetra-S	2	bridging
1384	Tetra-S	3	effective
1389	Tetra-S	0	ineffective
1394	Tetra-S	3	effective
1399	Tetra-S	4	effective
1404	Tetra-S	3	effective
1409	Tetra-S	0	ineffective
1414	Tetra-S	2	bridging
1419	Tetra-S	3	effective
1429	Tetra-S	2	bridging
1434	Tetra-S	4	effective
1439	Tetra-S	2	bridging
1444	Tetra-S	0	ineffective
1449	Tetra-S	2	bridging
1454	Tetra-S	3	effective
1459	Tetra-S	3	effective
1469	Tetra-S	2	bridging
1474	Tetra-S	0	ineffective
1479	Tetra-S	4	effective
1484	Tetra-S	3	effective
1489	Tetra-S	4	effective
1499	Tetra-S	0	ineffective
1504	Tetra-S	3	effective
1514	Tetra-S	2	bridging
1519	Tetra-S	2	bridging
1524	Tetra-S	2	bridging
1529	Tetra-S	4	effective
1534	Tetra-S	0	ineffective
1539	Tetra-S	2	bridging
1544	Tetra-S	0	ineffective
1549	Tetra-S	2	bridging
1559	Tetra-S	2	bridging
1564	Tetra-S	2	bridging
1569	Tetra-S	3	effective
1574	Tetra-S	2	bridging
1579	Tetra-S	0	ineffective
1584	Tetra-S	2	bridging
1589	Tetra-S	0	ineffective
1594	Tetra-S	0	ineffective
1599	Tetra-S	2	bridging
1604	Tetra-S	3	effective
1609	Tetra-S	2	bridging
1614	Tetra-S	0	ineffective
1624	Tetra-S	3	effective
1629	Tetra-S	0	ineffective
1634	Tetra-S	3	effective
1639	Tetra-S	0	ineffective
1644	Tetra-S	3	effective
1649	Tetra-S	2	bridging
1654	Tetra-S	3	effective
1659	Tetra-S	0	ineffective
1664	Tetra-S	4	effective
1669	Tetra-S	3	effective
1674	Tetra-S	0	ineffective
1679	Tetra-S	2	bridging
1684	Tetra-S	3	effective
1689	Tetra-S	3	effective
1694	Tetra-S	4	effective
1699	Tetra-S	2	bridging
1709	Tetra-S	2	bridging
1714	Tetra-S	3	effective
1719	Tetra-S	3	effective
1724	Tetra-S	3	effective
1729	Tetra-S	3	effective
1734	Tetra-S	2	bridging
1739	Tetra-S	0	ineffective
1744	Tetra-S	3	effective
1754	Tetra-S	4	effective
1759	Tetra-S	2	bridging
1769	Tetra-S	4	effective
1774	Tetra-S	3	effective
1779	Tetra-S	0	ineffective
1784	Tetra-S	2	bridging
1789	Tetra-S	2	bridging
1794	Tetra-S	2	bridging
1799	Tetra-S	2	bridging
1804	Tetra-S	0	ineffective
1809	Tetra-S	3	effective
1814	Tetra-S	3	effective
1819	Tetra-S	3	effective
1824	Tetra-S	2	bridging
