crosslink_id	type	effective_functionality	scanlan_classification
4	Tetra-S	3	effective
9	Tetra-S	2	bridging
14	Tetra-S	0	ineffective
19	Tetra-S	2	bridging
29	Tetra-S	0	ineffective
39	Tetra-S	2	bridging
44	Tetra-S	2	bridging
49	Tetra-S	3	effective
54	Tetra-S	0	ineffective
59	Tetra-S	0	ineffective
64	Tetra-S	2	bridging
69	Tetra-S	0	ineffective
74	Tetra-S	2	bridging
79	Tetra-S	4	effective
84	Tetra-S	3	effective
89	Tetra-S	2	bridging
94	Tetra-S	0	ineffective
99	Tetra-S	0	ineffective
104	Tetra-S	2	bridging
109	Tetra-S	3	effective
114	Tetra-S	2	bridging
119	Tetra-S	3	effective
129	Tetra-S	3	effective
134	Tetra-S	2	bridging
139	Tetra-S	3	effective
144	Tetra-S	2	bridging
154	Tetra-S	3	effective
159	Tetra-S	0	ineffective
164	Tetra-S	0	ineffective
169	Tetra-S	2	bridging
174	Tetra-S	2	bridging
179	Tetra-S	3	effective
194	Tetra-S	2	bridging
199	Tetra-S	3	effective
204	Tetra-S	0	ineffective
209	Tetra-S	0	ineffective
214	Tetra-S	2	bridging
219	Tetra-S	4	effective
224	Tetra-S	0	ineffective
229	Tetra-S	2	bridging
234	Tetra-S	0	ineffective
239	Tetra-S	2	bridging
244	Tetra-S	0	ineffective
249	Tetra-S	3	effective
254	Tetra-S	2	bridging
269	Tetra-S	3	effective
274	Tetra-S	3	effective
279	Tetra-S	2	bridging
284	Tetra-S	2	bridging
289	Tetra-S	0	ineffective
294	Tetra-S	2	bridging
299	Tetra-S	4	effective
304	Tetra-S	2	bridging
314	Tetra-S	0	ineffective
324	Tetra-S	0	ineffective
329	Tetra-S	3	effective
334	Tetra-S	3	effective
339	Tetra-S	2	bridging
344	Tetra-S	2	bridging
359	Tetra-S	0	ineffective
364	Tetra-S	3	effective
374	Tetra-S	2	bridging
379	Tetra-S	2	bridging
384	Tetra-S	2	bridging
389	Tetra-S	0	ineffective
394	Tetra-S	0	ineffective
399	Tetra-S	0	ineffective
404	Tetra-S	2	bridging
409	Tetra-S	0	ineffective
419	Tetra-S	2	bridging
424	Tetra-S	0	ineffective
429	Tetra-S	3	effective
434	Tetra-S	3	effective
439	Tetra-S	0	ineffective
444	Tetra-S	0	ineffective
454	Tetra-S	2	bridging
459	Tetra-S	2	bridging
464	Tetra-S	4	effective
469	Tetra-S	0	ineffective
474	Tetra-S	3	effective
479	Tetra-S	0	ineffective
484	Tetra-S	2	bridging
489	Tetra-S	2	bridging
494	Tetra-S	0	ineffective
499	Tetra-S	0	ineffective
504	Tetra-S	0	ineffective
509	Tetra-S	2	bridging
514	Tetra-S	2	bridging
524	Tetra-S	3	effective
529	Tetra-S	0	ineffective
534	Tetra-S	0	ineffective
539	Tetra-S	0	ineffective
544	Tetra-S	2	bridging
549	Tetra-S	3	effective
554	Tetra-S	0	ineffective
559	Tetra-S	3	effective
564	Tetra-S	4	effective
569	Tetra-S	3	effective
574	Tetra-S	3	effective
579	Tetra-S	0	ineffective
584	Tetra-S	0	ineffective
589	Tetra-S	2	bridging
594	Tetra-S	2	bridging
599	Tetra-S	0	ineffective
604	Tetra-S	2	bridging
614	Tetra-S	3	effective
624	Tetra-S	0	ineffective
634	Tetra-S	0	ineffective
639	Tetra-S	0	ineffective
644	Tetra-S	0	ineffective
649	Tetra-S	0	ineffective
654	Tetra-S	0	ineffective
659	Tetra-S	4	effective
664	Tetra-S	2	bridging
669	Tetra-S	0	ineffective
679	Tetra-S	0	ineffective
684	Tetra-S	2	bridging
689	Tetra-S	2	bridging
694	Tetra-S	0	ineffective
699	Tetra-S	3	effective
704	Tetra-S	0	ineffective
709	Tetra-S	2	bridging
714	Tetra-S	0	ineffective
719	Tetra-S	4	effective
724	Tetra-S	2	bridging
729	Tetra-S	0	ineffective
734	Tetra-S	3	effective
739	Tetra-S	3	effective
749	Tetra-S	2	bridging
754	Tetra-S	3	effective
759	Tetra-S	3	effective
764	Tetra-S	2	bridging
769	Tetra-S	3	effective
774	Tetra-S	2	bridging
779	Tetra-S	2	bridging
784	Tetra-S	2	bridging
789	Tetra-S	0	ineffective
794	Tetra-S	2	bridging
804	Tetra-S	3	effective
809	Tetra-S	0	ineffective
814	Tetra-S	2	bridging
819	Tetra-S	0	ineffective
824	Tetra-S	2	bridging
829	Tetra-S	4	effective
834	Tetra-S	3	effective
839	Tetra-S	0	ineffective
844	Tetra-S	2	bridging
849	Tetra-S	2	bridging
859	Tetra-S	3	effective
864	Tetra-S	2	bridging
869	Tetra-S	0	ineffective
874	Tetra-S	2	bridging
879	Tetra-S	2	bridging
884	Tetra-S	2	bridging
889	Tetra-S	4	effective
899	Tetra-S	3	effective
904	Tetra-S	3	effective
914	Tetra-S	0	ineffective
919	Tetra-S	0	ineffective
924	Tetra-S	0	ineffective
929	Tetra-S	3	effective
934	Tetra-S	2	bridging
939	Tetra-S	3	effective
944	Tetra-S	2	bridging
954	Tetra-S	3	effective
959	Tetra-S	2	bridging
964	Tetra-S	2	bridging
969	Tetra-S	2	bridging
974	Tetra-S	0	ineffective
979	Tetra-S	3	effective
984	Tetra-S	0	ineffective
994	Tetra-S	2	bridging
999	Tetra-S	0	ineffective
1009	Tetra-S	2	bridging
