crosslink_id	type	effective_functionality	scanlan_classification
20002	Carbon	2	bridging
20009	Carbon	0	ineffective
20013	Carbon	3	effective
20014	Carbon	3	effective
20017	Carbon	2	bridging
20018	Carbon	2	bridging
20025	Carbon	2	bridging
20029	Carbon	3	effective
20042	Carbon	0	ineffective
20049	Carbon	2	bridging
20053	Carbon	0	ineffective
20057	Carbon	3	effective
20069	Carbon	3	effective
20070	Carbon	3	effective
20077	Carbon	3	effective
20078	Carbon	3	effective
20081	Carbon	0	ineffective
20089	Carbon	3	effective
20090	Carbon	3	effective
20097	Carbon	2	bridging
20102	Carbon	3	effective
20105	Carbon	3	effective
20106	Carbon	3	effective
20109	Carbon	3	effective
20114	Carbon	2	bridging
20117	Carbon	3	effective
20118	Carbon	2	bridging
20122	Carbon	2	bridging
20125	Carbon	2	bridging
20130	Carbon	3	effective
20137	Carbon	3	effective
20138	Carbon	3	effective
20161	Carbon	3	effective
20162	Carbon	3	effective
20170	Carbon	3	effective
20174	Carbon	2	bridging
20182	Carbon	3	effective
20197	Carbon	2	bridging
20198	Carbon	3	effective
20210	Carbon	2	bridging
20226	Carbon	3	effective
20230	Carbon	2	bridging
20233	Carbon	3	effective
20241	Carbon	2	bridging
20242	Carbon	3	effective
20249	Carbon	3	effective
20250	Carbon	3	effective
20254	Carbon	2	bridging
20257	Carbon	3	effective
20261	Carbon	2	bridging
20262	Carbon	3	effective
20265	Carbon	2	bridging
20269	Carbon	3	effective
20270	Carbon	3	effective
20277	Carbon	2	bridging
20278	Carbon	0	ineffective
20281	Carbon	3	effective
20285	Carbon	3	effective
20289	Carbon	3	effective
20293	Carbon	2	bridging
20302	Carbon	3	effective
20306	Carbon	2	bridging
20314	Carbon	2	bridging
20325	Carbon	3	effective
20326	Carbon	3	effective
20334	Carbon	2	bridging
20341	Carbon	3	effective
20345	Carbon	2	bridging
20346	Carbon	3	effective
20350	Carbon	2	bridging
20358	Carbon	2	bridging
20362	Carbon	3	effective
20382	Carbon	3	effective
20386	Carbon	3	effective
20389	Carbon	2	bridging
20394	Carbon	2	bridging
20397	Carbon	3	effective
20398	Carbon	2	bridging
20405	Carbon	3	effective
20406	Carbon	3	effective
20409	Carbon	3	effective
20410	Carbon	2	bridging
20414	Carbon	2	bridging
20417	Carbon	2	bridging
20425	Carbon	3	effective
20426	Carbon	3	effective
20429	Carbon	0	ineffective
20441	Carbon	3	effective
20445	Carbon	3	effective
20446	Carbon	3	effective
20449	Carbon	3	effective
20466	Carbon	2	bridging
20470	Carbon	0	ineffective
20481	Carbon	2	bridging
20482	Carbon	3	effective
20490	Carbon	0	ineffective
20502	Carbon	0	ineffective
20505	Carbon	3	effective
20506	Carbon	2	bridging
20513	Carbon	2	bridging
20514	Carbon	2	bridging
20518	Carbon	2	bridging
20526	Carbon	3	effective
20533	Carbon	0	ineffective
20537	Carbon	0	ineffective
20542	Carbon	3	effective
20562	Carbon	3	effective
20570	Carbon	3	effective
20578	Carbon	0	ineffective
20582	Carbon	2	bridging
20593	Carbon	2	bridging
20594	Carbon	3	effective
20597	Carbon	2	bridging
20605	Carbon	3	effective
20618	Carbon	3	effective
20622	Carbon	3	effective
20625	Carbon	3	effective
20626	Carbon	3	effective
