crosslink_id	type	effective_functionality	scanlan_classification
9	Tetra-S	1	ineffective
14	Tetra-S	0	ineffective
19	Tetra-S	0	ineffective
24	Tetra-S	2	bridging
29	Tetra-S	2	bridging
34	Tetra-S	2	bridging
39	Tetra-S	0	ineffective
44	Tetra-S	0	ineffective
49	Tetra-S	4	effective
54	Tetra-S	2	bridging
59	Tetra-S	2	bridging
64	Tetra-S	2	bridging
69	Tetra-S	2	bridging
74	Tetra-S	2	bridging
79	Tetra-S	0	ineffective
84	Tetra-S	2	bridging
89	Tetra-S	2	bridging
94	Tetra-S	2	bridging
99	Tetra-S	2	bridging
104	Tetra-S	0	ineffective
114	Tetra-S	0	ineffective
119	Tetra-S	0	ineffective
124	Tetra-S	0	ineffective
129	Tetra-S	3	effective
134	Tetra-S	0	ineffective
139	Tetra-S	2	bridging
149	Tetra-S	4	effective
154	Tetra-S	3	effective
159	Tetra-S	0	ineffective
169	Tetra-S	3	effective
174	Tetra-S	2	bridging
179	Tetra-S	2	bridging
184	Tetra-S	4	effective
189	Tetra-S	3	effective
194	Tetra-S	3	effective
199	Tetra-S	2	bridging
214	Tetra-S	3	effective
219	Tetra-S	2	bridging
224	Tetra-S	3	effective
229	Tetra-S	0	ineffective
239	Tetra-S	2	bridging
249	Tetra-S	0	ineffective
254	Tetra-S	2	bridging
264	Tetra-S	3	effective
269	Tetra-S	3	effective
274	Tetra-S	3	effective
279	Tetra-S	0	ineffective
284	Tetra-S	2	bridging
289	Tetra-S	2	bridging
294	Tetra-S	3	effective
299	Tetra-S	0	ineffective
304	Tetra-S	3	effective
309	Tetra-S	3	effective
314	Tetra-S	3	effective
319	Tetra-S	3	effective
324	Tetra-S	2	bridging
329	Tetra-S	3	effective
334	Tetra-S	2	bridging
339	Tetra-S	0	ineffective
344	Tetra-S	3	effective
349	Tetra-S	3	effective
354	Tetra-S	0	ineffective
359	Tetra-S	0	ineffective
374	Tetra-S	2	bridging
379	Tetra-S	3	effective
384	Tetra-S	0	ineffective
389	Tetra-S	2	bridging
394	Tetra-S	4	effective
399	Tetra-S	3	effective
404	Tetra-S	3	effective
409	Tetra-S	2	bridging
414	Tetra-S	2	bridging
419	Tetra-S	0	ineffective
424	Tetra-S	0	ineffective
429	Tetra-S	2	bridging
444	Tetra-S	2	bridging
449	Tetra-S	3	effective
454	Tetra-S	3	effective
459	Tetra-S	3	effective
464	Tetra-S	0	ineffective
469	Tetra-S	2	bridging
474	Tetra-S	0	ineffective
479	Tetra-S	2	bridging
484	Tetra-S	0	ineffective
489	Tetra-S	2	bridging
494	Tetra-S	0	ineffective
504	Tetra-S	0	ineffective
509	Tetra-S	2	bridging
514	Tetra-S	0	ineffective
519	Tetra-S	0	ineffective
524	Tetra-S	3	effective
529	Tetra-S	2	bridging
534	Tetra-S	2	bridging
539	Tetra-S	4	effective
544	Tetra-S	0	ineffective
554	Tetra-S	2	bridging
559	Tetra-S	3	effective
564	Tetra-S	3	effective
569	Tetra-S	0	ineffective
574	Tetra-S	3	effective
579	Tetra-S	2	bridging
584	Tetra-S	0	ineffective
589	Tetra-S	2	bridging
594	Tetra-S	2	bridging
604	Tetra-S	0	ineffective
619	Tetra-S	0	ineffective
624	Tetra-S	0	ineffective
629	Tetra-S	3	effective
639	Tetra-S	3	effective
649	Tetra-S	0	ineffective
659	Tetra-S	0	ineffective
664	Tetra-S	0	ineffective
669	Tetra-S	4	effective
674	Tetra-S	3	effective
679	Tetra-S	0	ineffective
684	Tetra-S	0	ineffective
689	Tetra-S	2	bridging
694	Tetra-S	2	bridging
699	Tetra-S	0	ineffective
709	Tetra-S	4	effective
714	Tetra-S	2	bridging
719	Tetra-S	3	effective
724	Tetra-S	0	ineffective
729	Tetra-S	0	ineffective
734	Tetra-S	2	bridging
739	Tetra-S	2	bridging
744	Tetra-S	4	effective
754	Tetra-S	3	effective
764	Tetra-S	0	ineffective
769	Tetra-S	2	bridging
774	Tetra-S	2	bridging
779	Tetra-S	2	bridging
784	Tetra-S	4	effective
789	Tetra-S	2	bridging
794	Tetra-S	2	bridging
799	Tetra-S	2	bridging
804	Tetra-S	3	effective
809	Tetra-S	2	bridging
814	Tetra-S	0	ineffective
824	Tetra-S	2	bridging
834	Tetra-S	0	ineffective
839	Tetra-S	2	bridging
844	Tetra-S	0	ineffective
849	Tetra-S	3	effective
854	Tetra-S	2	bridging
859	Tetra-S	2	bridging
864	Tetra-S	4	effective
869	Tetra-S	0	ineffective
874	Tetra-S	2	bridging
884	Tetra-S	2	bridging
889	Tetra-S	2	bridging
894	Tetra-S	0	ineffective
899	Tetra-S	2	bridging
904	Tetra-S	3	effective
909	Tetra-S	3	effective
914	Tetra-S	3	effective
924	Tetra-S	0	ineffective
929	Tetra-S	0	ineffective
939	Tetra-S	0	ineffective
944	Tetra-S	0	ineffective
949	Tetra-S	0	ineffective
954	Tetra-S	2	bridging
959	Tetra-S	0	ineffective
969	Tetra-S	0	ineffective
974	Tetra-S	2	bridging
979	Tetra-S	0	ineffective
984	Tetra-S	3	effective
989	Tetra-S	2	bridging
994	Tetra-S	3	effective
1004	Tetra-S	3	effective
1014	Tetra-S	3	effective
1019	Tetra-S	0	ineffective
1024	Tetra-S	2	bridging
1034	Tetra-S	0	ineffective
1039	Tetra-S	0	ineffective
1044	Tetra-S	3	effective
1049	Tetra-S	3	effective
1054	Tetra-S	3	effective
1059	Tetra-S	0	ineffective
1064	Tetra-S	2	bridging
1069	Tetra-S	0	ineffective
1074	Tetra-S	3	effective
1089	Tetra-S	2	bridging
1094	Tetra-S	0	ineffective
1099	Tetra-S	2	bridging
1104	Tetra-S	0	ineffective
1114	Tetra-S	4	effective
1124	Tetra-S	3	effective
1129	Tetra-S	3	effective
1134	Tetra-S	0	ineffective
1144	Tetra-S	0	ineffective
1149	Tetra-S	2	bridging
1154	Tetra-S	2	bridging
1159	Tetra-S	3	effective
1164	Tetra-S	2	bridging
1169	Tetra-S	0	ineffective
1174	Tetra-S	0	ineffective
1184	Tetra-S	3	effective
1189	Tetra-S	0	ineffective
1204	Tetra-S	3	effective
1209	Tetra-S	2	bridging
1214	Tetra-S	0	ineffective
1219	Tetra-S	2	bridging
1224	Tetra-S	2	bridging
1229	Tetra-S	3	effective
1239	Tetra-S	0	ineffective
1244	Tetra-S	0	ineffective
1249	Tetra-S	3	effective
1254	Tetra-S	0	ineffective
1259	Tetra-S	2	bridging
1264	Tetra-S	2	bridging
1284	Tetra-S	0	ineffective
1294	Tetra-S	0	ineffective
1299	Tetra-S	4	effective
1304	Tetra-S	2	bridging
1309	Tetra-S	3	effective
1314	Tetra-S	2	bridging
1319	Tetra-S	3	effective
1324	Tetra-S	2	bridging
1329	Tetra-S	0	ineffective
1334	Tetra-S	2	bridging
1339	Tetra-S	0	ineffective
