crosslink_id	type	effective_functionality	scanlan_classification
20005	Carbon	3	effective
20006	Carbon	2	bridging
20010	Carbon	3	effective
20013	Carbon	2	bridging
20017	Carbon	3	effective
20021	Carbon	0	ineffective
20025	Carbon	2	bridging
20037	Carbon	3	effective
20038	Carbon	3	effective
20046	Carbon	3	effective
20053	Carbon	2	bridging
20054	Carbon	3	effective
20057	Carbon	2	bridging
20058	Carbon	3	effective
20062	Carbon	2	bridging
20066	Carbon	0	ineffective
20070	Carbon	3	effective
20073	Carbon	3	effective
20074	Carbon	3	effective
20077	Carbon	2	bridging
20081	Carbon	2	bridging
20090	Carbon	3	effective
20093	Carbon	2	bridging
20101	Carbon	0	ineffective
20118	Carbon	2	bridging
20126	Carbon	2	bridging
20130	Carbon	2	bridging
20133	Carbon	3	effective
20134	Carbon	2	bridging
20146	Carbon	3	effective
20150	Carbon	3	effective
20158	Carbon	2	bridging
20161	Carbon	2	bridging
20162	Carbon	2	bridging
20173	Carbon	0	ineffective
20178	Carbon	3	effective
20181	Carbon	3	effective
20182	Carbon	2	bridging
20186	Carbon	3	effective
20189	Carbon	3	effective
20197	Carbon	2	bridging
20202	Carbon	3	effective
20206	Carbon	3	effective
20217	Carbon	2	bridging
20221	Carbon	3	effective
20233	Carbon	2	bridging
20234	Carbon	2	bridging
20238	Carbon	2	bridging
20241	Carbon	3	effective
20242	Carbon	3	effective
20250	Carbon	3	effective
20253	Carbon	3	effective
20254	Carbon	3	effective
20262	Carbon	2	bridging
20265	Carbon	3	effective
20269	Carbon	3	effective
20270	Carbon	2	bridging
20273	Carbon	0	ineffective
20274	Carbon	2	bridging
20277	Carbon	3	effective
20285	Carbon	3	effective
20294	Carbon	2	bridging
20297	Carbon	3	effective
20305	Carbon	2	bridging
20306	Carbon	2	bridging
20310	Carbon	0	ineffective
20313	Carbon	3	effective
20314	Carbon	3	effective
20317	Carbon	2	bridging
20321	Carbon	3	effective
20322	Carbon	3	effective
20329	Carbon	3	effective
20330	Carbon	2	bridging
20341	Carbon	3	effective
20342	Carbon	3	effective
20357	Carbon	2	bridging
20362	Carbon	2	bridging
20365	Carbon	3	effective
20370	Carbon	2	bridging
20373	Carbon	2	bridging
20374	Carbon	3	effective
20377	Carbon	3	effective
20378	Carbon	3	effective
20390	Carbon	3	effective
20393	Carbon	0	ineffective
20397	Carbon	0	ineffective
20402	Carbon	2	bridging
20406	Carbon	0	ineffective
20410	Carbon	2	bridging
20421	Carbon	2	bridging
20429	Carbon	3	effective
20430	Carbon	3	effective
20437	Carbon	3	effective
20445	Carbon	0	ineffective
20446	Carbon	2	bridging
20454	Carbon	2	bridging
20457	Carbon	3	effective
20458	Carbon	3	effective
20465	Carbon	2	bridging
20466	Carbon	3	effective
20470	Carbon	2	bridging
20478	Carbon	2	bridging
20489	Carbon	3	effective
20493	Carbon	2	bridging
20502	Carbon	3	effective
20506	Carbon	3	effective
20510	Carbon	2	bridging
20517	Carbon	2	bridging
20518	Carbon	3	effective
20521	Carbon	3	effective
20522	Carbon	3	effective
20530	Carbon	3	effective
20533	Carbon	2	bridging
20534	Carbon	0	ineffective
20538	Carbon	2	bridging
20541	Carbon	3	effective
20542	Carbon	3	effective
20549	Carbon	0	ineffective
20550	Carbon	0	ineffective
20558	Carbon	3	effective
20562	Carbon	2	bridging
20566	Carbon	2	bridging
20581	Carbon	3	effective
20582	Carbon	3	effective
20589	Carbon	2	bridging
20593	Carbon	2	bridging
20601	Carbon	2	bridging
20605	Carbon	2	bridging
20609	Carbon	0	ineffective
20617	Carbon	3	effective
20618	Carbon	3	effective
20621	Carbon	2	bridging
20625	Carbon	3	effective
20626	Carbon	3	effective
20633	Carbon	2	bridging
20634	Carbon	2	bridging
20637	Carbon	2	bridging
20641	Carbon	2	bridging
20646	Carbon	3	effective
20649	Carbon	0	ineffective
20653	Carbon	3	effective
20654	Carbon	2	bridging
20658	Carbon	2	bridging
20661	Carbon	2	bridging
20662	Carbon	3	effective
20669	Carbon	3	effective
20674	Carbon	2	bridging
20677	Carbon	2	bridging
20682	Carbon	0	ineffective
