<<<<<<< Updated upstream
frame thiol_conversion ene_conversion
0 0.004125578587240941 0.0029596187609731706
1 0.008150533306500285 0.010383747178329572
2 0.012125176091768997 0.013945322297466811
3 0.01615013081102834 0.018108853774768008
4 0.02007446166230631 0.022222222222222254
5 0.02389816864560279 0.025884123401053394
6 0.028375930770778823 0.02999749184850764
7 0.03224994968806605 0.034010534236267875
8 0.036325216341316136 0.0379232505643341
9 0.039947675588649645 0.041936292952094334
10 0.0438720064399275 0.045798846250313496
11 0.04814852082914067 0.05021319287684978
12 0.05156973234051121 0.05352395284675193
13 0.05574562286174278 0.05723601705543013
14 0.059569329845039265 0.061048407323802345
15 0.06344334876232638 0.06496112365186857
16 0.0666130006037432 0.06867318786054677
17 0.07078889112497488 0.07258590418861299
18 0.07476353391024348 0.07604715324805622
19 0.07823505735560476 0.0801103586656634
20 0.08085127792312341 0.0828191622774016
21 0.08422217750050309 0.08587910709806867
22 0.08769370094586437 0.08949084524705297
23 0.09186959146709595 0.09325307248557813
24 0.09458643590259608 0.09661399548532734
25 0.09760515194204067 0.09942312515675944
26 0.10047293217951303 0.1022824178580386
27 0.10354196015294825 0.10534236267870578
28 0.10711410746629102 0.10860295961876099
29 0.11093781444958739 0.11276649109606218
30 0.11481183336687462 0.11647855530474038
31 0.11878647615214333 0.12044143466265367
32 0.12266049506943044 0.12420366190117882
33 0.1270376333266251 0.12821670428893905
34 0.13025759710203255 0.13167795334838228
35 0.13443348762326424 0.1359418108853775
36 0.1376534513986718 0.1388512666165036
37 0.14132622257999594 0.14261349385502886
38 0.14434493861944053 0.145823927765237
39 0.1475649023948481 0.14918485076498622
40 0.1511873616421815 0.1526962628542764
41 0.15486013282350575 0.1564083270629546
42 0.15787884886295034 0.15951843491346873
43 0.16104850070436705 0.16262854276398298
44 0.1647212718856913 0.16613995485327315
45 0.16829341919903396 0.16970152997241028
46 0.17131213523847855 0.17286180085277147
47 0.17483397061783057 0.1762227238525207
48 0.17835580599718248 0.17968397291196392
49 0.18202857717850673 0.18334587409079506
50 0.18544978868987727 0.18660647103085026
51 0.18897162406922918 0.19031853523952846
52 0.1928456429865164 0.19408076247805373
53 0.19601529482793323 0.19739152244795588
54 0.19993962567921109 0.20100326059694007
55 0.2027570939826927 0.20426385753699527
56 0.20562487422016507 0.2072736393278154
57 0.208945461863554 0.21033358414848258
58 0.21286979271483197 0.2141459744168548
59 0.21639162809418389 0.21775771256583898
60 0.21941034413362848 0.22071733132681215
61 0.2229321795129805 0.22432906947579634
62 0.2268061984302676 0.22804113368447454
63 0.23007647413966592 0.23120140456483573
64 0.2336486214530087 0.23491346877351393
65 0.2370698329643791 0.23852520692249812
66 0.24003823706983296 0.24138449962377728
67 0.24330851277923127 0.2442939553549034
68 0.2459247333467498 0.2471030850263356
69 0.2495471925940833 0.25031351893654374
70 0.25271684443550013 0.2536242789064459
71 0.2556349366069631 0.25658389766741907
72 0.25870396458039846 0.2597943315776273
73 0.26111893741195413 0.2625031351893654
74 0.26368484604548204 0.2650112866817156
75 0.2667035620849265 0.2675696012039127
76 0.26977259005836185 0.27032856784549786
77 0.2728919299657879 0.27414095811387007
78 0.2760112698732139 0.2771507399046902
79 0.27923123364862146 0.28001003260596935
80 0.2818474542161401 0.2831201404564836
81 0.2845642986516401 0.28542763982944575
82 0.2875830146910847 0.28843742162026587
83 0.2905011068625478 0.291296714321545
84 0.2930670154960757 0.2939051918735892
85 0.2963372912054739 0.2972661148733383
86 0.2991044475749648 0.3003260596940055
87 0.30187160394445567 0.3028342111863557
88 0.3050412557858724 0.3055931778279408
89 0.3083115314952707 0.308903937797843
90 0.3110283759307708 0.3119137195886632
91 0.3138458442342523 0.31457236017055434
92 0.31701549607566915 0.31758214196137446
93 0.31983296437915076 0.3205919237521946
94 0.32229824914469707 0.32320040130423877
95 0.32506540551418794 0.3257587158264359
96 0.32788287381766956 0.3288186606471031
97 0.3304990943851882 0.3312766491096062
98 0.3337693700945864 0.33438675696012043
99 0.33638559066210505 0.3371457236017056
100 0.3391527470315959 0.33965387509405565
101 0.34151740792916074 0.34226235264609983
102 0.34418394043067013 0.34492099322799097
103 0.3468504729321795 0.34727865563080007
104 0.34966794123566114 0.3500877853022323
105 0.3524350976051519 0.3528969149736644
106 0.35459851076675386 0.3552545773764736
107 0.3574159790702355 0.3580637070479057
108 0.36043469510968007 0.3606721845999499
109 0.3625981082712819 0.363330825181841
110 0.36576776011269874 0.3659393027338851
111 0.3680317971422822 0.36824680210684724
112 0.370195210303884 0.37060446450965634
113 0.3726101831354397 0.3732631050915475
114 0.3752767156369491 0.37612239779282663
115 0.37769168846850476 0.37837973413594184
116 0.37965385389414374 0.3805367444193629
117 0.38221976252767154 0.3831452219714071
118 0.384282551821292 0.3849510910458992
119 0.3864962769168847 0.3869576122397793
120 0.38850875427651443 0.3890142964635064
121 0.39077279130609777 0.3914722849260095
122 0.3930368283356812 0.3938299473288187
123 0.3953511772992554 0.3959869576122398
124 0.3976655262628296 0.39839478304489595
125 0.39987925135842217 0.40075244544770505
126 0.40194204065204264 0.40265864058189116
127 0.40425638961561683 0.40511662904439427
128 0.40682229824914473 0.4073238023576624
129 0.4086838398068021 0.4092299974918485
130 0.4106460052324411 0.4112866817155756
131 0.41265848259207083 0.4133935289691497
132 0.41537532702757096 0.41570102834211187
133 0.4178909237271081 0.41830950589415605
134 0.4196015294827933 0.4199648858791071
135 0.42166431877641375 0.42192124404314024
136 0.4246327228818676 0.42493102583396036
137 0.42689675991145104 0.4273388512666165
138 0.4290601730730529 0.42919488337095557
139 0.43147514590460856 0.4317531978931527
140 0.433940430670155 0.43396037120642084
141 0.4359529080297847 0.436468522698771
142 0.4382672569933588 0.4383747178329571
143 0.4407325417589052 0.4412841735640832
144 0.44254377138257195 0.4431402056684224
145 0.4443550010062387 0.4447955856533735
146 0.4464681022338499 0.4468522698771006
147 0.4489333869993962 0.4490594431903687
148 0.4506439927550815 0.45096563832455483
149 0.45235459851076676 0.4528216704288939
150 0.454266452002415 0.454276398294457
151 0.4558764338901188 0.4564835716077251
152 0.4575367277118132 0.45778781038374716
153 0.4596498289394244 0.4598946576373213
154 0.4617126182330449 0.4619011788312014
155 0.4633729120547394 0.46365688487584655
156 0.4654357013483599 0.4656132430398796
157 0.4674481787079895 0.46726862302483074
158 0.4694606560676192 0.46892400300978176
159 0.4714228214932582 0.4715826435916729
160 0.4738881062588046 0.4739403059944821
161 0.4756993358824714 0.47614747930775014
162 0.4778124371100825 0.47795334838224224
163 0.4797242906017307 0.47965889139704043
164 0.48163614409337896 0.4819663907700025
165 0.4835479975850272 0.48337095560571863
166 0.48556047494465693 0.4857787810383747
167 0.4876232642382773 0.4875846501128668
168 0.4899879251358422 0.49004263857537
169 0.49210102636345343 0.49209932279909707
170 0.49366069631716647 0.49405568096313013
171 0.4959247333467498 0.4959117130674693
172 0.4977862749044073 0.4979182342613494
173 0.5000503119339907 0.4997241033358415
174 0.5014087341517408 0.5013794833207925
175 0.5030187160394446 0.5028843742162026
176 0.5046790098611391 0.5047905693503887
177 0.5063393036828336 0.5062452972159519
178 0.5078486617025558 0.5078003511412089
179 0.5093077077882874 0.509204915976925
180 0.5111189374119541 0.5110107850514172
181 0.5124270476957133 0.5126661650363682
182 0.5137854699134634 0.5139704038123902
183 0.5155966995371302 0.5159267619764234
184 0.5182632320386396 0.5178831201404566
185 0.5203763332662508 0.5206420867820416
186 0.522288186757899 0.5221971407072987
187 0.524451599919501 0.5240030097817908
188 0.5252565908633529 0.5256082267368949
189 0.527168444355001 0.527163280662152
190 0.5287784262427048 0.5286681715575621
191 0.5303884081304086 0.5301228994231252
192 0.5326524451599919 0.5320290945573113
193 0.5344133628496679 0.5341359418108853
194 0.5368786476152143 0.5359919739152245
195 0.5385892533708996 0.5377978429897166
196 0.5399476755886496 0.5397542011537497
197 0.5417589052123164 0.5413092550790068
198 0.543217951298048 0.5429144720341108
199 0.5451801167236869 0.5444193629295209
200 0.5470919702153351 0.546375721093554
201 0.5488025759710203 0.5487835465262102
202 0.5507647413966592 0.5504890895410083
203 0.5525256590863352 0.5524956107348884
204 0.553934393238076 0.5536995234512165
205 0.5555443751257798 0.5552044143466266
206 0.5572046689474743 0.5571106094808127
207 0.5588649627691689 0.5586155003762228
208 0.5606761923928356 0.5602708803611738
209 0.5626886697524653 0.5621770754953599
210 0.5643992755081506 0.563882618510158
211 0.5659086335278728 0.5654878354652622
212 0.5677701750855303 0.5669425633308252
213 0.5692292211712618 0.5684474542262352
214 0.5706882672569933 0.5703034863305744
215 0.5721473133427248 0.5716077251065965
216 0.5736566713624471 0.5729119638826186
217 0.5753672771181324 0.5746676699272636
218 0.5771785067417992 0.5764735390017557
219 0.5787884886295029 0.5780285929270128
220 0.580348158583216 0.579784298971658
221 0.5815556449989938 0.581339352896915
222 0.5832159388206883 0.582342613493855
223 0.5841215536325217 0.5838475043892651
224 0.5854296639162809 0.5851015801354402
225 0.5866371503320588 0.5864058189114623
226 0.5878446367478366 0.5878605467770253
227 0.5896558663715032 0.5894657637321294
228 0.5911149124572348 0.5907198394783044
229 0.5928758301469108 0.5923250564334086
230 0.5946870597705776 0.5938801103586657
231 0.5958442342523647 0.5952345121645347
232 0.5974039042060777 0.5969902182091799
233 0.598510766753874 0.5982442939553549
234 0.6002213725095593 0.599648858791071
235 0.6018313543972631 0.6013544018058691
236 0.6034413362849668 0.6026084775520442
237 0.6052022539746428 0.6043140205668422
238 0.6065103642584021 0.6058189114622523
239 0.6079190984101429 0.6068723350890394
240 0.6088247132219762 0.6080260847755204
241 0.6101831354397262 0.6092299974918485
242 0.6115415576574763 0.6104339102081766
243 0.6128496679412356 0.6121394532229747
244 0.6141074662910042 0.6134436919989967
245 0.6154155765747635 0.6150489089541008
246 0.6166230629905414 0.6161524956107349
247 0.6186355403501711 0.617506897416604
248 0.6193399074260415 0.6190117883120141
249 0.6207486415777823 0.6201153749686481
250 0.6225598712014491 0.6216202658640582
251 0.6236164218152546 0.6229245046400802
252 0.6246226604950694 0.6238776022071733
253 0.6257798349768565 0.6253323300727365
254 0.6271885691285973 0.6264359167293705
255 0.6281444958744213 0.6278906445949335
256 0.6297041658281344 0.6290945573112616
257 0.630961964177903 0.6301981439678956
258 0.6320688267256993 0.6311512415349887
259 0.6330247534715234 0.6327564584900929
260 0.6345844234252365 0.6340105342362679
261 0.6361944053129402 0.635415099071984
262 0.6375025155966996 0.636418359668924
263 0.6384584423425237 0.637772761474793
264 0.6396156168243108 0.6390770002508152
265 0.6408231032400886 0.6402307499372962
266 0.6420305896558663 0.6415851517431652
267 0.6433386999396257 0.6431903686982694
268 0.6450493056953109 0.6443441183847505
269 0.646206480177098 0.6454978680712316
270 0.6470617830549406 0.6465011286681716
271 0.6482692694707184 0.6474040632054177
272 0.649325820084524 0.6486079759217457
273 0.6507848661702555 0.6497617256082268
274 0.6515395451801167 0.6506144971156258
275 0.6527973435298853 0.6517180837722598
276 0.6537532702757094 0.6528216704288938
277 0.654608573153552 0.653875094055681
278 0.6554638760313947 0.6547278655630799
279 0.6566210505131818 0.6559317782794081
280 0.6579291607969411 0.6573865061449712
281 0.6589857114107467 0.6583396037120642
282 0.6603944455624875 0.6598444946074743
283 0.6616019319782652 0.6606972661148733
284 0.6629603541960153 0.6620015048908954
