crosslink_id	type	effective_functionality	scanlan_classification
4	Tetra-S	3	effective
9	Tetra-S	0	ineffective
19	Tetra-S	0	ineffective
24	Tetra-S	3	effective
29	Tetra-S	4	effective
34	Tetra-S	3	effective
39	Tetra-S	2	bridging
44	Tetra-S	2	bridging
49	Tetra-S	4	effective
59	Tetra-S	0	ineffective
64	Tetra-S	2	bridging
69	Tetra-S	0	ineffective
74	Tetra-S	0	ineffective
79	Tetra-S	3	effective
84	Tetra-S	4	effective
89	Tetra-S	0	ineffective
94	Tetra-S	2	bridging
99	Tetra-S	2	bridging
109	Tetra-S	1	ineffective
114	Tetra-S	3	effective
119	Tetra-S	2	bridging
124	Tetra-S	3	effective
129	Tetra-S	2	bridging
134	Tetra-S	0	ineffective
139	Tetra-S	2	bridging
144	Tetra-S	4	effective
149	Tetra-S	3	effective
154	Tetra-S	3	effective
164	Tetra-S	3	effective
169	Tetra-S	3	effective
174	Tetra-S	2	bridging
179	Tetra-S	2	bridging
184	Tetra-S	0	ineffective
189	Tetra-S	2	bridging
194	Tetra-S	0	ineffective
199	Tetra-S	3	effective
204	Tetra-S	4	effective
209	Tetra-S	3	effective
214	Tetra-S	3	effective
224	Tetra-S	3	effective
229	Tetra-S	0	ineffective
234	Tetra-S	3	effective
239	Tetra-S	0	ineffective
244	Tetra-S	2	bridging
249	Tetra-S	0	ineffective
254	Tetra-S	2	bridging
259	Tetra-S	3	effective
264	Tetra-S	3	effective
269	Tetra-S	4	effective
274	Tetra-S	4	effective
279	Tetra-S	3	effective
284	Tetra-S	2	bridging
289	Tetra-S	4	effective
294	Tetra-S	2	bridging
299	Tetra-S	3	effective
304	Tetra-S	2	bridging
314	Tetra-S	2	bridging
319	Tetra-S	3	effective
324	Tetra-S	3	effective
329	Tetra-S	4	effective
334	Tetra-S	3	effective
339	Tetra-S	2	bridging
344	Tetra-S	2	bridging
349	Tetra-S	4	effective
354	Tetra-S	3	effective
364	Tetra-S	0	ineffective
369	Tetra-S	2	bridging
374	Tetra-S	3	effective
379	Tetra-S	4	effective
384	Tetra-S	0	ineffective
389	Tetra-S	4	effective
394	Tetra-S	1	ineffective
399	Tetra-S	4	effective
404	Tetra-S	1	ineffective
409	Tetra-S	3	effective
414	Tetra-S	1	ineffective
