crosslink_id	type	effective_functionality	scanlan_classification
4	Tetra-S	0	ineffective
9	Tetra-S	3	effective
14	Tetra-S	0	ineffective
19	Tetra-S	3	effective
24	Tetra-S	0	ineffective
29	Tetra-S	0	ineffective
34	Tetra-S	0	ineffective
44	Tetra-S	0	ineffective
49	Tetra-S	2	bridging
54	Tetra-S	0	ineffective
59	Tetra-S	0	ineffective
64	Tetra-S	0	ineffective
69	Tetra-S	3	effective
79	Tetra-S	2	bridging
84	Tetra-S	2	bridging
89	Tetra-S	2	bridging
94	Tetra-S	2	bridging
99	Tetra-S	0	ineffective
104	Tetra-S	0	ineffective
114	Tetra-S	0	ineffective
119	Tetra-S	0	ineffective
124	Tetra-S	0	ineffective
129	Tetra-S	2	bridging
134	Tetra-S	0	ineffective
149	Tetra-S	2	bridging
154	Tetra-S	0	ineffective
164	Tetra-S	2	bridging
169	Tetra-S	0	ineffective
174	Tetra-S	0	ineffective
179	Tetra-S	0	ineffective
184	Tetra-S	2	bridging
189	Tetra-S	3	effective
204	Tetra-S	2	bridging
209	Tetra-S	0	ineffective
214	Tetra-S	0	ineffective
219	Tetra-S	3	effective
224	Tetra-S	2	bridging
229	Tetra-S	2	bridging
234	Tetra-S	0	ineffective
239	Tetra-S	3	effective
244	Tetra-S	0	ineffective
249	Tetra-S	3	effective
254	Tetra-S	0	ineffective
259	Tetra-S	2	bridging
264	Tetra-S	2	bridging
274	Tetra-S	0	ineffective
284	Tetra-S	0	ineffective
289	Tetra-S	0	ineffective
299	Tetra-S	2	bridging
304	Tetra-S	2	bridging
309	Tetra-S	4	effective
314	Tetra-S	0	ineffective
319	Tetra-S	2	bridging
324	Tetra-S	0	ineffective
329	Tetra-S	0	ineffective
334	Tetra-S	0	ineffective
339	Tetra-S	2	bridging
344	Tetra-S	0	ineffective
354	Tetra-S	0	ineffective
359	Tetra-S	0	ineffective
364	Tetra-S	2	bridging
374	Tetra-S	3	effective
379	Tetra-S	2	bridging
384	Tetra-S	0	ineffective
394	Tetra-S	4	effective
399	Tetra-S	0	ineffective
404	Tetra-S	3	effective
414	Tetra-S	0	ineffective
419	Tetra-S	0	ineffective
424	Tetra-S	3	effective
429	Tetra-S	2	bridging
439	Tetra-S	3	effective
444	Tetra-S	0	ineffective
454	Tetra-S	3	effective
459	Tetra-S	2	bridging
464	Tetra-S	3	effective
474	Tetra-S	4	effective
479	Tetra-S	0	ineffective
489	Tetra-S	0	ineffective
499	Tetra-S	2	bridging
504	Tetra-S	2	bridging
509	Tetra-S	2	bridging
514	Tetra-S	0	ineffective
519	Tetra-S	2	bridging
524	Tetra-S	0	ineffective
529	Tetra-S	2	bridging
534	Tetra-S	2	bridging
539	Tetra-S	2	bridging
544	Tetra-S	2	bridging
549	Tetra-S	0	ineffective
559	Tetra-S	2	bridging
564	Tetra-S	0	ineffective
569	Tetra-S	0	ineffective
574	Tetra-S	2	bridging
579	Tetra-S	2	bridging
584	Tetra-S	2	bridging
589	Tetra-S	0	ineffective
594	Tetra-S	3	effective
599	Tetra-S	2	bridging
604	Tetra-S	3	effective
609	Tetra-S	0	ineffective
614	Tetra-S	2	bridging
619	Tetra-S	2	bridging
