crosslink_id	type	effective_functionality	scanlan_classification
4	Tetra-S	3	effective
9	Tetra-S	2	bridging
14	Tetra-S	2	bridging
19	Tetra-S	3	effective
29	Tetra-S	0	ineffective
34	Tetra-S	2	bridging
39	Tetra-S	0	ineffective
44	Tetra-S	4	effective
49	Tetra-S	2	bridging
59	Tetra-S	2	bridging
64	Tetra-S	0	ineffective
69	Tetra-S	2	bridging
74	Tetra-S	3	effective
79	Tetra-S	0	ineffective
84	Tetra-S	0	ineffective
89	Tetra-S	2	bridging
94	Tetra-S	3	effective
99	Tetra-S	2	bridging
104	Tetra-S	0	ineffective
114	Tetra-S	2	bridging
119	Tetra-S	0	ineffective
124	Tetra-S	3	effective
129	Tetra-S	0	ineffective
134	Tetra-S	2	bridging
139	Tetra-S	0	ineffective
144	Tetra-S	0	ineffective
149	Tetra-S	0	ineffective
154	Tetra-S	0	ineffective
159	Tetra-S	0	ineffective
164	Tetra-S	0	ineffective
169	Tetra-S	2	bridging
174	Tetra-S	3	effective
184	Tetra-S	2	bridging
189	Tetra-S	4	effective
194	Tetra-S	0	ineffective
199	Tetra-S	2	bridging
204	Tetra-S	0	ineffective
209	Tetra-S	3	effective
214	Tetra-S	2	bridging
219	Tetra-S	3	effective
224	Tetra-S	0	ineffective
229	Tetra-S	0	ineffective
234	Tetra-S	2	bridging
239	Tetra-S	4	effective
244	Tetra-S	4	effective
249	Tetra-S	3	effective
254	Tetra-S	2	bridging
259	Tetra-S	0	ineffective
264	Tetra-S	2	bridging
269	Tetra-S	0	ineffective
274	Tetra-S	3	effective
279	Tetra-S	2	bridging
284	Tetra-S	2	bridging
289	Tetra-S	0	ineffective
294	Tetra-S	0	ineffective
299	Tetra-S	0	ineffective
304	Tetra-S	2	bridging
309	Tetra-S	2	bridging
314	Tetra-S	4	effective
319	Tetra-S	0	ineffective
324	Tetra-S	2	bridging
329	Tetra-S	3	effective
334	Tetra-S	2	bridging
339	Tetra-S	3	effective
344	Tetra-S	0	ineffective
349	Tetra-S	0	ineffective
354	Tetra-S	3	effective
359	Tetra-S	3	effective
369	Tetra-S	2	bridging
374	Tetra-S	3	effective
379	Tetra-S	2	bridging
389	Tetra-S	4	effective
394	Tetra-S	2	bridging
399	Tetra-S	2	bridging
404	Tetra-S	0	ineffective
409	Tetra-S	3	effective
414	Tetra-S	0	ineffective
424	Tetra-S	2	bridging
429	Tetra-S	2	bridging
434	Tetra-S	0	ineffective
444	Tetra-S	0	ineffective
449	Tetra-S	2	bridging
454	Tetra-S	0	ineffective
459	Tetra-S	3	effective
464	Tetra-S	2	bridging
469	Tetra-S	3	effective
474	Tetra-S	0	ineffective
479	Tetra-S	4	effective
489	Tetra-S	3	effective
494	Tetra-S	0	ineffective
499	Tetra-S	3	effective
509	Tetra-S	0	ineffective
514	Tetra-S	4	effective
519	Tetra-S	0	ineffective
524	Tetra-S	2	bridging
529	Tetra-S	4	effective
534	Tetra-S	0	ineffective
539	Tetra-S	2	bridging
544	Tetra-S	2	bridging
549	Tetra-S	0	ineffective
554	Tetra-S	2	bridging
559	Tetra-S	4	effective
564	Tetra-S	2	bridging
569	Tetra-S	0	ineffective
579	Tetra-S	0	ineffective
584	Tetra-S	3	effective
589	Tetra-S	4	effective
594	Tetra-S	3	effective
599	Tetra-S	0	ineffective
604	Tetra-S	0	ineffective
614	Tetra-S	2	bridging
619	Tetra-S	0	ineffective
624	Tetra-S	0	ineffective
629	Tetra-S	0	ineffective
639	Tetra-S	0	ineffective
644	Tetra-S	2	bridging
649	Tetra-S	4	effective
654	Tetra-S	0	ineffective
659	Tetra-S	4	effective
664	Tetra-S	0	ineffective
669	Tetra-S	3	effective
674	Tetra-S	2	bridging
679	Tetra-S	4	effective
684	Tetra-S	2	bridging
689	Tetra-S	0	ineffective
694	Tetra-S	2	bridging
699	Tetra-S	2	bridging
704	Tetra-S	0	ineffective
714	Tetra-S	3	effective
719	Tetra-S	2	bridging
729	Tetra-S	0	ineffective
734	Tetra-S	2	bridging
739	Tetra-S	2	bridging
744	Tetra-S	0	ineffective
749	Tetra-S	2	bridging
754	Tetra-S	0	ineffective
759	Tetra-S	2	bridging
764	Tetra-S	2	bridging
769	Tetra-S	2	bridging
774	Tetra-S	2	bridging
784	Tetra-S	2	bridging
789	Tetra-S	0	ineffective
794	Tetra-S	0	ineffective
804	Tetra-S	0	ineffective
809	Tetra-S	0	ineffective
819	Tetra-S	2	bridging
824	Tetra-S	3	effective
829	Tetra-S	0	ineffective
834	Tetra-S	0	ineffective
839	Tetra-S	3	effective
844	Tetra-S	2	bridging
854	Tetra-S	3	effective
859	Tetra-S	0	ineffective
864	Tetra-S	2	bridging
869	Tetra-S	2	bridging
884	Tetra-S	0	ineffective
889	Tetra-S	0	ineffective
894	Tetra-S	3	effective
899	Tetra-S	0	ineffective
904	Tetra-S	3	effective
909	Tetra-S	2	bridging
914	Tetra-S	3	effective
919	Tetra-S	2	bridging
924	Tetra-S	0	ineffective
929	Tetra-S	3	effective
934	Tetra-S	2	bridging
939	Tetra-S	0	ineffective
944	Tetra-S	0	ineffective
949	Tetra-S	3	effective
954	Tetra-S	0	ineffective
959	Tetra-S	2	bridging
964	Tetra-S	3	effective
969	Tetra-S	0	ineffective
974	Tetra-S	3	effective
