crosslink_id	type	effective_functionality	scanlan_classification
4	Tetra-S	0	ineffective
9	Tetra-S	2	bridging
14	Tetra-S	4	effective
19	Tetra-S	0	ineffective
24	Tetra-S	0	ineffective
29	Tetra-S	4	effective
34	Tetra-S	0	ineffective
39	Tetra-S	0	ineffective
44	Tetra-S	2	bridging
49	Tetra-S	3	effective
54	Tetra-S	0	ineffective
59	Tetra-S	2	bridging
64	Tetra-S	3	effective
69	Tetra-S	3	effective
74	Tetra-S	2	bridging
79	Tetra-S	2	bridging
84	Tetra-S	3	effective
89	Tetra-S	2	bridging
94	Tetra-S	3	effective
99	Tetra-S	0	ineffective
104	Tetra-S	3	effective
109	Tetra-S	2	bridging
114	Tetra-S	2	bridging
119	Tetra-S	0	ineffective
124	Tetra-S	0	ineffective
129	Tetra-S	2	bridging
134	Tetra-S	0	ineffective
139	Tetra-S	0	ineffective
144	Tetra-S	2	bridging
149	Tetra-S	3	effective
154	Tetra-S	2	bridging
159	Tetra-S	4	effective
164	Tetra-S	2	bridging
169	Tetra-S	3	effective
174	Tetra-S	0	ineffective
179	Tetra-S	4	effective
184	Tetra-S	2	bridging
194	Tetra-S	2	bridging
204	Tetra-S	2	bridging
209	Tetra-S	3	effective
214	Tetra-S	0	ineffective
219	Tetra-S	0	ineffective
229	Tetra-S	2	bridging
234	Tetra-S	2	bridging
239	Tetra-S	3	effective
244	Tetra-S	0	ineffective
249	Tetra-S	2	bridging
254	Tetra-S	3	effective
259	Tetra-S	3	effective
264	Tetra-S	2	bridging
269	Tetra-S	0	ineffective
274	Tetra-S	4	effective
279	Tetra-S	0	ineffective
284	Tetra-S	3	effective
289	Tetra-S	4	effective
294	Tetra-S	2	bridging
299	Tetra-S	3	effective
304	Tetra-S	3	effective
309	Tetra-S	0	ineffective
314	Tetra-S	2	bridging
319	Tetra-S	2	bridging
324	Tetra-S	3	effective
329	Tetra-S	4	effective
334	Tetra-S	2	bridging
339	Tetra-S	3	effective
344	Tetra-S	2	bridging
349	Tetra-S	0	ineffective
354	Tetra-S	3	effective
359	Tetra-S	3	effective
364	Tetra-S	0	ineffective
369	Tetra-S	0	ineffective
374	Tetra-S	3	effective
379	Tetra-S	0	ineffective
384	Tetra-S	2	bridging
389	Tetra-S	2	bridging
394	Tetra-S	0	ineffective
399	Tetra-S	2	bridging
404	Tetra-S	3	effective
409	Tetra-S	3	effective
414	Tetra-S	0	ineffective
424	Tetra-S	0	ineffective
429	Tetra-S	0	ineffective
434	Tetra-S	2	bridging
449	Tetra-S	3	effective
459	Tetra-S	3	effective
464	Tetra-S	0	ineffective
469	Tetra-S	3	effective
474	Tetra-S	4	effective
484	Tetra-S	3	effective
489	Tetra-S	4	effective
494	Tetra-S	0	ineffective
509	Tetra-S	3	effective
514	Tetra-S	4	effective
519	Tetra-S	0	ineffective
524	Tetra-S	3	effective
529	Tetra-S	0	ineffective
534	Tetra-S	3	effective
539	Tetra-S	3	effective
544	Tetra-S	0	ineffective
554	Tetra-S	3	effective
559	Tetra-S	3	effective
