crosslink_id	type	effective_functionality	scanlan_classification
4	Tetra-S	3	effective
9	Tetra-S	3	effective
14	Tetra-S	4	effective
19	Tetra-S	3	effective
24	Tetra-S	4	effective
29	Tetra-S	3	effective
34	Tetra-S	4	effective
39	Tetra-S	4	effective
44	Tetra-S	4	effective
49	Tetra-S	4	effective
54	Tetra-S	0	ineffective
59	Tetra-S	4	effective
64	Tetra-S	2	bridging
69	Tetra-S	3	effective
74	Tetra-S	2	bridging
79	Tetra-S	4	effective
84	Tetra-S	0	ineffective
89	Tetra-S	4	effective
99	Tetra-S	2	bridging
104	Tetra-S	3	effective
109	Tetra-S	0	ineffective
114	Tetra-S	0	ineffective
119	Tetra-S	3	effective
124	Tetra-S	4	effective
129	Tetra-S	3	effective
134	Tetra-S	2	bridging
139	Tetra-S	2	bridging
144	Tetra-S	0	ineffective
149	Tetra-S	3	effective
154	Tetra-S	4	effective
159	Tetra-S	3	effective
164	Tetra-S	3	effective
169	Tetra-S	3	effective
174	Tetra-S	2	bridging
179	Tetra-S	4	effective
184	Tetra-S	0	ineffective
189	Tetra-S	2	bridging
194	Tetra-S	0	ineffective
199	Tetra-S	4	effective
204	Tetra-S	0	ineffective
209	Tetra-S	2	bridging
214	Tetra-S	2	bridging
219	Tetra-S	2	bridging
224	Tetra-S	4	effective
229	Tetra-S	2	bridging
234	Tetra-S	4	effective
239	Tetra-S	3	effective
244	Tetra-S	3	effective
249	Tetra-S	4	effective
254	Tetra-S	4	effective
259	Tetra-S	4	effective
264	Tetra-S	2	bridging
269	Tetra-S	2	bridging
274	Tetra-S	3	effective
279	Tetra-S	0	ineffective
284	Tetra-S	4	effective
289	Tetra-S	0	ineffective
294	Tetra-S	2	bridging
299	Tetra-S	3	effective
304	Tetra-S	0	ineffective
309	Tetra-S	3	effective
314	Tetra-S	3	effective
319	Tetra-S	0	ineffective
324	Tetra-S	3	effective
329	Tetra-S	3	effective
334	Tetra-S	4	effective
339	Tetra-S	4	effective
344	Tetra-S	2	bridging
349	Tetra-S	2	bridging
354	Tetra-S	4	effective
359	Tetra-S	3	effective
364	Tetra-S	4	effective
369	Tetra-S	2	bridging
374	Tetra-S	2	bridging
379	Tetra-S	4	effective
384	Tetra-S	3	effective
389	Tetra-S	2	bridging
394	Tetra-S	2	bridging
399	Tetra-S	4	effective
404	Tetra-S	4	effective
409	Tetra-S	4	effective
414	Tetra-S	3	effective
419	Tetra-S	3	effective
424	Tetra-S	3	effective
429	Tetra-S	3	effective
434	Tetra-S	4	effective
439	Tetra-S	2	bridging
444	Tetra-S	2	bridging
449	Tetra-S	4	effective
454	Tetra-S	3	effective
459	Tetra-S	3	effective
464	Tetra-S	2	bridging
469	Tetra-S	2	bridging
474	Tetra-S	3	effective
479	Tetra-S	0	ineffective
484	Tetra-S	2	bridging
489	Tetra-S	2	bridging
494	Tetra-S	3	effective
499	Tetra-S	4	effective
504	Tetra-S	2	bridging
509	Tetra-S	3	effective
514	Tetra-S	2	bridging
519	Tetra-S	2	bridging
524	Tetra-S	4	effective
529	Tetra-S	3	effective
534	Tetra-S	2	bridging
539	Tetra-S	2	bridging
544	Tetra-S	3	effective
549	Tetra-S	3	effective
554	Tetra-S	4	effective
559	Tetra-S	3	effective
564	Tetra-S	2	bridging
569	Tetra-S	3	effective
574	Tetra-S	4	effective
579	Tetra-S	3	effective
584	Tetra-S	3	effective
589	Tetra-S	0	ineffective
594	Tetra-S	2	bridging
599	Tetra-S	2	bridging
604	Tetra-S	2	bridging
609	Tetra-S	0	ineffective
614	Tetra-S	4	effective
619	Tetra-S	4	effective
624	Tetra-S	2	bridging
629	Tetra-S	4	effective
634	Tetra-S	2	bridging
639	Tetra-S	3	effective
644	Tetra-S	4	effective
649	Tetra-S	0	ineffective
654	Tetra-S	3	effective
659	Tetra-S	3	effective
664	Tetra-S	3	effective
669	Tetra-S	4	effective
674	Tetra-S	3	effective
679	Tetra-S	4	effective
684	Tetra-S	2	bridging
689	Tetra-S	4	effective
694	Tetra-S	3	effective
699	Tetra-S	2	bridging
704	Tetra-S	3	effective
709	Tetra-S	0	ineffective
714	Tetra-S	3	effective
719	Tetra-S	3	effective
724	Tetra-S	4	effective
729	Tetra-S	4	effective
734	Tetra-S	4	effective
739	Tetra-S	2	bridging
744	Tetra-S	0	ineffective
749	Tetra-S	4	effective
754	Tetra-S	3	effective
759	Tetra-S	3	effective
764	Tetra-S	0	ineffective
769	Tetra-S	2	bridging
774	Tetra-S	3	effective
784	Tetra-S	4	effective
789	Tetra-S	4	effective
794	Tetra-S	3	effective
799	Tetra-S	3	effective
804	Tetra-S	4	effective
809	Tetra-S	3	effective
814	Tetra-S	3	effective
819	Tetra-S	3	effective
824	Tetra-S	3	effective
829	Tetra-S	2	bridging
834	Tetra-S	3	effective
839	Tetra-S	4	effective
849	Tetra-S	3	effective
854	Tetra-S	4	effective
859	Tetra-S	3	effective
864	Tetra-S	3	effective
