0,0
291,1
0,2
0,3
0,4
243,5
106,6
126,7
0,8
0,9
3,10
115,11
11,12
74,13
10,14
0,15
5,16
78,17
9,18
42,19
8,20
0,21
2,22
41,23
12,24
22,25
9,26
0,27
5,28
22,29
10,30
17,31
9,32
1,33
10,34
18,35
9,36
6,37
3,38
1,39
3,40
12,41
4,42
8,43
0,44
2,45
3,46
8,47
2,48
3,49
4,50
1,51
3,52
3,53
3,54
4,55
7,56
0,57
0,58
3,59
6,60
1,61
1,62
0,63
2,64
3,65
2,66
2,67
2,68
0,69
2,70
4,71
0,72
0,73
1,74
1,75
1,76
0,77
2,78
0,79
1,80
0,81
0,82
0,83
2,84
0,85
1,86
0,87
1,88
0,89
0,90
1,91
0,92
0,93
1,94
0,95
0,96
0,97
1,98
0,99
1,100
0,101
1,102
0,103
0,104
1,105
0,106
0,107
2,108
0,109
1,110
0,111
0,112
1,113
2,114
1,115
1,116
1,117
2,118
1,119
0,120
0,121
2,122
1,123
0,124
0,125
0,126
0,127
0,128
0,129
0,130
0,131
0,132
0,133
1,134
0,135
0,136
0,137
0,138
1,139
0,140
0,141
1,142
0,143
0,144
0,145
0,146
1,147
0,148
0,149
0,150
0,151
0,152
0,153
0,154
0,155
0,156
0,157
0,158
0,159
0,160
0,161
0,162
0,163
0,164
0,165
0,166
0,167
0,168
0,169
0,170
1,171
0,172
0,173
0,174
0,175
0,176
0,177
0,178
0,179
0,180
0,181
0,182
0,183
0,184
0,185
0,186
0,187
0,188
0,189
0,190
0,191
0,192
0,193
0,194
1,195
0,196
0,197
0,198
0,199
0,200
0,201
0,202
0,203
0,204
0,205
0,206
0,207
0,208
0,209
0,210
0,211
0,212
0,213
0,214
0,215
0,216
0,217
0,218
0,219
0,220
0,221
0,222
0,223
0,224
0,225
0,226
0,227
0,228
0,229
1,230
