crosslink_id	type	effective_functionality	scanlan_classification
14	Tetra-S	3	effective
19	Tetra-S	2	bridging
34	Tetra-S	2	bridging
39	Tetra-S	3	effective
44	Tetra-S	2	bridging
49	Tetra-S	0	ineffective
54	Tetra-S	0	ineffective
64	Tetra-S	2	bridging
69	Tetra-S	1	ineffective
74	Tetra-S	0	ineffective
79	Tetra-S	3	effective
84	Tetra-S	0	ineffective
89	Tetra-S	0	ineffective
94	Tetra-S	0	ineffective
99	Tetra-S	2	bridging
114	Tetra-S	3	effective
119	Tetra-S	0	ineffective
124	Tetra-S	0	ineffective
129	Tetra-S	0	ineffective
134	Tetra-S	2	bridging
139	Tetra-S	2	bridging
144	Tetra-S	3	effective
149	Tetra-S	0	ineffective
154	Tetra-S	4	effective
159	Tetra-S	3	effective
164	Tetra-S	2	bridging
174	Tetra-S	2	bridging
179	Tetra-S	0	ineffective
184	Tetra-S	0	ineffective
189	Tetra-S	0	ineffective
204	Tetra-S	2	bridging
219	Tetra-S	0	ineffective
224	Tetra-S	3	effective
229	Tetra-S	0	ineffective
234	Tetra-S	0	ineffective
239	Tetra-S	0	ineffective
249	Tetra-S	0	ineffective
259	Tetra-S	3	effective
264	Tetra-S	2	bridging
269	Tetra-S	3	effective
274	Tetra-S	3	effective
279	Tetra-S	3	effective
284	Tetra-S	0	ineffective
289	Tetra-S	4	effective
294	Tetra-S	0	ineffective
304	Tetra-S	0	ineffective
309	Tetra-S	2	bridging
314	Tetra-S	2	bridging
319	Tetra-S	2	bridging
324	Tetra-S	2	bridging
329	Tetra-S	3	effective
334	Tetra-S	0	ineffective
339	Tetra-S	3	effective
344	Tetra-S	0	ineffective
349	Tetra-S	3	effective
354	Tetra-S	2	bridging
359	Tetra-S	0	ineffective
364	Tetra-S	2	bridging
369	Tetra-S	4	effective
374	Tetra-S	0	ineffective
379	Tetra-S	0	ineffective
384	Tetra-S	2	bridging
394	Tetra-S	2	bridging
399	Tetra-S	0	ineffective
404	Tetra-S	2	bridging
409	Tetra-S	0	ineffective
414	Tetra-S	0	ineffective
419	Tetra-S	0	ineffective
429	Tetra-S	2	bridging
449	Tetra-S	0	ineffective
454	Tetra-S	3	effective
459	Tetra-S	0	ineffective
464	Tetra-S	2	bridging
469	Tetra-S	2	bridging
479	Tetra-S	0	ineffective
489	Tetra-S	2	bridging
494	Tetra-S	3	effective
499	Tetra-S	2	bridging
504	Tetra-S	0	ineffective
509	Tetra-S	0	ineffective
514	Tetra-S	2	bridging
519	Tetra-S	0	ineffective
529	Tetra-S	3	effective
534	Tetra-S	0	ineffective
539	Tetra-S	2	bridging
544	Tetra-S	0	ineffective
549	Tetra-S	2	bridging
554	Tetra-S	4	effective
559	Tetra-S	0	ineffective
564	Tetra-S	3	effective
569	Tetra-S	3	effective
574	Tetra-S	0	ineffective
579	Tetra-S	0	ineffective
589	Tetra-S	0	ineffective
594	Tetra-S	3	effective
599	Tetra-S	0	ineffective
604	Tetra-S	0	ineffective
609	Tetra-S	0	ineffective
614	Tetra-S	0	ineffective
619	Tetra-S	0	ineffective
624	Tetra-S	2	bridging
634	Tetra-S	2	bridging
644	Tetra-S	2	bridging
659	Tetra-S	0	ineffective
664	Tetra-S	2	bridging
669	Tetra-S	2	bridging
674	Tetra-S	0	ineffective
679	Tetra-S	2	bridging
684	Tetra-S	0	ineffective
689	Tetra-S	0	ineffective
694	Tetra-S	2	bridging
699	Tetra-S	0	ineffective
704	Tetra-S	4	effective
709	Tetra-S	2	bridging
714	Tetra-S	0	ineffective
719	Tetra-S	2	bridging
734	Tetra-S	2	bridging
739	Tetra-S	0	ineffective
744	Tetra-S	2	bridging
749	Tetra-S	2	bridging
754	Tetra-S	2	bridging
764	Tetra-S	0	ineffective
