crosslink_id	type	effective_functionality	scanlan_classification
4	Tetra-S	2	bridging
9	Tetra-S	0	ineffective
14	Tetra-S	0	ineffective
24	Tetra-S	0	ineffective
29	Tetra-S	2	bridging
34	Tetra-S	3	effective
39	Tetra-S	4	effective
44	Tetra-S	2	bridging
49	Tetra-S	0	ineffective
54	Tetra-S	3	effective
59	Tetra-S	2	bridging
64	Tetra-S	2	bridging
69	Tetra-S	2	bridging
74	Tetra-S	2	bridging
79	Tetra-S	3	effective
84	Tetra-S	0	ineffective
89	Tetra-S	0	ineffective
94	Tetra-S	0	ineffective
99	Tetra-S	3	effective
104	Tetra-S	2	bridging
109	Tetra-S	0	ineffective
114	Tetra-S	3	effective
119	Tetra-S	0	ineffective
124	Tetra-S	0	ineffective
129	Tetra-S	3	effective
134	Tetra-S	0	ineffective
144	Tetra-S	0	ineffective
149	Tetra-S	3	effective
159	Tetra-S	3	effective
164	Tetra-S	0	ineffective
169	Tetra-S	0	ineffective
174	Tetra-S	4	effective
179	Tetra-S	3	effective
184	Tetra-S	2	bridging
189	Tetra-S	0	ineffective
194	Tetra-S	0	ineffective
199	Tetra-S	3	effective
209	Tetra-S	0	ineffective
214	Tetra-S	0	ineffective
224	Tetra-S	3	effective
229	Tetra-S	3	effective
234	Tetra-S	2	bridging
239	Tetra-S	3	effective
244	Tetra-S	0	ineffective
249	Tetra-S	2	bridging
254	Tetra-S	0	ineffective
259	Tetra-S	4	effective
264	Tetra-S	0	ineffective
279	Tetra-S	0	ineffective
284	Tetra-S	0	ineffective
289	Tetra-S	0	ineffective
294	Tetra-S	3	effective
309	Tetra-S	2	bridging
314	Tetra-S	2	bridging
319	Tetra-S	0	ineffective
324	Tetra-S	0	ineffective
329	Tetra-S	0	ineffective
334	Tetra-S	2	bridging
339	Tetra-S	3	effective
344	Tetra-S	2	bridging
349	Tetra-S	3	effective
354	Tetra-S	0	ineffective
359	Tetra-S	0	ineffective
364	Tetra-S	2	bridging
374	Tetra-S	2	bridging
379	Tetra-S	3	effective
384	Tetra-S	2	bridging
389	Tetra-S	4	effective
394	Tetra-S	2	bridging
399	Tetra-S	0	ineffective
404	Tetra-S	0	ineffective
409	Tetra-S	0	ineffective
414	Tetra-S	3	effective
419	Tetra-S	2	bridging
424	Tetra-S	3	effective
429	Tetra-S	2	bridging
439	Tetra-S	0	ineffective
444	Tetra-S	2	bridging
454	Tetra-S	3	effective
459	Tetra-S	2	bridging
464	Tetra-S	2	bridging
469	Tetra-S	3	effective
474	Tetra-S	2	bridging
479	Tetra-S	0	ineffective
484	Tetra-S	3	effective
489	Tetra-S	0	ineffective
494	Tetra-S	3	effective
499	Tetra-S	3	effective
504	Tetra-S	2	bridging
509	Tetra-S	3	effective
514	Tetra-S	4	effective
519	Tetra-S	4	effective
534	Tetra-S	2	bridging
539	Tetra-S	2	bridging
544	Tetra-S	2	bridging
549	Tetra-S	3	effective
554	Tetra-S	0	ineffective
559	Tetra-S	0	ineffective
564	Tetra-S	2	bridging
569	Tetra-S	2	bridging
574	Tetra-S	2	bridging
579	Tetra-S	3	effective
589	Tetra-S	0	ineffective
594	Tetra-S	2	bridging
599	Tetra-S	3	effective
604	Tetra-S	4	effective
609	Tetra-S	2	bridging
614	Tetra-S	0	ineffective
619	Tetra-S	3	effective
624	Tetra-S	3	effective
629	Tetra-S	3	effective
634	Tetra-S	2	bridging
639	Tetra-S	3	effective
644	Tetra-S	3	effective
649	Tetra-S	0	ineffective
654	Tetra-S	0	ineffective
659	Tetra-S	0	ineffective
664	Tetra-S	4	effective
669	Tetra-S	3	effective
674	Tetra-S	3	effective
679	Tetra-S	0	ineffective
689	Tetra-S	2	bridging
694	Tetra-S	2	bridging
699	Tetra-S	2	bridging
704	Tetra-S	4	effective
709	Tetra-S	2	bridging
714	Tetra-S	0	ineffective
719	Tetra-S	2	bridging
724	Tetra-S	0	ineffective
729	Tetra-S	2	bridging
734	Tetra-S	3	effective
739	Tetra-S	2	bridging
749	Tetra-S	2	bridging
754	Tetra-S	0	ineffective
759	Tetra-S	0	ineffective
769	Tetra-S	2	bridging
774	Tetra-S	2	bridging
779	Tetra-S	0	ineffective
789	Tetra-S	4	effective
799	Tetra-S	4	effective
