crosslink_id	type	effective_functionality	scanlan_classification
4	Tetra-S	3	effective
9	Tetra-S	0	ineffective
19	Tetra-S	3	effective
24	Tetra-S	2	bridging
29	Tetra-S	2	bridging
34	Tetra-S	3	effective
39	Tetra-S	2	bridging
44	Tetra-S	3	effective
54	Tetra-S	0	ineffective
59	Tetra-S	2	bridging
69	Tetra-S	2	bridging
74	Tetra-S	2	bridging
79	Tetra-S	0	ineffective
84	Tetra-S	3	effective
89	Tetra-S	0	ineffective
94	Tetra-S	2	bridging
104	Tetra-S	2	bridging
114	Tetra-S	3	effective
119	Tetra-S	2	bridging
124	Tetra-S	0	ineffective
129	Tetra-S	0	ineffective
134	Tetra-S	0	ineffective
139	Tetra-S	0	ineffective
144	Tetra-S	0	ineffective
149	Tetra-S	0	ineffective
154	Tetra-S	2	bridging
164	Tetra-S	2	bridging
169	Tetra-S	2	bridging
179	Tetra-S	3	effective
184	Tetra-S	3	effective
189	Tetra-S	3	effective
194	Tetra-S	2	bridging
199	Tetra-S	2	bridging
204	Tetra-S	3	effective
209	Tetra-S	0	ineffective
214	Tetra-S	2	bridging
219	Tetra-S	2	bridging
224	Tetra-S	2	bridging
234	Tetra-S	3	effective
264	Tetra-S	0	ineffective
274	Tetra-S	2	bridging
279	Tetra-S	0	ineffective
284	Tetra-S	0	ineffective
289	Tetra-S	2	bridging
294	Tetra-S	0	ineffective
299	Tetra-S	2	bridging
304	Tetra-S	2	bridging
319	Tetra-S	0	ineffective
324	Tetra-S	0	ineffective
329	Tetra-S	4	effective
334	Tetra-S	0	ineffective
339	Tetra-S	2	bridging
344	Tetra-S	2	bridging
349	Tetra-S	2	bridging
354	Tetra-S	4	effective
359	Tetra-S	2	bridging
364	Tetra-S	4	effective
369	Tetra-S	0	ineffective
374	Tetra-S	0	ineffective
379	Tetra-S	2	bridging
384	Tetra-S	0	ineffective
394	Tetra-S	3	effective
399	Tetra-S	0	ineffective
409	Tetra-S	0	ineffective
419	Tetra-S	0	ineffective
424	Tetra-S	2	bridging
434	Tetra-S	0	ineffective
449	Tetra-S	2	bridging
454	Tetra-S	4	effective
459	Tetra-S	3	effective
464	Tetra-S	3	effective
469	Tetra-S	2	bridging
474	Tetra-S	3	effective
479	Tetra-S	2	bridging
