crosslink_id	type	effective_functionality	scanlan_classification
4	Tetra-S	2	bridging
9	Tetra-S	3	effective
14	Tetra-S	4	effective
19	Tetra-S	3	effective
24	Tetra-S	0	ineffective
29	Tetra-S	3	effective
34	Tetra-S	2	bridging
39	Tetra-S	3	effective
44	Tetra-S	3	effective
49	Tetra-S	2	bridging
54	Tetra-S	4	effective
59	Tetra-S	2	bridging
64	Tetra-S	4	effective
69	Tetra-S	2	bridging
74	Tetra-S	4	effective
79	Tetra-S	4	effective
84	Tetra-S	3	effective
89	Tetra-S	3	effective
94	Tetra-S	4	effective
99	Tetra-S	4	effective
104	Tetra-S	4	effective
109	Tetra-S	4	effective
114	Tetra-S	3	effective
119	Tetra-S	4	effective
124	Tetra-S	4	effective
129	Tetra-S	4	effective
134	Tetra-S	3	effective
139	Tetra-S	2	bridging
144	Tetra-S	4	effective
149	Tetra-S	3	effective
154	Tetra-S	3	effective
159	Tetra-S	4	effective
164	Tetra-S	3	effective
169	Tetra-S	3	effective
174	Tetra-S	4	effective
179	Tetra-S	2	bridging
184	Tetra-S	4	effective
189	Tetra-S	2	bridging
194	Tetra-S	2	bridging
199	Tetra-S	2	bridging
204	Tetra-S	4	effective
209	Tetra-S	4	effective
214	Tetra-S	4	effective
219	Tetra-S	4	effective
224	Tetra-S	3	effective
234	Tetra-S	2	bridging
239	Tetra-S	3	effective
244	Tetra-S	4	effective
249	Tetra-S	3	effective
254	Tetra-S	2	bridging
259	Tetra-S	2	bridging
264	Tetra-S	3	effective
269	Tetra-S	2	bridging
274	Tetra-S	4	effective
279	Tetra-S	3	effective
284	Tetra-S	4	effective
289	Tetra-S	4	effective
294	Tetra-S	4	effective
299	Tetra-S	2	bridging
304	Tetra-S	3	effective
309	Tetra-S	3	effective
314	Tetra-S	4	effective
319	Tetra-S	4	effective
324	Tetra-S	4	effective
329	Tetra-S	4	effective
334	Tetra-S	4	effective
339	Tetra-S	2	bridging
344	Tetra-S	0	ineffective
349	Tetra-S	2	bridging
354	Tetra-S	3	effective
359	Tetra-S	4	effective
364	Tetra-S	4	effective
369	Tetra-S	2	bridging
374	Tetra-S	2	bridging
379	Tetra-S	4	effective
384	Tetra-S	3	effective
389	Tetra-S	2	bridging
394	Tetra-S	0	ineffective
399	Tetra-S	3	effective
404	Tetra-S	4	effective
409	Tetra-S	3	effective
414	Tetra-S	0	ineffective
419	Tetra-S	4	effective
424	Tetra-S	2	bridging
429	Tetra-S	0	ineffective
434	Tetra-S	2	bridging
439	Tetra-S	4	effective
444	Tetra-S	4	effective
449	Tetra-S	3	effective
454	Tetra-S	2	bridging
459	Tetra-S	3	effective
464	Tetra-S	4	effective
469	Tetra-S	4	effective
474	Tetra-S	4	effective
479	Tetra-S	2	bridging
484	Tetra-S	3	effective
489	Tetra-S	2	bridging
494	Tetra-S	2	bridging
504	Tetra-S	4	effective
509	Tetra-S	4	effective
514	Tetra-S	4	effective
519	Tetra-S	2	bridging
524	Tetra-S	4	effective
529	Tetra-S	4	effective
534	Tetra-S	4	effective
539	Tetra-S	2	bridging
544	Tetra-S	3	effective
549	Tetra-S	3	effective
554	Tetra-S	3	effective
559	Tetra-S	2	bridging
564	Tetra-S	3	effective
569	Tetra-S	4	effective
574	Tetra-S	2	bridging
579	Tetra-S	3	effective
584	Tetra-S	1	ineffective
589	Tetra-S	3	effective
594	Tetra-S	4	effective
599	Tetra-S	3	effective
604	Tetra-S	0	ineffective
609	Tetra-S	3	effective
614	Tetra-S	3	effective
619	Tetra-S	4	effective
624	Tetra-S	2	bridging
629	Tetra-S	4	effective
634	Tetra-S	4	effective
639	Tetra-S	4	effective
644	Tetra-S	2	bridging
649	Tetra-S	4	effective
654	Tetra-S	0	ineffective
659	Tetra-S	4	effective
664	Tetra-S	4	effective
669	Tetra-S	3	effective
674	Tetra-S	4	effective
679	Tetra-S	4	effective
684	Tetra-S	2	bridging
689	Tetra-S	2	bridging
694	Tetra-S	3	effective
699	Tetra-S	2	bridging
704	Tetra-S	2	bridging
709	Tetra-S	2	bridging
714	Tetra-S	3	effective
719	Tetra-S	2	bridging
724	Tetra-S	3	effective
729	Tetra-S	4	effective
734	Tetra-S	2	bridging
739	Tetra-S	4	effective
744	Tetra-S	2	bridging
749	Tetra-S	3	effective
754	Tetra-S	2	bridging
759	Tetra-S	3	effective
764	Tetra-S	2	bridging
769	Tetra-S	3	effective
774	Tetra-S	4	effective
779	Tetra-S	3	effective
784	Tetra-S	2	bridging
789	Tetra-S	2	bridging
794	Tetra-S	4	effective
799	Tetra-S	2	bridging
804	Tetra-S	3	effective
809	Tetra-S	2	bridging
814	Tetra-S	4	effective
819	Tetra-S	0	ineffective
824	Tetra-S	2	bridging
829	Tetra-S	4	effective
834	Tetra-S	4	effective
839	Tetra-S	3	effective
844	Tetra-S	4	effective
849	Tetra-S	3	effective
854	Tetra-S	4	effective
859	Tetra-S	4	effective
864	Tetra-S	2	bridging
869	Tetra-S	3	effective
879	Tetra-S	4	effective
884	Tetra-S	3	effective
889	Tetra-S	0	ineffective
894	Tetra-S	3	effective
899	Tetra-S	3	effective
904	Tetra-S	4	effective
909	Tetra-S	2	bridging
914	Tetra-S	4	effective
919	Tetra-S	2	bridging
924	Tetra-S	3	effective
929	Tetra-S	3	effective
934	Tetra-S	3	effective
939	Tetra-S	4	effective
944	Tetra-S	2	bridging
949	Tetra-S	0	ineffective
954	Tetra-S	4	effective
959	Tetra-S	2	bridging
964	Tetra-S	3	effective
969	Tetra-S	4	effective
974	Tetra-S	3	effective
979	Tetra-S	4	effective
984	Tetra-S	4	effective
989	Tetra-S	4	effective
994	Tetra-S	3	effective
999	Tetra-S	3	effective
1004	Tetra-S	2	bridging
1009	Tetra-S	3	effective
1014	Tetra-S	3	effective
1019	Tetra-S	4	effective
1024	Tetra-S	2	bridging
1029	Tetra-S	3	effective
1034	Tetra-S	4	effective
1039	Tetra-S	3	effective
1044	Tetra-S	2	bridging
1049	Tetra-S	3	effective
1054	Tetra-S	2	bridging
1059	Tetra-S	2	bridging
1064	Tetra-S	2	bridging
1069	Tetra-S	2	bridging
1074	Tetra-S	2	bridging
1084	Tetra-S	4	effective
1089	Tetra-S	4	effective
1094	Tetra-S	4	effective
1099	Tetra-S	2	bridging
1104	Tetra-S	3	effective
1109	Tetra-S	3	effective
1114	Tetra-S	0	ineffective
1119	Tetra-S	4	effective
1124	Tetra-S	4	effective
1129	Tetra-S	2	bridging
1134	Tetra-S	3	effective
1139	Tetra-S	4	effective
1144	Tetra-S	4	effective
1149	Tetra-S	3	effective
1154	Tetra-S	2	bridging
1159	Tetra-S	3	effective
1164	Tetra-S	3	effective
1169	Tetra-S	4	effective
1174	Tetra-S	4	effective
1179	Tetra-S	2	bridging
1184	Tetra-S	3	effective
1189	Tetra-S	2	bridging
1194	Tetra-S	0	ineffective
1199	Tetra-S	4	effective
1209	Tetra-S	4	effective
1214	Tetra-S	3	effective
1219	Tetra-S	3	effective
1224	Tetra-S	3	effective
1229	Tetra-S	2	bridging
1234	Tetra-S	4	effective
1239	Tetra-S	4	effective
1244	Tetra-S	0	ineffective
1249	Tetra-S	3	effective
1254	Tetra-S	3	effective
1259	Tetra-S	3	effective
1264	Tetra-S	3	effective
1269	Tetra-S	4	effective
1274	Tetra-S	3	effective
1279	Tetra-S	3	effective
1284	Tetra-S	4	effective
1289	Tetra-S	0	ineffective
1294	Tetra-S	4	effective
1299	Tetra-S	2	bridging
1304	Tetra-S	3	effective
1309	Tetra-S	4	effective
1314	Tetra-S	0	ineffective
1319	Tetra-S	4	effective
1324	Tetra-S	3	effective
1329	Tetra-S	3	effective
1334	Tetra-S	4	effective
1339	Tetra-S	4	effective
1344	Tetra-S	3	effective
1349	Tetra-S	4	effective
1354	Tetra-S	2	bridging
1359	Tetra-S	4	effective
1364	Tetra-S	3	effective
1369	Tetra-S	3	effective
1374	Tetra-S	3	effective
1379	Tetra-S	2	bridging
1384	Tetra-S	4	effective
1389	Tetra-S	4	effective
1394	Tetra-S	3	effective
1399	Tetra-S	1	ineffective
1404	Tetra-S	4	effective
1414	Tetra-S	4	effective
1419	Tetra-S	2	bridging
1424	Tetra-S	3	effective
1429	Tetra-S	4	effective
1434	Tetra-S	2	bridging
1439	Tetra-S	0	ineffective
1444	Tetra-S	3	effective
1449	Tetra-S	3	effective
1454	Tetra-S	4	effective
1459	Tetra-S	4	effective
1464	Tetra-S	2	bridging
1469	Tetra-S	3	effective
1474	Tetra-S	3	effective
