crosslink_id	type	effective_functionality	scanlan_classification
4	Tetra-S	3	effective
14	Tetra-S	2	bridging
19	Tetra-S	0	ineffective
24	Tetra-S	3	effective
29	Tetra-S	2	bridging
34	Tetra-S	0	ineffective
44	Tetra-S	3	effective
49	Tetra-S	2	bridging
54	Tetra-S	2	bridging
59	Tetra-S	0	ineffective
64	Tetra-S	0	ineffective
74	Tetra-S	2	bridging
79	Tetra-S	0	ineffective
84	Tetra-S	0	ineffective
89	Tetra-S	2	bridging
94	Tetra-S	2	bridging
99	Tetra-S	3	effective
104	Tetra-S	2	bridging
109	Tetra-S	0	ineffective
114	Tetra-S	2	bridging
119	Tetra-S	2	bridging
124	Tetra-S	2	bridging
129	Tetra-S	2	bridging
134	Tetra-S	2	bridging
144	Tetra-S	3	effective
149	Tetra-S	0	ineffective
154	Tetra-S	3	effective
159	Tetra-S	3	effective
164	Tetra-S	0	ineffective
169	Tetra-S	3	effective
174	Tetra-S	3	effective
179	Tetra-S	2	bridging
184	Tetra-S	0	ineffective
189	Tetra-S	0	ineffective
194	Tetra-S	0	ineffective
199	Tetra-S	2	bridging
204	Tetra-S	2	bridging
209	Tetra-S	2	bridging
214	Tetra-S	0	ineffective
219	Tetra-S	2	bridging
224	Tetra-S	4	effective
229	Tetra-S	2	bridging
244	Tetra-S	3	effective
249	Tetra-S	2	bridging
254	Tetra-S	3	effective
259	Tetra-S	2	bridging
264	Tetra-S	2	bridging
269	Tetra-S	3	effective
274	Tetra-S	0	ineffective
279	Tetra-S	0	ineffective
284	Tetra-S	2	bridging
289	Tetra-S	0	ineffective
294	Tetra-S	0	ineffective
299	Tetra-S	0	ineffective
304	Tetra-S	2	bridging
309	Tetra-S	3	effective
314	Tetra-S	3	effective
324	Tetra-S	2	bridging
329	Tetra-S	0	ineffective
334	Tetra-S	2	bridging
339	Tetra-S	4	effective
344	Tetra-S	0	ineffective
349	Tetra-S	2	bridging
354	Tetra-S	4	effective
364	Tetra-S	2	bridging
369	Tetra-S	2	bridging
374	Tetra-S	3	effective
379	Tetra-S	2	bridging
384	Tetra-S	2	bridging
389	Tetra-S	3	effective
394	Tetra-S	2	bridging
399	Tetra-S	2	bridging
404	Tetra-S	0	ineffective
409	Tetra-S	3	effective
414	Tetra-S	2	bridging
419	Tetra-S	0	ineffective
424	Tetra-S	2	bridging
434	Tetra-S	0	ineffective
439	Tetra-S	0	ineffective
444	Tetra-S	2	bridging
449	Tetra-S	3	effective
454	Tetra-S	2	bridging
459	Tetra-S	3	effective
464	Tetra-S	0	ineffective
469	Tetra-S	3	effective
474	Tetra-S	0	ineffective
479	Tetra-S	3	effective
484	Tetra-S	0	ineffective
489	Tetra-S	0	ineffective
499	Tetra-S	2	bridging
504	Tetra-S	2	bridging
509	Tetra-S	2	bridging
519	Tetra-S	3	effective
524	Tetra-S	0	ineffective
529	Tetra-S	2	bridging
534	Tetra-S	3	effective
539	Tetra-S	3	effective
544	Tetra-S	0	ineffective
549	Tetra-S	0	ineffective
554	Tetra-S	2	bridging
559	Tetra-S	4	effective
564	Tetra-S	2	bridging
569	Tetra-S	0	ineffective
574	Tetra-S	2	bridging
579	Tetra-S	0	ineffective
584	Tetra-S	2	bridging
589	Tetra-S	0	ineffective
594	Tetra-S	2	bridging
604	Tetra-S	3	effective
609	Tetra-S	0	ineffective
614	Tetra-S	0	ineffective
619	Tetra-S	2	bridging
624	Tetra-S	3	effective
629	Tetra-S	3	effective
634	Tetra-S	2	bridging
639	Tetra-S	4	effective
644	Tetra-S	3	effective
649	Tetra-S	3	effective
664	Tetra-S	0	ineffective
669	Tetra-S	3	effective
674	Tetra-S	2	bridging
679	Tetra-S	3	effective
684	Tetra-S	4	effective
689	Tetra-S	2	bridging
694	Tetra-S	2	bridging
699	Tetra-S	2	bridging
709	Tetra-S	2	bridging
714	Tetra-S	2	bridging
719	Tetra-S	2	bridging
724	Tetra-S	0	ineffective
729	Tetra-S	0	ineffective
734	Tetra-S	0	ineffective
739	Tetra-S	2	bridging
744	Tetra-S	0	ineffective
749	Tetra-S	0	ineffective
759	Tetra-S	2	bridging
764	Tetra-S	2	bridging
769	Tetra-S	0	ineffective
774	Tetra-S	0	ineffective
779	Tetra-S	3	effective
784	Tetra-S	4	effective
789	Tetra-S	2	bridging
794	Tetra-S	3	effective
799	Tetra-S	2	bridging
804	Tetra-S	0	ineffective
809	Tetra-S	3	effective
814	Tetra-S	3	effective
819	Tetra-S	0	ineffective
824	Tetra-S	3	effective
829	Tetra-S	2	bridging
834	Tetra-S	2	bridging
839	Tetra-S	0	ineffective
844	Tetra-S	2	bridging
849	Tetra-S	2	bridging
854	Tetra-S	3	effective
859	Tetra-S	2	bridging
864	Tetra-S	3	effective
869	Tetra-S	0	ineffective
879	Tetra-S	2	bridging
884	Tetra-S	4	effective
894	Tetra-S	2	bridging
899	Tetra-S	2	bridging
904	Tetra-S	2	bridging
909	Tetra-S	0	ineffective
914	Tetra-S	0	ineffective
919	Tetra-S	2	bridging
924	Tetra-S	2	bridging
929	Tetra-S	0	ineffective
934	Tetra-S	2	bridging
939	Tetra-S	0	ineffective
944	Tetra-S	2	bridging
949	Tetra-S	2	bridging
954	Tetra-S	0	ineffective
959	Tetra-S	0	ineffective
964	Tetra-S	3	effective
969	Tetra-S	3	effective
974	Tetra-S	2	bridging
979	Tetra-S	3	effective
984	Tetra-S	3	effective
989	Tetra-S	3	effective
994	Tetra-S	3	effective
999	Tetra-S	2	bridging
1004	Tetra-S	0	ineffective
1009	Tetra-S	0	ineffective
1014	Tetra-S	0	ineffective
1019	Tetra-S	0	ineffective
1024	Tetra-S	2	bridging
1029	Tetra-S	0	ineffective
1034	Tetra-S	0	ineffective
1039	Tetra-S	3	effective
1044	Tetra-S	2	bridging
1049	Tetra-S	2	bridging
1054	Tetra-S	2	bridging
1059	Tetra-S	2	bridging
1064	Tetra-S	2	bridging
1074	Tetra-S	2	bridging
1079	Tetra-S	3	effective
1084	Tetra-S	2	bridging
1089	Tetra-S	3	effective
1099	Tetra-S	0	ineffective
1109	Tetra-S	0	ineffective
1114	Tetra-S	0	ineffective
1129	Tetra-S	0	ineffective
1134	Tetra-S	2	bridging
1144	Tetra-S	0	ineffective
1149	Tetra-S	3	effective
1159	Tetra-S	0	ineffective
1164	Tetra-S	2	bridging
1169	Tetra-S	2	bridging
1174	Tetra-S	2	bridging
1179	Tetra-S	3	effective
1184	Tetra-S	2	bridging
1189	Tetra-S	2	bridging
1199	Tetra-S	2	bridging
1204	Tetra-S	2	bridging
1214	Tetra-S	0	ineffective
1219	Tetra-S	0	ineffective
1224	Tetra-S	0	ineffective
1229	Tetra-S	2	bridging
1239	Tetra-S	0	ineffective
1244	Tetra-S	3	effective
1249	Tetra-S	0	ineffective
1254	Tetra-S	2	bridging
1259	Tetra-S	0	ineffective
1264	Tetra-S	0	ineffective
1269	Tetra-S	0	ineffective
1274	Tetra-S	4	effective
1279	Tetra-S	0	ineffective
1284	Tetra-S	0	ineffective
1289	Tetra-S	0	ineffective
1294	Tetra-S	0	ineffective
1299	Tetra-S	3	effective
1304	Tetra-S	2	bridging
1309	Tetra-S	3	effective
1314	Tetra-S	4	effective
1324	Tetra-S	0	ineffective
1329	Tetra-S	0	ineffective
1334	Tetra-S	2	bridging
1339	Tetra-S	2	bridging
1344	Tetra-S	0	ineffective
1349	Tetra-S	0	ineffective
1354	Tetra-S	0	ineffective
1359	Tetra-S	3	effective
1364	Tetra-S	2	bridging
1369	Tetra-S	3	effective
1374	Tetra-S	3	effective
1379	Tetra-S	2	bridging
1389	Tetra-S	4	effective
1394	Tetra-S	0	ineffective
1399	Tetra-S	0	ineffective
1404	Tetra-S	0	ineffective
