crosslink_id	type	effective_functionality	scanlan_classification
4	Tetra-S	3	effective
9	Tetra-S	4	effective
14	Tetra-S	0	ineffective
19	Tetra-S	2	bridging
24	Tetra-S	2	bridging
29	Tetra-S	2	bridging
34	Tetra-S	3	effective
39	Tetra-S	0	ineffective
44	Tetra-S	2	bridging
49	Tetra-S	2	bridging
54	Tetra-S	2	bridging
59	Tetra-S	3	effective
64	Tetra-S	2	bridging
69	Tetra-S	4	effective
74	Tetra-S	4	effective
79	Tetra-S	2	bridging
84	Tetra-S	2	bridging
89	Tetra-S	2	bridging
94	Tetra-S	4	effective
99	Tetra-S	2	bridging
104	Tetra-S	2	bridging
109	Tetra-S	2	bridging
114	Tetra-S	2	bridging
119	Tetra-S	4	effective
124	Tetra-S	2	bridging
129	Tetra-S	0	ineffective
134	Tetra-S	2	bridging
139	Tetra-S	3	effective
144	Tetra-S	3	effective
149	Tetra-S	4	effective
154	Tetra-S	4	effective
159	Tetra-S	3	effective
164	Tetra-S	4	effective
169	Tetra-S	0	ineffective
174	Tetra-S	3	effective
179	Tetra-S	2	bridging
184	Tetra-S	0	ineffective
189	Tetra-S	4	effective
194	Tetra-S	4	effective
199	Tetra-S	4	effective
204	Tetra-S	4	effective
209	Tetra-S	0	ineffective
214	Tetra-S	2	bridging
219	Tetra-S	3	effective
224	Tetra-S	4	effective
229	Tetra-S	4	effective
234	Tetra-S	0	ineffective
239	Tetra-S	0	ineffective
244	Tetra-S	4	effective
249	Tetra-S	2	bridging
254	Tetra-S	2	bridging
259	Tetra-S	4	effective
264	Tetra-S	2	bridging
269	Tetra-S	3	effective
274	Tetra-S	4	effective
279	Tetra-S	2	bridging
284	Tetra-S	4	effective
289	Tetra-S	3	effective
294	Tetra-S	2	bridging
299	Tetra-S	4	effective
304	Tetra-S	4	effective
309	Tetra-S	2	bridging
314	Tetra-S	4	effective
319	Tetra-S	2	bridging
324	Tetra-S	4	effective
329	Tetra-S	4	effective
334	Tetra-S	2	bridging
339	Tetra-S	0	ineffective
344	Tetra-S	4	effective
349	Tetra-S	4	effective
354	Tetra-S	0	ineffective
359	Tetra-S	3	effective
364	Tetra-S	4	effective
369	Tetra-S	2	bridging
374	Tetra-S	4	effective
379	Tetra-S	2	bridging
384	Tetra-S	4	effective
389	Tetra-S	3	effective
394	Tetra-S	4	effective
399	Tetra-S	2	bridging
404	Tetra-S	4	effective
409	Tetra-S	2	bridging
414	Tetra-S	0	ineffective
419	Tetra-S	3	effective
424	Tetra-S	0	ineffective
429	Tetra-S	3	effective
434	Tetra-S	2	bridging
439	Tetra-S	0	ineffective
444	Tetra-S	4	effective
449	Tetra-S	3	effective
454	Tetra-S	2	bridging
459	Tetra-S	3	effective
464	Tetra-S	3	effective
469	Tetra-S	4	effective
474	Tetra-S	3	effective
479	Tetra-S	3	effective
484	Tetra-S	4	effective
489	Tetra-S	4	effective
494	Tetra-S	2	bridging
499	Tetra-S	4	effective
504	Tetra-S	4	effective
509	Tetra-S	0	ineffective
514	Tetra-S	2	bridging
519	Tetra-S	3	effective
524	Tetra-S	2	bridging
529	Tetra-S	0	ineffective
534	Tetra-S	3	effective
539	Tetra-S	2	bridging
544	Tetra-S	3	effective
549	Tetra-S	4	effective
554	Tetra-S	2	bridging
559	Tetra-S	3	effective
564	Tetra-S	0	ineffective
569	Tetra-S	0	ineffective
574	Tetra-S	0	ineffective
584	Tetra-S	4	effective
589	Tetra-S	2	bridging
594	Tetra-S	2	bridging
599	Tetra-S	0	ineffective
604	Tetra-S	4	effective
609	Tetra-S	3	effective
614	Tetra-S	3	effective
619	Tetra-S	3	effective
624	Tetra-S	3	effective
629	Tetra-S	4	effective
634	Tetra-S	4	effective
639	Tetra-S	2	bridging
644	Tetra-S	3	effective
649	Tetra-S	4	effective
654	Tetra-S	0	ineffective
659	Tetra-S	4	effective
664	Tetra-S	4	effective
669	Tetra-S	4	effective
674	Tetra-S	4	effective
679	Tetra-S	4	effective
684	Tetra-S	2	bridging
689	Tetra-S	4	effective
694	Tetra-S	4	effective
699	Tetra-S	3	effective
704	Tetra-S	2	bridging
