crosslink_id	type	effective_functionality	scanlan_classification
4	Tetra-S	0	ineffective
9	Tetra-S	2	bridging
14	Tetra-S	3	effective
19	Tetra-S	0	ineffective
24	Tetra-S	0	ineffective
29	Tetra-S	4	effective
34	Tetra-S	0	ineffective
39	Tetra-S	3	effective
44	Tetra-S	3	effective
54	Tetra-S	3	effective
59	Tetra-S	3	effective
64	Tetra-S	0	ineffective
74	Tetra-S	0	ineffective
79	Tetra-S	0	ineffective
84	Tetra-S	3	effective
89	Tetra-S	2	bridging
94	Tetra-S	3	effective
99	Tetra-S	2	bridging
104	Tetra-S	2	bridging
109	Tetra-S	0	ineffective
114	Tetra-S	2	bridging
119	Tetra-S	3	effective
124	Tetra-S	2	bridging
129	Tetra-S	3	effective
134	Tetra-S	4	effective
139	Tetra-S	0	ineffective
144	Tetra-S	2	bridging
149	Tetra-S	0	ineffective
159	Tetra-S	0	ineffective
164	Tetra-S	4	effective
169	Tetra-S	0	ineffective
174	Tetra-S	2	bridging
179	Tetra-S	0	ineffective
184	Tetra-S	2	bridging
189	Tetra-S	0	ineffective
194	Tetra-S	2	bridging
204	Tetra-S	0	ineffective
209	Tetra-S	0	ineffective
214	Tetra-S	2	bridging
219	Tetra-S	3	effective
224	Tetra-S	0	ineffective
229	Tetra-S	0	ineffective
234	Tetra-S	2	bridging
239	Tetra-S	3	effective
244	Tetra-S	3	effective
249	Tetra-S	0	ineffective
254	Tetra-S	0	ineffective
259	Tetra-S	2	bridging
264	Tetra-S	4	effective
269	Tetra-S	2	bridging
284	Tetra-S	2	bridging
289	Tetra-S	0	ineffective
299	Tetra-S	0	ineffective
304	Tetra-S	0	ineffective
314	Tetra-S	2	bridging
319	Tetra-S	2	bridging
324	Tetra-S	0	ineffective
329	Tetra-S	0	ineffective
339	Tetra-S	0	ineffective
344	Tetra-S	0	ineffective
354	Tetra-S	2	bridging
359	Tetra-S	0	ineffective
364	Tetra-S	3	effective
369	Tetra-S	2	bridging
374	Tetra-S	2	bridging
379	Tetra-S	3	effective
389	Tetra-S	0	ineffective
394	Tetra-S	3	effective
399	Tetra-S	2	bridging
404	Tetra-S	0	ineffective
409	Tetra-S	3	effective
414	Tetra-S	0	ineffective
419	Tetra-S	3	effective
424	Tetra-S	0	ineffective
429	Tetra-S	2	bridging
434	Tetra-S	2	bridging
439	Tetra-S	0	ineffective
444	Tetra-S	2	bridging
454	Tetra-S	3	effective
459	Tetra-S	3	effective
464	Tetra-S	0	ineffective
469	Tetra-S	0	ineffective
474	Tetra-S	2	bridging
479	Tetra-S	2	bridging
484	Tetra-S	0	ineffective
489	Tetra-S	2	bridging
494	Tetra-S	3	effective
499	Tetra-S	2	bridging
504	Tetra-S	0	ineffective
509	Tetra-S	0	ineffective
514	Tetra-S	2	bridging
519	Tetra-S	3	effective
524	Tetra-S	2	bridging
529	Tetra-S	0	ineffective
534	Tetra-S	2	bridging
539	Tetra-S	2	bridging
544	Tetra-S	2	bridging
549	Tetra-S	4	effective
554	Tetra-S	2	bridging
559	Tetra-S	2	bridging
