crosslink_id	type	effective_functionality	scanlan_classification
14	Tetra-S	3	effective
19	Tetra-S	0	ineffective
24	Tetra-S	2	bridging
29	Tetra-S	2	bridging
34	Tetra-S	2	bridging
39	Tetra-S	3	effective
44	Tetra-S	3	effective
49	Tetra-S	2	bridging
54	Tetra-S	2	bridging
59	Tetra-S	3	effective
64	Tetra-S	0	ineffective
69	Tetra-S	2	bridging
74	Tetra-S	2	bridging
79	Tetra-S	0	ineffective
84	Tetra-S	0	ineffective
89	Tetra-S	2	bridging
94	Tetra-S	2	bridging
99	Tetra-S	0	ineffective
104	Tetra-S	3	effective
109	Tetra-S	3	effective
114	Tetra-S	2	bridging
119	Tetra-S	2	bridging
124	Tetra-S	0	ineffective
129	Tetra-S	0	ineffective
134	Tetra-S	3	effective
139	Tetra-S	0	ineffective
144	Tetra-S	0	ineffective
149	Tetra-S	2	bridging
154	Tetra-S	2	bridging
159	Tetra-S	3	effective
164	Tetra-S	0	ineffective
169	Tetra-S	2	bridging
174	Tetra-S	2	bridging
179	Tetra-S	0	ineffective
184	Tetra-S	2	bridging
189	Tetra-S	2	bridging
194	Tetra-S	0	ineffective
199	Tetra-S	4	effective
204	Tetra-S	2	bridging
209	Tetra-S	2	bridging
214	Tetra-S	3	effective
219	Tetra-S	0	ineffective
224	Tetra-S	2	bridging
234	Tetra-S	2	bridging
239	Tetra-S	3	effective
244	Tetra-S	2	bridging
249	Tetra-S	2	bridging
259	Tetra-S	3	effective
269	Tetra-S	3	effective
274	Tetra-S	0	ineffective
284	Tetra-S	2	bridging
289	Tetra-S	2	bridging
294	Tetra-S	4	effective
299	Tetra-S	2	bridging
304	Tetra-S	0	ineffective
309	Tetra-S	3	effective
314	Tetra-S	3	effective
319	Tetra-S	0	ineffective
324	Tetra-S	0	ineffective
329	Tetra-S	0	ineffective
334	Tetra-S	3	effective
339	Tetra-S	2	bridging
344	Tetra-S	0	ineffective
349	Tetra-S	0	ineffective
354	Tetra-S	0	ineffective
359	Tetra-S	0	ineffective
364	Tetra-S	3	effective
369	Tetra-S	0	ineffective
374	Tetra-S	2	bridging
384	Tetra-S	3	effective
399	Tetra-S	2	bridging
409	Tetra-S	3	effective
414	Tetra-S	2	bridging
419	Tetra-S	0	ineffective
424	Tetra-S	0	ineffective
429	Tetra-S	3	effective
434	Tetra-S	2	bridging
439	Tetra-S	4	effective
444	Tetra-S	0	ineffective
449	Tetra-S	0	ineffective
454	Tetra-S	0	ineffective
459	Tetra-S	2	bridging
464	Tetra-S	2	bridging
469	Tetra-S	0	ineffective
474	Tetra-S	0	ineffective
479	Tetra-S	0	ineffective
484	Tetra-S	2	bridging
489	Tetra-S	2	bridging
494	Tetra-S	2	bridging
499	Tetra-S	3	effective
504	Tetra-S	3	effective
509	Tetra-S	0	ineffective
514	Tetra-S	2	bridging
519	Tetra-S	0	ineffective
524	Tetra-S	0	ineffective
529	Tetra-S	2	bridging
534	Tetra-S	4	effective
539	Tetra-S	0	ineffective
544	Tetra-S	0	ineffective
549	Tetra-S	3	effective
554	Tetra-S	0	ineffective
559	Tetra-S	2	bridging
564	Tetra-S	2	bridging
569	Tetra-S	2	bridging
574	Tetra-S	2	bridging
584	Tetra-S	3	effective
589	Tetra-S	0	ineffective
594	Tetra-S	2	bridging
599	Tetra-S	2	bridging
604	Tetra-S	0	ineffective
609	Tetra-S	2	bridging
614	Tetra-S	2	bridging
619	Tetra-S	2	bridging
624	Tetra-S	2	bridging
629	Tetra-S	2	bridging
639	Tetra-S	2	bridging
644	Tetra-S	3	effective
649	Tetra-S	2	bridging
654	Tetra-S	3	effective
659	Tetra-S	3	effective
664	Tetra-S	3	effective
679	Tetra-S	2	bridging
684	Tetra-S	0	ineffective
689	Tetra-S	2	bridging
694	Tetra-S	2	bridging
699	Tetra-S	2	bridging
704	Tetra-S	3	effective
714	Tetra-S	2	bridging
724	Tetra-S	2	bridging
729	Tetra-S	2	bridging
734	Tetra-S	3	effective
739	Tetra-S	0	ineffective
744	Tetra-S	0	ineffective
749	Tetra-S	3	effective
754	Tetra-S	2	bridging
759	Tetra-S	0	ineffective
764	Tetra-S	0	ineffective
769	Tetra-S	2	bridging
774	Tetra-S	2	bridging
779	Tetra-S	2	bridging
784	Tetra-S	0	ineffective
789	Tetra-S	0	ineffective
799	Tetra-S	2	bridging
804	Tetra-S	2	bridging
809	Tetra-S	2	bridging
814	Tetra-S	2	bridging
819	Tetra-S	3	effective
824	Tetra-S	2	bridging
834	Tetra-S	2	bridging
839	Tetra-S	2	bridging
844	Tetra-S	3	effective
849	Tetra-S	0	ineffective
854	Tetra-S	0	ineffective
864	Tetra-S	2	bridging
869	Tetra-S	0	ineffective
874	Tetra-S	2	bridging
884	Tetra-S	3	effective
889	Tetra-S	2	bridging
894	Tetra-S	2	bridging
899	Tetra-S	2	bridging
909	Tetra-S	2	bridging
914	Tetra-S	0	ineffective
919	Tetra-S	3	effective
929	Tetra-S	0	ineffective
934	Tetra-S	2	bridging
939	Tetra-S	0	ineffective
944	Tetra-S	2	bridging
949	Tetra-S	2	bridging
954	Tetra-S	0	ineffective
959	Tetra-S	2	bridging
969	Tetra-S	2	bridging
974	Tetra-S	4	effective
979	Tetra-S	2	bridging
984	Tetra-S	2	bridging
989	Tetra-S	0	ineffective
999	Tetra-S	2	bridging
1004	Tetra-S	2	bridging
1009	Tetra-S	2	bridging
1014	Tetra-S	3	effective
1019	Tetra-S	3	effective
1029	Tetra-S	3	effective
1034	Tetra-S	3	effective
1039	Tetra-S	0	ineffective
1044	Tetra-S	2	bridging
1049	Tetra-S	0	ineffective
1054	Tetra-S	2	bridging
1059	Tetra-S	3	effective
1069	Tetra-S	2	bridging
1074	Tetra-S	3	effective
1089	Tetra-S	2	bridging
1094	Tetra-S	2	bridging
1099	Tetra-S	3	effective
1104	Tetra-S	2	bridging
1114	Tetra-S	2	bridging
1119	Tetra-S	2	bridging
1124	Tetra-S	3	effective
1129	Tetra-S	2	bridging
1134	Tetra-S	3	effective
1139	Tetra-S	2	bridging
1144	Tetra-S	3	effective
1154	Tetra-S	2	bridging
1169	Tetra-S	0	ineffective
1174	Tetra-S	0	ineffective
1179	Tetra-S	2	bridging
1184	Tetra-S	3	effective
1189	Tetra-S	0	ineffective
1194	Tetra-S	2	bridging
1199	Tetra-S	3	effective
1204	Tetra-S	3	effective
1209	Tetra-S	2	bridging
1214	Tetra-S	0	ineffective
1219	Tetra-S	2	bridging
1224	Tetra-S	0	ineffective
1229	Tetra-S	0	ineffective
1234	Tetra-S	3	effective
1244	Tetra-S	3	effective
1249	Tetra-S	0	ineffective
1254	Tetra-S	2	bridging
1259	Tetra-S	3	effective
1264	Tetra-S	2	bridging
