crosslink_id	type	effective_functionality	scanlan_classification
4	Tetra-S	0	ineffective
9	Tetra-S	0	ineffective
19	Tetra-S	2	bridging
24	Tetra-S	3	effective
29	Tetra-S	0	ineffective
34	Tetra-S	2	bridging
39	Tetra-S	0	ineffective
44	Tetra-S	2	bridging
49	Tetra-S	0	ineffective
54	Tetra-S	2	bridging
59	Tetra-S	0	ineffective
64	Tetra-S	0	ineffective
69	Tetra-S	0	ineffective
74	Tetra-S	3	effective
79	Tetra-S	0	ineffective
84	Tetra-S	4	effective
89	Tetra-S	0	ineffective
99	Tetra-S	2	bridging
104	Tetra-S	3	effective
109	Tetra-S	0	ineffective
114	Tetra-S	4	effective
119	Tetra-S	3	effective
124	Tetra-S	3	effective
144	Tetra-S	2	bridging
149	Tetra-S	0	ineffective
154	Tetra-S	0	ineffective
159	Tetra-S	0	ineffective
164	Tetra-S	2	bridging
169	Tetra-S	2	bridging
174	Tetra-S	2	bridging
179	Tetra-S	0	ineffective
184	Tetra-S	0	ineffective
189	Tetra-S	3	effective
199	Tetra-S	0	ineffective
209	Tetra-S	3	effective
214	Tetra-S	3	effective
219	Tetra-S	3	effective
224	Tetra-S	0	ineffective
229	Tetra-S	0	ineffective
234	Tetra-S	0	ineffective
239	Tetra-S	2	bridging
244	Tetra-S	2	bridging
249	Tetra-S	2	bridging
264	Tetra-S	3	effective
269	Tetra-S	0	ineffective
274	Tetra-S	2	bridging
279	Tetra-S	2	bridging
284	Tetra-S	0	ineffective
289	Tetra-S	2	bridging
294	Tetra-S	0	ineffective
304	Tetra-S	0	ineffective
309	Tetra-S	2	bridging
314	Tetra-S	2	bridging
319	Tetra-S	0	ineffective
324	Tetra-S	3	effective
329	Tetra-S	2	bridging
334	Tetra-S	2	bridging
339	Tetra-S	0	ineffective
344	Tetra-S	2	bridging
349	Tetra-S	0	ineffective
354	Tetra-S	3	effective
359	Tetra-S	3	effective
364	Tetra-S	0	ineffective
369	Tetra-S	0	ineffective
374	Tetra-S	0	ineffective
379	Tetra-S	2	bridging
384	Tetra-S	2	bridging
389	Tetra-S	3	effective
394	Tetra-S	0	ineffective
399	Tetra-S	0	ineffective
404	Tetra-S	2	bridging
409	Tetra-S	0	ineffective
414	Tetra-S	0	ineffective
419	Tetra-S	2	bridging
424	Tetra-S	2	bridging
429	Tetra-S	2	bridging
434	Tetra-S	3	effective
439	Tetra-S	3	effective
444	Tetra-S	3	effective
449	Tetra-S	0	ineffective
454	Tetra-S	2	bridging
459	Tetra-S	0	ineffective
464	Tetra-S	2	bridging
469	Tetra-S	4	effective
474	Tetra-S	0	ineffective
484	Tetra-S	0	ineffective
494	Tetra-S	0	ineffective
504	Tetra-S	0	ineffective
