0,0
0,1
0,2
0,3
0,4
0,5
53,6
0,7
0,8
0,9
0,10
0,11
41,12
6,13
0,14
0,15
0,16
0,17
46,18
2,19
0,20
0,21
0,22
0,23
25,24
1,25
0,26
0,27
0,28
0,29
30,30
2,31
0,32
0,33
0,34
0,35
24,36
4,37
0,38
0,39
0,40
0,41
25,42
9,43
0,44
0,45
0,46
0,47
14,48
5,49
0,50
0,51
0,52
0,53
13,54
2,55
1,56
0,57
0,58
0,59
14,60
6,61
3,62
1,63
0,64
0,65
9,66
5,67
0,68
1,69
0,70
0,71
9,72
4,73
0,74
0,75
0,76
0,77
7,78
4,79
1,80
0,81
0,82
0,83
4,84
0,85
0,86
1,87
0,88
0,89
6,90
4,91
3,92
0,93
0,94
0,95
5,96
4,97
2,98
2,99
1,100
0,101
5,102
4,103
0,104
1,105
0,106
0,107
2,108
2,109
1,110
0,111
0,112
0,113
4,114
1,115
0,116
0,117
0,118
0,119
0,120
2,121
0,122
1,123
0,124
0,125
3,126
1,127
0,128
0,129
0,130
0,131
1,132
2,133
1,134
0,135
0,136
0,137
1,138
2,139
1,140
0,141
0,142
0,143
1,144
0,145
1,146
0,147
0,148
0,149
0,150
1,151
0,152
0,153
0,154
0,155
1,156
1,157
1,158
0,159
0,160
0,161
1,162
1,163
1,164
0,165
1,166
0,167
0,168
1,169
0,170
0,171
0,172
0,173
0,174
1,175
0,176
0,177
0,178
2,179
2,180
1,181
1,182
0,183
0,184
0,185
0,186
2,187
0,188
0,189
1,190
0,191
0,192
1,193
0,194
0,195
0,196
0,197
0,198
0,199
0,200
0,201
0,202
0,203
0,204
1,205
0,206
0,207
0,208
0,209
1,210
0,211
0,212
0,213
0,214
0,215
0,216
0,217
0,218
0,219
0,220
0,221
0,222
0,223
1,224
0,225
0,226
0,227
0,228
0,229
0,230
0,231
0,232
0,233
0,234
0,235
0,236
0,237
0,238
0,239
0,240
0,241
2,242
0,243
0,244
0,245
0,246
0,247
0,248
0,249
0,250
0,251
0,252
0,253
0,254
1,255
0,256
0,257
0,258
0,259
0,260
0,261
0,262
0,263
0,264
0,265
0,266
1,267
0,268
0,269
0,270
0,271
0,272
0,273
0,274
0,275
0,276
0,277
0,278
0,279
0,280
0,281
0,282
0,283
0,284
0,285
0,286
0,287
0,288
0,289
0,290
0,291
0,292
0,293
0,294
0,295
0,296
0,297
0,298
0,299
0,300
0,301
0,302
0,303
0,304
0,305
0,306
0,307
0,308
0,309
0,310
0,311
0,312
0,313
0,314
0,315
0,316
0,317
0,318
0,319
0,320
0,321
0,322
1,323
0,324
0,325
0,326
1,327
