crosslink_id	type	effective_functionality	scanlan_classification
9	Tetra-S	2	bridging
14	Tetra-S	3	effective
19	Tetra-S	2	bridging
24	Tetra-S	2	bridging
34	Tetra-S	3	effective
39	Tetra-S	0	ineffective
44	Tetra-S	3	effective
49	Tetra-S	0	ineffective
54	Tetra-S	3	effective
59	Tetra-S	2	bridging
64	Tetra-S	2	bridging
69	Tetra-S	2	bridging
74	Tetra-S	3	effective
79	Tetra-S	4	effective
84	Tetra-S	2	bridging
89	Tetra-S	3	effective
94	Tetra-S	0	ineffective
99	Tetra-S	2	bridging
104	Tetra-S	2	bridging
109	Tetra-S	2	bridging
114	Tetra-S	0	ineffective
119	Tetra-S	0	ineffective
124	Tetra-S	0	ineffective
129	Tetra-S	0	ineffective
134	Tetra-S	0	ineffective
139	Tetra-S	0	ineffective
144	Tetra-S	4	effective
149	Tetra-S	0	ineffective
154	Tetra-S	0	ineffective
159	Tetra-S	0	ineffective
164	Tetra-S	3	effective
169	Tetra-S	2	bridging
174	Tetra-S	3	effective
179	Tetra-S	4	effective
184	Tetra-S	2	bridging
189	Tetra-S	0	ineffective
194	Tetra-S	0	ineffective
199	Tetra-S	2	bridging
204	Tetra-S	2	bridging
209	Tetra-S	2	bridging
214	Tetra-S	3	effective
219	Tetra-S	2	bridging
224	Tetra-S	0	ineffective
229	Tetra-S	3	effective
234	Tetra-S	0	ineffective
239	Tetra-S	2	bridging
244	Tetra-S	4	effective
249	Tetra-S	2	bridging
259	Tetra-S	4	effective
264	Tetra-S	4	effective
269	Tetra-S	2	bridging
274	Tetra-S	0	ineffective
279	Tetra-S	2	bridging
284	Tetra-S	0	ineffective
289	Tetra-S	2	bridging
294	Tetra-S	0	ineffective
299	Tetra-S	3	effective
304	Tetra-S	3	effective
309	Tetra-S	2	bridging
314	Tetra-S	0	ineffective
319	Tetra-S	2	bridging
324	Tetra-S	0	ineffective
329	Tetra-S	3	effective
334	Tetra-S	0	ineffective
339	Tetra-S	2	bridging
344	Tetra-S	2	bridging
349	Tetra-S	0	ineffective
354	Tetra-S	2	bridging
359	Tetra-S	2	bridging
369	Tetra-S	2	bridging
374	Tetra-S	3	effective
379	Tetra-S	3	effective
384	Tetra-S	3	effective
389	Tetra-S	3	effective
394	Tetra-S	3	effective
404	Tetra-S	2	bridging
409	Tetra-S	3	effective
414	Tetra-S	0	ineffective
419	Tetra-S	2	bridging
424	Tetra-S	2	bridging
429	Tetra-S	0	ineffective
434	Tetra-S	3	effective
439	Tetra-S	3	effective
444	Tetra-S	3	effective
449	Tetra-S	0	ineffective
454	Tetra-S	2	bridging
459	Tetra-S	2	bridging
464	Tetra-S	2	bridging
469	Tetra-S	2	bridging
474	Tetra-S	2	bridging
484	Tetra-S	2	bridging
489	Tetra-S	0	ineffective
494	Tetra-S	3	effective
499	Tetra-S	0	ineffective
504	Tetra-S	0	ineffective
509	Tetra-S	2	bridging
519	Tetra-S	3	effective
524	Tetra-S	0	ineffective
529	Tetra-S	2	bridging
534	Tetra-S	3	effective
539	Tetra-S	0	ineffective
544	Tetra-S	0	ineffective
549	Tetra-S	2	bridging
554	Tetra-S	0	ineffective
559	Tetra-S	0	ineffective
564	Tetra-S	2	bridging
569	Tetra-S	0	ineffective
574	Tetra-S	0	ineffective
584	Tetra-S	3	effective
589	Tetra-S	2	bridging
594	Tetra-S	3	effective
599	Tetra-S	0	ineffective
604	Tetra-S	3	effective
609	Tetra-S	4	effective
614	Tetra-S	0	ineffective
619	Tetra-S	2	bridging
624	Tetra-S	2	bridging
629	Tetra-S	3	effective
634	Tetra-S	0	ineffective
639	Tetra-S	4	effective
644	Tetra-S	3	effective
649	Tetra-S	0	ineffective
654	Tetra-S	2	bridging
659	Tetra-S	2	bridging
664	Tetra-S	3	effective
669	Tetra-S	0	ineffective
674	Tetra-S	0	ineffective
679	Tetra-S	0	ineffective
684	Tetra-S	2	bridging
689	Tetra-S	0	ineffective
694	Tetra-S	2	bridging
699	Tetra-S	3	effective
704	Tetra-S	4	effective
709	Tetra-S	3	effective
714	Tetra-S	4	effective
719	Tetra-S	0	ineffective
724	Tetra-S	2	bridging
729	Tetra-S	2	bridging
734	Tetra-S	2	bridging
739	Tetra-S	4	effective
744	Tetra-S	3	effective
749	Tetra-S	2	bridging
754	Tetra-S	2	bridging
759	Tetra-S	1	ineffective
764	Tetra-S	0	ineffective
769	Tetra-S	4	effective
774	Tetra-S	2	bridging
779	Tetra-S	0	ineffective
784	Tetra-S	2	bridging
789	Tetra-S	0	ineffective
794	Tetra-S	2	bridging
799	Tetra-S	2	bridging
804	Tetra-S	3	effective
809	Tetra-S	2	bridging
814	Tetra-S	2	bridging
819	Tetra-S	2	bridging
829	Tetra-S	0	ineffective
834	Tetra-S	0	ineffective
839	Tetra-S	3	effective
