crosslink_id	type	effective_functionality	scanlan_classification
20001	Carbon	2	bridging
20005	Carbon	2	bridging
20010	Carbon	3	effective
20017	Carbon	2	bridging
20022	Carbon	0	ineffective
20025	Carbon	2	bridging
20037	Carbon	2	bridging
20049	Carbon	2	bridging
20054	Carbon	3	effective
20057	Carbon	3	effective
20058	Carbon	3	effective
20061	Carbon	3	effective
20066	Carbon	0	ineffective
20070	Carbon	2	bridging
20073	Carbon	2	bridging
20082	Carbon	2	bridging
20085	Carbon	3	effective
20089	Carbon	0	ineffective
20090	Carbon	2	bridging
20098	Carbon	2	bridging
20102	Carbon	0	ineffective
20105	Carbon	3	effective
20110	Carbon	0	ineffective
20114	Carbon	2	bridging
20117	Carbon	3	effective
20130	Carbon	3	effective
20149	Carbon	3	effective
20150	Carbon	3	effective
20153	Carbon	3	effective
20154	Carbon	3	effective
20157	Carbon	3	effective
20158	Carbon	2	bridging
20161	Carbon	2	bridging
20173	Carbon	2	bridging
20174	Carbon	3	effective
20177	Carbon	3	effective
20178	Carbon	3	effective
20181	Carbon	3	effective
20182	Carbon	3	effective
20190	Carbon	0	ineffective
20193	Carbon	2	bridging
20194	Carbon	3	effective
20198	Carbon	0	ineffective
20205	Carbon	3	effective
20206	Carbon	3	effective
20210	Carbon	2	bridging
20213	Carbon	3	effective
20225	Carbon	0	ineffective
20245	Carbon	3	effective
20249	Carbon	3	effective
20261	Carbon	2	bridging
20266	Carbon	3	effective
20269	Carbon	2	bridging
20270	Carbon	3	effective
20273	Carbon	3	effective
20274	Carbon	3	effective
20285	Carbon	2	bridging
20286	Carbon	3	effective
20290	Carbon	2	bridging
20297	Carbon	3	effective
20298	Carbon	2	bridging
20302	Carbon	2	bridging
20317	Carbon	2	bridging
20321	Carbon	3	effective
20322	Carbon	2	bridging
20330	Carbon	3	effective
20333	Carbon	2	bridging
20337	Carbon	3	effective
20341	Carbon	3	effective
20342	Carbon	3	effective
20345	Carbon	0	ineffective
20353	Carbon	0	ineffective
20354	Carbon	2	bridging
20357	Carbon	2	bridging
20358	Carbon	3	effective
20362	Carbon	1	ineffective
20369	Carbon	3	effective
20370	Carbon	2	bridging
20373	Carbon	2	bridging
20374	Carbon	3	effective
20381	Carbon	2	bridging
20382	Carbon	3	effective
20385	Carbon	2	bridging
20390	Carbon	3	effective
20394	Carbon	3	effective
20410	Carbon	2	bridging
20414	Carbon	2	bridging
20418	Carbon	3	effective
20422	Carbon	2	bridging
20429	Carbon	3	effective
20430	Carbon	2	bridging
20433	Carbon	3	effective
20434	Carbon	3	effective
20441	Carbon	0	ineffective
20445	Carbon	3	effective
20446	Carbon	3	effective
20449	Carbon	2	bridging
20458	Carbon	3	effective
20461	Carbon	2	bridging
20477	Carbon	3	effective
20482	Carbon	2	bridging
20486	Carbon	2	bridging
20490	Carbon	2	bridging
20493	Carbon	2	bridging
20494	Carbon	2	bridging
20497	Carbon	3	effective
20498	Carbon	2	bridging
20502	Carbon	3	effective
20505	Carbon	2	bridging
20506	Carbon	3	effective
20513	Carbon	2	bridging
20514	Carbon	3	effective
20521	Carbon	2	bridging
20522	Carbon	2	bridging
20525	Carbon	2	bridging
20529	Carbon	2	bridging
20541	Carbon	2	bridging
20545	Carbon	3	effective
20546	Carbon	3	effective
20550	Carbon	2	bridging
20554	Carbon	3	effective
20558	Carbon	3	effective
20565	Carbon	3	effective
20566	Carbon	2	bridging
20570	Carbon	2	bridging
20573	Carbon	3	effective
20590	Carbon	2	bridging
20598	Carbon	0	ineffective
20601	Carbon	2	bridging
20606	Carbon	0	ineffective
20626	Carbon	2	bridging
20633	Carbon	2	bridging
20642	Carbon	0	ineffective
20645	Carbon	2	bridging
20646	Carbon	2	bridging
20654	Carbon	2	bridging
20658	Carbon	0	ineffective
20662	Carbon	1	ineffective
20669	Carbon	3	effective
20670	Carbon	2	bridging
20674	Carbon	2	bridging
20682	Carbon	3	effective
20685	Carbon	2	bridging
20689	Carbon	3	effective
20690	Carbon	3	effective
20694	Carbon	3	effective
20701	Carbon	3	effective
20713	Carbon	3	effective
20717	Carbon	2	bridging
20718	Carbon	3	effective
20721	Carbon	1	ineffective
20726	Carbon	3	effective
20742	Carbon	2	bridging
20746	Carbon	2	bridging
20753	Carbon	2	bridging
20754	Carbon	2	bridging
20761	Carbon	2	bridging
20766	Carbon	0	ineffective
20769	Carbon	3	effective
20770	Carbon	2	bridging
20773	Carbon	2	bridging
20777	Carbon	3	effective
20781	Carbon	3	effective
20782	Carbon	2	bridging
20785	Carbon	3	effective
20786	Carbon	2	bridging
20798	Carbon	3	effective
20802	Carbon	3	effective
20805	Carbon	3	effective
20806	Carbon	3	effective
20809	Carbon	3	effective
20813	Carbon	2	bridging
20817	Carbon	2	bridging
20818	Carbon	2	bridging
20821	Carbon	3	effective
20825	Carbon	2	bridging
20833	Carbon	0	ineffective
20838	Carbon	0	ineffective
20841	Carbon	3	effective
20842	Carbon	2	bridging
20845	Carbon	2	bridging
20846	Carbon	3	effective
20849	Carbon	3	effective
20850	Carbon	3	effective
20858	Carbon	2	bridging
20861	Carbon	2	bridging
20869	Carbon	2	bridging
20870	Carbon	3	effective
20873	Carbon	3	effective
20877	Carbon	3	effective
20881	Carbon	3	effective
20882	Carbon	3	effective
20885	Carbon	3	effective
20890	Carbon	3	effective
20893	Carbon	2	bridging
20894	Carbon	3	effective
20901	Carbon	3	effective
20909	Carbon	3	effective
20910	Carbon	2	bridging
20913	Carbon	2	bridging
20914	Carbon	0	ineffective
20921	Carbon	2	bridging
20922	Carbon	2	bridging
20926	Carbon	2	bridging
20930	Carbon	2	bridging
20934	Carbon	3	effective
20938	Carbon	2	bridging
