crosslink_id	type	effective_functionality	scanlan_classification
4	Tetra-S	0	ineffective
14	Tetra-S	0	ineffective
19	Tetra-S	0	ineffective
24	Tetra-S	3	effective
29	Tetra-S	0	ineffective
34	Tetra-S	0	ineffective
39	Tetra-S	2	bridging
44	Tetra-S	0	ineffective
49	Tetra-S	0	ineffective
54	Tetra-S	2	bridging
59	Tetra-S	0	ineffective
64	Tetra-S	2	bridging
69	Tetra-S	2	bridging
74	Tetra-S	0	ineffective
84	Tetra-S	2	bridging
89	Tetra-S	3	effective
94	Tetra-S	3	effective
99	Tetra-S	2	bridging
104	Tetra-S	3	effective
119	Tetra-S	2	bridging
124	Tetra-S	2	bridging
129	Tetra-S	2	bridging
134	Tetra-S	0	ineffective
139	Tetra-S	3	effective
149	Tetra-S	2	bridging
159	Tetra-S	3	effective
164	Tetra-S	4	effective
169	Tetra-S	2	bridging
174	Tetra-S	2	bridging
179	Tetra-S	2	bridging
184	Tetra-S	4	effective
194	Tetra-S	3	effective
204	Tetra-S	2	bridging
209	Tetra-S	2	bridging
219	Tetra-S	2	bridging
224	Tetra-S	4	effective
234	Tetra-S	3	effective
239	Tetra-S	0	ineffective
244	Tetra-S	4	effective
249	Tetra-S	0	ineffective
254	Tetra-S	0	ineffective
259	Tetra-S	2	bridging
264	Tetra-S	3	effective
269	Tetra-S	2	bridging
274	Tetra-S	4	effective
279	Tetra-S	0	ineffective
284	Tetra-S	3	effective
289	Tetra-S	0	ineffective
294	Tetra-S	2	bridging
299	Tetra-S	2	bridging
304	Tetra-S	2	bridging
309	Tetra-S	0	ineffective
314	Tetra-S	2	bridging
319	Tetra-S	0	ineffective
324	Tetra-S	3	effective
329	Tetra-S	2	bridging
334	Tetra-S	2	bridging
339	Tetra-S	2	bridging
344	Tetra-S	2	bridging
349	Tetra-S	3	effective
359	Tetra-S	2	bridging
364	Tetra-S	3	effective
369	Tetra-S	0	ineffective
374	Tetra-S	0	ineffective
379	Tetra-S	0	ineffective
384	Tetra-S	0	ineffective
389	Tetra-S	0	ineffective
394	Tetra-S	2	bridging
399	Tetra-S	2	bridging
404	Tetra-S	2	bridging
409	Tetra-S	2	bridging
414	Tetra-S	2	bridging
419	Tetra-S	2	bridging
424	Tetra-S	3	effective
429	Tetra-S	0	ineffective
434	Tetra-S	0	ineffective
439	Tetra-S	2	bridging
444	Tetra-S	2	bridging
449	Tetra-S	0	ineffective
454	Tetra-S	2	bridging
459	Tetra-S	3	effective
469	Tetra-S	0	ineffective
474	Tetra-S	0	ineffective
484	Tetra-S	0	ineffective
489	Tetra-S	4	effective
494	Tetra-S	0	ineffective
499	Tetra-S	0	ineffective
504	Tetra-S	0	ineffective
514	Tetra-S	2	bridging
519	Tetra-S	3	effective
524	Tetra-S	3	effective
529	Tetra-S	4	effective
539	Tetra-S	0	ineffective
549	Tetra-S	3	effective
554	Tetra-S	2	bridging
559	Tetra-S	0	ineffective
564	Tetra-S	3	effective
569	Tetra-S	3	effective
574	Tetra-S	2	bridging
579	Tetra-S	2	bridging
584	Tetra-S	0	ineffective
589	Tetra-S	4	effective
594	Tetra-S	0	ineffective
599	Tetra-S	3	effective
604	Tetra-S	2	bridging
614	Tetra-S	2	bridging
619	Tetra-S	0	ineffective
624	Tetra-S	0	ineffective
629	Tetra-S	3	effective
634	Tetra-S	0	ineffective
639	Tetra-S	0	ineffective
644	Tetra-S	2	bridging
649	Tetra-S	3	effective
654	Tetra-S	2	bridging
659	Tetra-S	3	effective
664	Tetra-S	4	effective
669	Tetra-S	4	effective
674	Tetra-S	2	bridging
679	Tetra-S	0	ineffective
684	Tetra-S	2	bridging
689	Tetra-S	3	effective
694	Tetra-S	2	bridging
699	Tetra-S	2	bridging
709	Tetra-S	2	bridging
714	Tetra-S	0	ineffective
719	Tetra-S	0	ineffective
724	Tetra-S	0	ineffective
729	Tetra-S	2	bridging
734	Tetra-S	2	bridging
739	Tetra-S	2	bridging
749	Tetra-S	0	ineffective
754	Tetra-S	2	bridging
759	Tetra-S	0	ineffective
764	Tetra-S	2	bridging
774	Tetra-S	3	effective
779	Tetra-S	2	bridging
784	Tetra-S	2	bridging
789	Tetra-S	0	ineffective
794	Tetra-S	3	effective
799	Tetra-S	0	ineffective
804	Tetra-S	2	bridging
809	Tetra-S	0	ineffective
814	Tetra-S	4	effective
819	Tetra-S	2	bridging
824	Tetra-S	0	ineffective
829	Tetra-S	3	effective
834	Tetra-S	3	effective
839	Tetra-S	3	effective
844	Tetra-S	0	ineffective
859	Tetra-S	2	bridging
864	Tetra-S	0	ineffective
869	Tetra-S	3	effective
874	Tetra-S	0	ineffective
879	Tetra-S	2	bridging
884	Tetra-S	4	effective
889	Tetra-S	3	effective
894	Tetra-S	3	effective
899	Tetra-S	0	ineffective
904	Tetra-S	0	ineffective
909	Tetra-S	2	bridging
914	Tetra-S	0	ineffective
919	Tetra-S	0	ineffective
924	Tetra-S	3	effective
929	Tetra-S	3	effective
934	Tetra-S	0	ineffective
939	Tetra-S	2	bridging
944	Tetra-S	2	bridging
949	Tetra-S	3	effective
959	Tetra-S	3	effective
969	Tetra-S	2	bridging
984	Tetra-S	2	bridging
989	Tetra-S	2	bridging
994	Tetra-S	2	bridging
999	Tetra-S	2	bridging
1004	Tetra-S	0	ineffective
1009	Tetra-S	0	ineffective
1014	Tetra-S	2	bridging
1024	Tetra-S	3	effective
1029	Tetra-S	0	ineffective
1034	Tetra-S	4	effective
1044	Tetra-S	2	bridging
1054	Tetra-S	3	effective
1059	Tetra-S	2	bridging
1064	Tetra-S	0	ineffective
1069	Tetra-S	3	effective
1074	Tetra-S	0	ineffective
1079	Tetra-S	0	ineffective
1084	Tetra-S	0	ineffective
1089	Tetra-S	0	ineffective
1094	Tetra-S	4	effective
1099	Tetra-S	2	bridging
1104	Tetra-S	0	ineffective
1109	Tetra-S	2	bridging
1114	Tetra-S	0	ineffective
1119	Tetra-S	3	effective
1124	Tetra-S	3	effective
1129	Tetra-S	0	ineffective
1134	Tetra-S	2	bridging
1139	Tetra-S	0	ineffective
1144	Tetra-S	0	ineffective
1154	Tetra-S	0	ineffective
1159	Tetra-S	0	ineffective
1174	Tetra-S	2	bridging
1179	Tetra-S	2	bridging
1184	Tetra-S	0	ineffective
1189	Tetra-S	2	bridging
1194	Tetra-S	2	bridging
1199	Tetra-S	0	ineffective
1204	Tetra-S	3	effective
1214	Tetra-S	3	effective
1219	Tetra-S	2	bridging
1224	Tetra-S	4	effective
1229	Tetra-S	2	bridging
1234	Tetra-S	3	effective
1239	Tetra-S	3	effective
1244	Tetra-S	0	ineffective
1249	Tetra-S	0	ineffective
1259	Tetra-S	0	ineffective
1264	Tetra-S	2	bridging
1269	Tetra-S	3	effective
1274	Tetra-S	2	bridging
1279	Tetra-S	2	bridging
1284	Tetra-S	3	effective
1289	Tetra-S	3	effective
1294	Tetra-S	0	ineffective
1299	Tetra-S	2	bridging
1304	Tetra-S	0	ineffective
1309	Tetra-S	3	effective
1314	Tetra-S	2	bridging
1319	Tetra-S	2	bridging
1329	Tetra-S	2	bridging
1339	Tetra-S	0	ineffective
1344	Tetra-S	3	effective
1354	Tetra-S	3	effective
1369	Tetra-S	0	ineffective
1374	Tetra-S	0	ineffective
1384	Tetra-S	3	effective
1389	Tetra-S	3	effective
1394	Tetra-S	0	ineffective
1399	Tetra-S	2	bridging
1404	Tetra-S	3	effective
1409	Tetra-S	3	effective
1414	Tetra-S	3	effective
1419	Tetra-S	0	ineffective
1424	Tetra-S	0	ineffective
1429	Tetra-S	4	effective
1434	Tetra-S	2	bridging
1439	Tetra-S	3	effective
1444	Tetra-S	3	effective
1449	Tetra-S	2	bridging
1454	Tetra-S	3	effective
1459	Tetra-S	3	effective
1464	Tetra-S	2	bridging
1469	Tetra-S	0	ineffective
1474	Tetra-S	0	ineffective
1479	Tetra-S	2	bridging
1484	Tetra-S	3	effective
1489	Tetra-S	3	effective
