crosslink_id	type	effective_functionality	scanlan_classification
4	Tetra-S	3	effective
9	Tetra-S	4	effective
14	Tetra-S	4	effective
19	Tetra-S	3	effective
24	Tetra-S	0	ineffective
29	Tetra-S	2	bridging
34	Tetra-S	3	effective
39	Tetra-S	0	ineffective
44	Tetra-S	4	effective
49	Tetra-S	4	effective
54	Tetra-S	3	effective
59	Tetra-S	2	bridging
64	Tetra-S	4	effective
69	Tetra-S	3	effective
74	Tetra-S	2	bridging
79	Tetra-S	3	effective
84	Tetra-S	2	bridging
89	Tetra-S	3	effective
94	Tetra-S	3	effective
99	Tetra-S	2	bridging
104	Tetra-S	4	effective
109	Tetra-S	3	effective
114	Tetra-S	4	effective
119	Tetra-S	4	effective
124	Tetra-S	2	bridging
129	Tetra-S	2	bridging
134	Tetra-S	2	bridging
139	Tetra-S	0	ineffective
144	Tetra-S	3	effective
149	Tetra-S	3	effective
154	Tetra-S	4	effective
159	Tetra-S	4	effective
164	Tetra-S	2	bridging
169	Tetra-S	4	effective
174	Tetra-S	2	bridging
179	Tetra-S	3	effective
184	Tetra-S	4	effective
189	Tetra-S	4	effective
194	Tetra-S	4	effective
199	Tetra-S	2	bridging
204	Tetra-S	4	effective
209	Tetra-S	3	effective
214	Tetra-S	3	effective
219	Tetra-S	2	bridging
224	Tetra-S	3	effective
229	Tetra-S	3	effective
234	Tetra-S	4	effective
239	Tetra-S	4	effective
244	Tetra-S	3	effective
249	Tetra-S	3	effective
254	Tetra-S	4	effective
259	Tetra-S	4	effective
264	Tetra-S	4	effective
269	Tetra-S	2	bridging
274	Tetra-S	4	effective
279	Tetra-S	0	ineffective
284	Tetra-S	4	effective
289	Tetra-S	4	effective
294	Tetra-S	4	effective
299	Tetra-S	2	bridging
304	Tetra-S	4	effective
309	Tetra-S	3	effective
314	Tetra-S	3	effective
319	Tetra-S	3	effective
324	Tetra-S	2	bridging
329	Tetra-S	0	ineffective
334	Tetra-S	4	effective
339	Tetra-S	4	effective
344	Tetra-S	3	effective
349	Tetra-S	4	effective
354	Tetra-S	4	effective
359	Tetra-S	4	effective
364	Tetra-S	2	bridging
369	Tetra-S	4	effective
374	Tetra-S	2	bridging
379	Tetra-S	3	effective
384	Tetra-S	3	effective
389	Tetra-S	2	bridging
394	Tetra-S	4	effective
399	Tetra-S	3	effective
404	Tetra-S	4	effective
414	Tetra-S	4	effective
419	Tetra-S	4	effective
424	Tetra-S	2	bridging
429	Tetra-S	4	effective
434	Tetra-S	4	effective
439	Tetra-S	4	effective
444	Tetra-S	0	ineffective
449	Tetra-S	2	bridging
454	Tetra-S	2	bridging
459	Tetra-S	0	ineffective
464	Tetra-S	4	effective
469	Tetra-S	2	bridging
474	Tetra-S	3	effective
479	Tetra-S	4	effective
484	Tetra-S	3	effective
489	Tetra-S	4	effective
494	Tetra-S	3	effective
499	Tetra-S	3	effective
504	Tetra-S	4	effective
509	Tetra-S	4	effective
514	Tetra-S	2	bridging
519	Tetra-S	0	ineffective
524	Tetra-S	4	effective
529	Tetra-S	4	effective
534	Tetra-S	4	effective
539	Tetra-S	4	effective
544	Tetra-S	3	effective
549	Tetra-S	3	effective
554	Tetra-S	4	effective
559	Tetra-S	0	ineffective
564	Tetra-S	3	effective
569	Tetra-S	4	effective
574	Tetra-S	2	bridging
579	Tetra-S	4	effective
584	Tetra-S	4	effective
589	Tetra-S	3	effective
594	Tetra-S	2	bridging
599	Tetra-S	2	bridging
604	Tetra-S	4	effective
609	Tetra-S	4	effective
614	Tetra-S	4	effective
619	Tetra-S	4	effective
624	Tetra-S	4	effective
629	Tetra-S	3	effective
634	Tetra-S	2	bridging
639	Tetra-S	4	effective
644	Tetra-S	4	effective
649	Tetra-S	4	effective
654	Tetra-S	4	effective
659	Tetra-S	4	effective
664	Tetra-S	4	effective
669	Tetra-S	3	effective
674	Tetra-S	3	effective
684	Tetra-S	3	effective
689	Tetra-S	4	effective
694	Tetra-S	3	effective
699	Tetra-S	2	bridging
704	Tetra-S	4	effective
709	Tetra-S	2	bridging
714	Tetra-S	3	effective
719	Tetra-S	4	effective
724	Tetra-S	2	bridging
