crosslink_id	type	effective_functionality	scanlan_classification
4	Tetra-S	1	ineffective
14	Tetra-S	3	effective
19	Tetra-S	3	effective
24	Tetra-S	2	bridging
29	Tetra-S	0	ineffective
34	Tetra-S	1	ineffective
39	Tetra-S	2	bridging
44	Tetra-S	4	effective
49	Tetra-S	2	bridging
54	Tetra-S	2	bridging
59	Tetra-S	2	bridging
69	Tetra-S	4	effective
79	Tetra-S	2	bridging
84	Tetra-S	4	effective
89	Tetra-S	2	bridging
99	Tetra-S	3	effective
104	Tetra-S	1	ineffective
109	Tetra-S	2	bridging
114	Tetra-S	4	effective
119	Tetra-S	3	effective
124	Tetra-S	2	bridging
129	Tetra-S	0	ineffective
139	Tetra-S	2	bridging
144	Tetra-S	0	ineffective
149	Tetra-S	2	bridging
154	Tetra-S	1	ineffective
159	Tetra-S	3	effective
164	Tetra-S	3	effective
169	Tetra-S	1	ineffective
174	Tetra-S	0	ineffective
179	Tetra-S	2	bridging
189	Tetra-S	0	ineffective
194	Tetra-S	2	bridging
199	Tetra-S	4	effective
204	Tetra-S	2	bridging
209	Tetra-S	4	effective
219	Tetra-S	0	ineffective
224	Tetra-S	2	bridging
244	Tetra-S	2	bridging
254	Tetra-S	2	bridging
259	Tetra-S	2	bridging
264	Tetra-S	0	ineffective
269	Tetra-S	2	bridging
274	Tetra-S	2	bridging
279	Tetra-S	2	bridging
284	Tetra-S	3	effective
289	Tetra-S	3	effective
299	Tetra-S	1	ineffective
304	Tetra-S	1	ineffective
309	Tetra-S	3	effective
314	Tetra-S	0	ineffective
319	Tetra-S	3	effective
324	Tetra-S	3	effective
329	Tetra-S	0	ineffective
334	Tetra-S	3	effective
344	Tetra-S	2	bridging
349	Tetra-S	3	effective
354	Tetra-S	3	effective
359	Tetra-S	4	effective
364	Tetra-S	2	bridging
369	Tetra-S	2	bridging
374	Tetra-S	2	bridging
379	Tetra-S	2	bridging
384	Tetra-S	3	effective
389	Tetra-S	1	ineffective
399	Tetra-S	2	bridging
409	Tetra-S	3	effective
419	Tetra-S	1	ineffective
429	Tetra-S	3	effective
434	Tetra-S	3	effective
439	Tetra-S	4	effective
444	Tetra-S	3	effective
449	Tetra-S	2	bridging
454	Tetra-S	0	ineffective
459	Tetra-S	0	ineffective
464	Tetra-S	2	bridging
474	Tetra-S	3	effective
484	Tetra-S	2	bridging
489	Tetra-S	4	effective
494	Tetra-S	2	bridging
499	Tetra-S	2	bridging
504	Tetra-S	2	bridging
509	Tetra-S	2	bridging
514	Tetra-S	2	bridging
519	Tetra-S	2	bridging
529	Tetra-S	3	effective
539	Tetra-S	3	effective
544	Tetra-S	2	bridging
549	Tetra-S	3	effective
554	Tetra-S	3	effective
559	Tetra-S	4	effective
564	Tetra-S	0	ineffective
574	Tetra-S	1	ineffective
579	Tetra-S	3	effective
584	Tetra-S	4	effective
589	Tetra-S	2	bridging
594	Tetra-S	2	bridging
599	Tetra-S	3	effective
604	Tetra-S	3	effective
609	Tetra-S	3	effective
614	Tetra-S	4	effective
624	Tetra-S	2	bridging
634	Tetra-S	4	effective
644	Tetra-S	2	bridging
649	Tetra-S	2	bridging
654	Tetra-S	3	effective
659	Tetra-S	0	ineffective
664	Tetra-S	2	bridging
669	Tetra-S	3	effective
684	Tetra-S	0	ineffective
694	Tetra-S	3	effective
699	Tetra-S	2	bridging
704	Tetra-S	3	effective
709	Tetra-S	0	ineffective
714	Tetra-S	2	bridging
719	Tetra-S	2	bridging
729	Tetra-S	0	ineffective
734	Tetra-S	1	ineffective
749	Tetra-S	4	effective
754	Tetra-S	1	ineffective
759	Tetra-S	4	effective
769	Tetra-S	4	effective
774	Tetra-S	3	effective
779	Tetra-S	0	ineffective
784	Tetra-S	4	effective
789	Tetra-S	2	bridging
794	Tetra-S	2	bridging
799	Tetra-S	1	ineffective
804	Tetra-S	3	effective
814	Tetra-S	2	bridging
819	Tetra-S	2	bridging
824	Tetra-S	3	effective
829	Tetra-S	3	effective
834	Tetra-S	3	effective
839	Tetra-S	2	bridging
844	Tetra-S	3	effective
849	Tetra-S	3	effective
859	Tetra-S	4	effective
869	Tetra-S	3	effective
874	Tetra-S	1	ineffective
879	Tetra-S	3	effective
884	Tetra-S	2	bridging
889	Tetra-S	2	bridging
894	Tetra-S	2	bridging
899	Tetra-S	1	ineffective
904	Tetra-S	0	ineffective
909	Tetra-S	2	bridging
914	Tetra-S	4	effective
919	Tetra-S	0	ineffective
929	Tetra-S	2	bridging
934	Tetra-S	0	ineffective
939	Tetra-S	4	effective
944	Tetra-S	3	effective
949	Tetra-S	0	ineffective
954	Tetra-S	4	effective
959	Tetra-S	3	effective
964	Tetra-S	1	ineffective
969	Tetra-S	3	effective
974	Tetra-S	2	bridging
979	Tetra-S	3	effective
984	Tetra-S	4	effective
989	Tetra-S	2	bridging
994	Tetra-S	3	effective
999	Tetra-S	2	bridging
1004	Tetra-S	2	bridging
1009	Tetra-S	3	effective
1014	Tetra-S	2	bridging
1024	Tetra-S	3	effective
1029	Tetra-S	3	effective
1034	Tetra-S	2	bridging
1039	Tetra-S	1	ineffective
1049	Tetra-S	0	ineffective
1054	Tetra-S	2	bridging
1059	Tetra-S	2	bridging
1064	Tetra-S	3	effective
1074	Tetra-S	4	effective
1084	Tetra-S	2	bridging
1089	Tetra-S	3	effective
1094	Tetra-S	4	effective
1099	Tetra-S	3	effective
1109	Tetra-S	4	effective
1114	Tetra-S	2	bridging
1119	Tetra-S	2	bridging
1124	Tetra-S	2	bridging
1129	Tetra-S	0	ineffective
1134	Tetra-S	3	effective
1139	Tetra-S	0	ineffective
1154	Tetra-S	3	effective
1159	Tetra-S	2	bridging
1164	Tetra-S	3	effective
1169	Tetra-S	0	ineffective
1174	Tetra-S	4	effective
1179	Tetra-S	0	ineffective
1184	Tetra-S	4	effective
1189	Tetra-S	4	effective
1194	Tetra-S	2	bridging
1199	Tetra-S	2	bridging
1204	Tetra-S	2	bridging
1209	Tetra-S	4	effective
1214	Tetra-S	2	bridging
1219	Tetra-S	0	ineffective
1224	Tetra-S	3	effective
1229	Tetra-S	3	effective
1234	Tetra-S	1	ineffective
1239	Tetra-S	4	effective
1249	Tetra-S	2	bridging
1254	Tetra-S	3	effective
1259	Tetra-S	0	ineffective
1264	Tetra-S	0	ineffective
1269	Tetra-S	3	effective
1274	Tetra-S	2	bridging
1279	Tetra-S	3	effective
1284	Tetra-S	2	bridging
1289	Tetra-S	2	bridging
1294	Tetra-S	2	bridging
1299	Tetra-S	3	effective
1304	Tetra-S	2	bridging
1314	Tetra-S	0	ineffective
1324	Tetra-S	4	effective
1334	Tetra-S	2	bridging
1339	Tetra-S	4	effective
1344	Tetra-S	2	bridging
1349	Tetra-S	2	bridging
1359	Tetra-S	3	effective
1369	Tetra-S	2	bridging
1374	Tetra-S	2	bridging
1379	Tetra-S	2	bridging
1384	Tetra-S	3	effective
1389	Tetra-S	3	effective
1399	Tetra-S	2	bridging
1404	Tetra-S	3	effective
1409	Tetra-S	2	bridging
1414	Tetra-S	3	effective
1424	Tetra-S	3	effective
