crosslink_id	type	effective_functionality	scanlan_classification
4	Tetra-S	0	ineffective
14	Tetra-S	0	ineffective
19	Tetra-S	0	ineffective
24	Tetra-S	2	bridging
29	Tetra-S	0	ineffective
34	Tetra-S	0	ineffective
39	Tetra-S	0	ineffective
44	Tetra-S	0	ineffective
49	Tetra-S	0	ineffective
54	Tetra-S	0	ineffective
59	Tetra-S	0	ineffective
69	Tetra-S	3	effective
79	Tetra-S	2	bridging
84	Tetra-S	0	ineffective
89	Tetra-S	2	bridging
99	Tetra-S	0	ineffective
104	Tetra-S	0	ineffective
109	Tetra-S	2	bridging
114	Tetra-S	0	ineffective
119	Tetra-S	3	effective
124	Tetra-S	0	ineffective
129	Tetra-S	0	ineffective
139	Tetra-S	0	ineffective
144	Tetra-S	0	ineffective
149	Tetra-S	2	bridging
154	Tetra-S	0	ineffective
159	Tetra-S	0	ineffective
164	Tetra-S	2	bridging
169	Tetra-S	0	ineffective
174	Tetra-S	0	ineffective
179	Tetra-S	0	ineffective
189	Tetra-S	0	ineffective
194	Tetra-S	2	bridging
199	Tetra-S	0	ineffective
204	Tetra-S	2	bridging
209	Tetra-S	3	effective
219	Tetra-S	0	ineffective
224	Tetra-S	2	bridging
244	Tetra-S	0	ineffective
254	Tetra-S	0	ineffective
259	Tetra-S	0	ineffective
264	Tetra-S	0	ineffective
269	Tetra-S	0	ineffective
274	Tetra-S	0	ineffective
279	Tetra-S	0	ineffective
284	Tetra-S	0	ineffective
289	Tetra-S	3	effective
299	Tetra-S	0	ineffective
304	Tetra-S	0	ineffective
309	Tetra-S	0	ineffective
314	Tetra-S	0	ineffective
319	Tetra-S	2	bridging
324	Tetra-S	0	ineffective
329	Tetra-S	0	ineffective
334	Tetra-S	0	ineffective
344	Tetra-S	2	bridging
349	Tetra-S	2	bridging
354	Tetra-S	3	effective
359	Tetra-S	4	effective
364	Tetra-S	2	bridging
369	Tetra-S	2	bridging
374	Tetra-S	2	bridging
379	Tetra-S	0	ineffective
384	Tetra-S	2	bridging
389	Tetra-S	0	ineffective
399	Tetra-S	2	bridging
409	Tetra-S	0	ineffective
419	Tetra-S	0	ineffective
429	Tetra-S	3	effective
434	Tetra-S	0	ineffective
439	Tetra-S	0	ineffective
444	Tetra-S	3	effective
449	Tetra-S	0	ineffective
454	Tetra-S	0	ineffective
459	Tetra-S	0	ineffective
464	Tetra-S	0	ineffective
474	Tetra-S	2	bridging
484	Tetra-S	0	ineffective
489	Tetra-S	2	bridging
494	Tetra-S	0	ineffective
499	Tetra-S	2	bridging
504	Tetra-S	2	bridging
509	Tetra-S	0	ineffective
514	Tetra-S	2	bridging
519	Tetra-S	2	bridging
529	Tetra-S	3	effective
539	Tetra-S	3	effective
544	Tetra-S	0	ineffective
549	Tetra-S	0	ineffective
554	Tetra-S	3	effective
559	Tetra-S	4	effective
564	Tetra-S	0	ineffective
574	Tetra-S	0	ineffective
579	Tetra-S	0	ineffective
584	Tetra-S	0	ineffective
589	Tetra-S	0	ineffective
594	Tetra-S	0	ineffective
599	Tetra-S	3	effective
604	Tetra-S	0	ineffective
609	Tetra-S	0	ineffective
614	Tetra-S	3	effective
624	Tetra-S	0	ineffective
634	Tetra-S	0	ineffective
644	Tetra-S	0	ineffective
649	Tetra-S	0	ineffective
654	Tetra-S	0	ineffective
659	Tetra-S	0	ineffective
664	Tetra-S	0	ineffective
669	Tetra-S	2	bridging
684	Tetra-S	0	ineffective
694	Tetra-S	0	ineffective
699	Tetra-S	0	ineffective
704	Tetra-S	0	ineffective
709	Tetra-S	0	ineffective
714	Tetra-S	0	ineffective
719	Tetra-S	2	bridging
729	Tetra-S	0	ineffective
734	Tetra-S	0	ineffective
749	Tetra-S	0	ineffective
754	Tetra-S	0	ineffective
759	Tetra-S	3	effective
769	Tetra-S	2	bridging
774	Tetra-S	2	bridging
779	Tetra-S	0	ineffective
784	Tetra-S	0	ineffective
789	Tetra-S	2	bridging
794	Tetra-S	0	ineffective
799	Tetra-S	0	ineffective
804	Tetra-S	2	bridging
814	Tetra-S	0	ineffective
819	Tetra-S	2	bridging
824	Tetra-S	3	effective
829	Tetra-S	0	ineffective
834	Tetra-S	0	ineffective
839	Tetra-S	0	ineffective
844	Tetra-S	2	bridging
849	Tetra-S	3	effective
859	Tetra-S	3	effective
869	Tetra-S	3	effective
874	Tetra-S	0	ineffective
879	Tetra-S	3	effective
884	Tetra-S	0	ineffective
889	Tetra-S	0	ineffective
894	Tetra-S	0	ineffective
899	Tetra-S	0	ineffective
904	Tetra-S	0	ineffective
909	Tetra-S	2	bridging
914	Tetra-S	3	effective
919	Tetra-S	0	ineffective
929	Tetra-S	2	bridging
934	Tetra-S	0	ineffective
939	Tetra-S	3	effective
944	Tetra-S	3	effective
949	Tetra-S	0	ineffective
954	Tetra-S	4	effective
959	Tetra-S	3	effective
964	Tetra-S	0	ineffective
969	Tetra-S	3	effective
974	Tetra-S	0	ineffective
979	Tetra-S	0	ineffective
984	Tetra-S	3	effective
989	Tetra-S	0	ineffective
994	Tetra-S	2	bridging
999	Tetra-S	0	ineffective
1004	Tetra-S	0	ineffective
1009	Tetra-S	2	bridging
1014	Tetra-S	2	bridging
1024	Tetra-S	2	bridging
1029	Tetra-S	2	bridging
1034	Tetra-S	0	ineffective
1039	Tetra-S	0	ineffective
1049	Tetra-S	0	ineffective
1054	Tetra-S	0	ineffective
1059	Tetra-S	0	ineffective
1064	Tetra-S	0	ineffective
1074	Tetra-S	2	bridging
1084	Tetra-S	0	ineffective
1089	Tetra-S	0	ineffective
1094	Tetra-S	0	ineffective
1099	Tetra-S	0	ineffective
1109	Tetra-S	0	ineffective
1114	Tetra-S	2	bridging
1119	Tetra-S	0	ineffective
1124	Tetra-S	2	bridging
1129	Tetra-S	0	ineffective
1134	Tetra-S	3	effective
1139	Tetra-S	0	ineffective
1154	Tetra-S	0	ineffective
1159	Tetra-S	0	ineffective
1164	Tetra-S	0	ineffective
1169	Tetra-S	0	ineffective
1174	Tetra-S	3	effective
1179	Tetra-S	0	ineffective
1184	Tetra-S	2	bridging
1189	Tetra-S	4	effective
1194	Tetra-S	2	bridging
1199	Tetra-S	0	ineffective
1204	Tetra-S	0	ineffective
1209	Tetra-S	2	bridging
1214	Tetra-S	2	bridging
1219	Tetra-S	0	ineffective
1224	Tetra-S	3	effective
1229	Tetra-S	2	bridging
1234	Tetra-S	0	ineffective
1239	Tetra-S	2	bridging
1249	Tetra-S	0	ineffective
1254	Tetra-S	0	ineffective
1259	Tetra-S	0	ineffective
1264	Tetra-S	0	ineffective
1269	Tetra-S	0	ineffective
1274	Tetra-S	0	ineffective
1279	Tetra-S	0	ineffective
1284	Tetra-S	0	ineffective
1289	Tetra-S	2	bridging
1294	Tetra-S	0	ineffective
1299	Tetra-S	3	effective
1304	Tetra-S	0	ineffective
1314	Tetra-S	0	ineffective
1324	Tetra-S	3	effective
1334	Tetra-S	0	ineffective
1339	Tetra-S	2	bridging
1344	Tetra-S	0	ineffective
1349	Tetra-S	0	ineffective
1359	Tetra-S	2	bridging
1369	Tetra-S	0	ineffective
1374	Tetra-S	2	bridging
1379	Tetra-S	0	ineffective
1384	Tetra-S	3	effective
1389	Tetra-S	0	ineffective
1399	Tetra-S	0	ineffective
1404	Tetra-S	3	effective
1409	Tetra-S	2	bridging
1414	Tetra-S	2	bridging
1424	Tetra-S	0	ineffective
1429	Tetra-S	2	bridging
1434	Tetra-S	3	effective
1439	Tetra-S	0	ineffective
1444	Tetra-S	3	effective
1449	Tetra-S	0	ineffective
1454	Tetra-S	0	ineffective
1459	Tetra-S	0	ineffective
1464	Tetra-S	0	ineffective
1469	Tetra-S	0	ineffective
1474	Tetra-S	0	ineffective
1479	Tetra-S	3	effective
1484	Tetra-S	3	effective
1489	Tetra-S	0	ineffective
1494	Tetra-S	0	ineffective
1499	Tetra-S	0	ineffective
1504	Tetra-S	0	ineffective
1519	Tetra-S	3	effective
