crosslink_id	type	effective_functionality	scanlan_classification
4	Tetra-S	0	ineffective
14	Tetra-S	2	bridging
24	Tetra-S	2	bridging
29	Tetra-S	3	effective
34	Tetra-S	0	ineffective
39	Tetra-S	4	effective
44	Tetra-S	0	ineffective
54	Tetra-S	0	ineffective
59	Tetra-S	3	effective
64	Tetra-S	2	bridging
69	Tetra-S	0	ineffective
74	Tetra-S	3	effective
79	Tetra-S	3	effective
89	Tetra-S	4	effective
94	Tetra-S	2	bridging
99	Tetra-S	2	bridging
104	Tetra-S	2	bridging
109	Tetra-S	0	ineffective
119	Tetra-S	4	effective
124	Tetra-S	2	bridging
129	Tetra-S	0	ineffective
134	Tetra-S	0	ineffective
139	Tetra-S	2	bridging
144	Tetra-S	2	bridging
149	Tetra-S	0	ineffective
154	Tetra-S	0	ineffective
159	Tetra-S	2	bridging
169	Tetra-S	0	ineffective
174	Tetra-S	2	bridging
179	Tetra-S	0	ineffective
184	Tetra-S	3	effective
189	Tetra-S	3	effective
194	Tetra-S	4	effective
199	Tetra-S	2	bridging
204	Tetra-S	2	bridging
209	Tetra-S	3	effective
219	Tetra-S	0	ineffective
224	Tetra-S	2	bridging
229	Tetra-S	3	effective
234	Tetra-S	2	bridging
239	Tetra-S	3	effective
249	Tetra-S	0	ineffective
254	Tetra-S	0	ineffective
259	Tetra-S	3	effective
264	Tetra-S	2	bridging
274	Tetra-S	2	bridging
279	Tetra-S	0	ineffective
284	Tetra-S	0	ineffective
289	Tetra-S	0	ineffective
294	Tetra-S	2	bridging
299	Tetra-S	0	ineffective
304	Tetra-S	2	bridging
309	Tetra-S	2	bridging
319	Tetra-S	0	ineffective
324	Tetra-S	0	ineffective
329	Tetra-S	3	effective
334	Tetra-S	0	ineffective
339	Tetra-S	3	effective
344	Tetra-S	2	bridging
349	Tetra-S	0	ineffective
354	Tetra-S	2	bridging
359	Tetra-S	0	ineffective
364	Tetra-S	0	ineffective
369	Tetra-S	2	bridging
374	Tetra-S	0	ineffective
379	Tetra-S	3	effective
384	Tetra-S	2	bridging
389	Tetra-S	2	bridging
399	Tetra-S	3	effective
404	Tetra-S	4	effective
409	Tetra-S	2	bridging
414	Tetra-S	0	ineffective
419	Tetra-S	4	effective
424	Tetra-S	0	ineffective
429	Tetra-S	0	ineffective
434	Tetra-S	0	ineffective
439	Tetra-S	2	bridging
444	Tetra-S	2	bridging
449	Tetra-S	2	bridging
464	Tetra-S	2	bridging
469	Tetra-S	0	ineffective
479	Tetra-S	0	ineffective
484	Tetra-S	0	ineffective
489	Tetra-S	2	bridging
494	Tetra-S	0	ineffective
499	Tetra-S	0	ineffective
504	Tetra-S	3	effective
509	Tetra-S	0	ineffective
514	Tetra-S	2	bridging
519	Tetra-S	3	effective
524	Tetra-S	0	ineffective
534	Tetra-S	3	effective
539	Tetra-S	0	ineffective
544	Tetra-S	2	bridging
549	Tetra-S	0	ineffective
554	Tetra-S	0	ineffective
559	Tetra-S	2	bridging
564	Tetra-S	4	effective
569	Tetra-S	2	bridging
574	Tetra-S	2	bridging
579	Tetra-S	0	ineffective
589	Tetra-S	0	ineffective
594	Tetra-S	0	ineffective
599	Tetra-S	0	ineffective
604	Tetra-S	0	ineffective
609	Tetra-S	0	ineffective
614	Tetra-S	3	effective
619	Tetra-S	2	bridging
624	Tetra-S	2	bridging
629	Tetra-S	2	bridging
634	Tetra-S	3	effective
639	Tetra-S	0	ineffective
644	Tetra-S	0	ineffective
649	Tetra-S	2	bridging
654	Tetra-S	0	ineffective
659	Tetra-S	0	ineffective
664	Tetra-S	3	effective
669	Tetra-S	3	effective
674	Tetra-S	0	ineffective
679	Tetra-S	0	ineffective
684	Tetra-S	2	bridging
689	Tetra-S	2	bridging
694	Tetra-S	3	effective
699	Tetra-S	4	effective
704	Tetra-S	2	bridging
709	Tetra-S	2	bridging
714	Tetra-S	0	ineffective
719	Tetra-S	0	ineffective
724	Tetra-S	2	bridging
729	Tetra-S	2	bridging
734	Tetra-S	0	ineffective
739	Tetra-S	2	bridging
744	Tetra-S	3	effective
754	Tetra-S	2	bridging
759	Tetra-S	2	bridging
764	Tetra-S	0	ineffective
769	Tetra-S	3	effective
779	Tetra-S	4	effective
789	Tetra-S	0	ineffective
794	Tetra-S	2	bridging
799	Tetra-S	3	effective
804	Tetra-S	4	effective
809	Tetra-S	2	bridging
814	Tetra-S	2	bridging
819	Tetra-S	2	bridging
824	Tetra-S	2	bridging
829	Tetra-S	3	effective
839	Tetra-S	2	bridging
844	Tetra-S	2	bridging
854	Tetra-S	3	effective
864	Tetra-S	4	effective
869	Tetra-S	3	effective
879	Tetra-S	4	effective
884	Tetra-S	2	bridging
889	Tetra-S	3	effective
894	Tetra-S	3	effective
899	Tetra-S	3	effective
904	Tetra-S	2	bridging
909	Tetra-S	0	ineffective
914	Tetra-S	0	ineffective
919	Tetra-S	0	ineffective
924	Tetra-S	0	ineffective
929	Tetra-S	3	effective
944	Tetra-S	0	ineffective
949	Tetra-S	3	effective
954	Tetra-S	2	bridging
964	Tetra-S	2	bridging
969	Tetra-S	2	bridging
974	Tetra-S	2	bridging
979	Tetra-S	0	ineffective
984	Tetra-S	2	bridging
989	Tetra-S	2	bridging
994	Tetra-S	3	effective
999	Tetra-S	0	ineffective
1004	Tetra-S	2	bridging
1009	Tetra-S	3	effective
1014	Tetra-S	2	bridging
1019	Tetra-S	0	ineffective
1024	Tetra-S	0	ineffective
1029	Tetra-S	3	effective
1034	Tetra-S	0	ineffective
1039	Tetra-S	0	ineffective
1044	Tetra-S	2	bridging
1054	Tetra-S	0	ineffective
1059	Tetra-S	2	bridging
1064	Tetra-S	2	bridging
1069	Tetra-S	2	bridging
1074	Tetra-S	2	bridging
1079	Tetra-S	0	ineffective
1084	Tetra-S	0	ineffective
1089	Tetra-S	2	bridging
1094	Tetra-S	3	effective
1099	Tetra-S	3	effective
1104	Tetra-S	2	bridging
1109	Tetra-S	0	ineffective
1114	Tetra-S	2	bridging
1119	Tetra-S	2	bridging
1124	Tetra-S	3	effective
1129	Tetra-S	0	ineffective
1134	Tetra-S	0	ineffective
1139	Tetra-S	3	effective
1144	Tetra-S	3	effective
1154	Tetra-S	3	effective
1159	Tetra-S	2	bridging
1164	Tetra-S	3	effective
1169	Tetra-S	0	ineffective
1174	Tetra-S	3	effective
1179	Tetra-S	0	ineffective
1184	Tetra-S	3	effective
1194	Tetra-S	3	effective
1199	Tetra-S	3	effective
1204	Tetra-S	3	effective
1209	Tetra-S	0	ineffective
1214	Tetra-S	2	bridging
1224	Tetra-S	0	ineffective
1229	Tetra-S	2	bridging
1234	Tetra-S	0	ineffective
1239	Tetra-S	4	effective
1244	Tetra-S	3	effective
1249	Tetra-S	3	effective
1254	Tetra-S	0	ineffective
1259	Tetra-S	3	effective
1264	Tetra-S	2	bridging
1269	Tetra-S	0	ineffective
1274	Tetra-S	2	bridging
1284	Tetra-S	0	ineffective
1289	Tetra-S	2	bridging
1294	Tetra-S	0	ineffective
1299	Tetra-S	3	effective
1304	Tetra-S	2	bridging
1309	Tetra-S	0	ineffective
1314	Tetra-S	2	bridging
1319	Tetra-S	2	bridging
1324	Tetra-S	2	bridging
1329	Tetra-S	2	bridging
1334	Tetra-S	0	ineffective
1339	Tetra-S	0	ineffective
1344	Tetra-S	3	effective
1349	Tetra-S	0	ineffective
1354	Tetra-S	4	effective
1369	Tetra-S	2	bridging
1374	Tetra-S	0	ineffective
1384	Tetra-S	2	bridging
1389	Tetra-S	3	effective
1394	Tetra-S	0	ineffective
1399	Tetra-S	2	bridging
1404	Tetra-S	0	ineffective
1409	Tetra-S	3	effective
1414	Tetra-S	0	ineffective
1419	Tetra-S	3	effective
1429	Tetra-S	0	ineffective
1434	Tetra-S	3	effective
1439	Tetra-S	2	bridging
1449	Tetra-S	3	effective
1454	Tetra-S	2	bridging
1459	Tetra-S	2	bridging
1464	Tetra-S	0	ineffective
1469	Tetra-S	2	bridging
1474	Tetra-S	3	effective
1479	Tetra-S	0	ineffective
1484	Tetra-S	2	bridging
1489	Tetra-S	2	bridging
1494	Tetra-S	2	bridging
1499	Tetra-S	0	ineffective
1504	Tetra-S	2	bridging
1514	Tetra-S	0	ineffective
1519	Tetra-S	0	ineffective
1529	Tetra-S	2	bridging
1539	Tetra-S	0	ineffective
1544	Tetra-S	0	ineffective
1554	Tetra-S	2	bridging
1559	Tetra-S	0	ineffective
1564	Tetra-S	3	effective
1569	Tetra-S	0	ineffective
1574	Tetra-S	0	ineffective
1579	Tetra-S	3	effective
1584	Tetra-S	3	effective
1589	Tetra-S	2	bridging
1599	Tetra-S	2	bridging
1604	Tetra-S	2	bridging
1609	Tetra-S	0	ineffective
1614	Tetra-S	0	ineffective
1619	Tetra-S	2	bridging
1624	Tetra-S	3	effective
1629	Tetra-S	0	ineffective
1634	Tetra-S	2	bridging
1639	Tetra-S	2	bridging
1649	Tetra-S	0	ineffective
1654	Tetra-S	2	bridging
1659	Tetra-S	2	bridging
1664	Tetra-S	2	bridging
1669	Tetra-S	2	bridging
1674	Tetra-S	2	bridging
1684	Tetra-S	0	ineffective
1689	Tetra-S	0	ineffective
1694	Tetra-S	2	bridging
1699	Tetra-S	0	ineffective
1724	Tetra-S	3	effective
1729	Tetra-S	0	ineffective
1734	Tetra-S	0	ineffective
1739	Tetra-S	4	effective
1744	Tetra-S	0	ineffective
1749	Tetra-S	0	ineffective
1759	Tetra-S	0	ineffective
1769	Tetra-S	2	bridging
1779	Tetra-S	3	effective
1789	Tetra-S	4	effective
1794	Tetra-S	2	bridging
1799	Tetra-S	3	effective
1804	Tetra-S	3	effective
1814	Tetra-S	0	ineffective
1819	Tetra-S	2	bridging
1824	Tetra-S	0	ineffective
1834	Tetra-S	0	ineffective
1844	Tetra-S	0	ineffective
